E197  (13.49%)               
  1.0 0.0
  0.996595 0.0004744536
  0.9922743 0.001136476
  0.987544 0.001926841
  0.9824359 0.002839662
  0.9769788 0.003864576
  0.9712209 0.004981787
  0.9652319 0.006161036
  0.95909 0.007376468
  0.9528638 0.008608509
  0.9465968 0.00984211
  0.9403023 0.01107009
  0.9339813 0.01229237
  0.9276352 0.01350951
  0.9212662 0.01472193
  0.9148775 0.0159299
  0.9084729 0.01713381
  0.9020553 0.01833415
  0.8956277 0.01953153
  0.8891922 0.02072668
  0.8827507 0.02192034
  0.8763046 0.02311302
  0.8698551 0.0243052
  0.8634033 0.02549736
  0.8569504 0.02669004
  0.8504973 0.02788376
  0.8440445 0.02907851
  0.8375925 0.03027372
  0.8311413 0.03146882
  0.8246907 0.03266332
  0.8182403 0.03385675
  0.8117894 0.03504869
  0.8053371 0.03623903
  0.798883 0.037428
  0.7924266 0.03861583
  0.7859683 0.03980266
  0.7795086 0.0409886
  0.7730482 0.04217364
  0.7665884 0.04335773
  0.7601306 0.04454038
  0.7536756 0.04572098
  0.7472242 0.04689896
  0.7407766 0.04807382
  0.7343327 0.04924514
  0.7278921 0.05041254
  0.7214539 0.05157575
  0.7150173 0.05273469
  0.7085814 0.05388935
  0.7021459 0.05503969
  0.6957106 0.0561856
  0.6892754 0.05732694
  0.6828408 0.05846353
  0.6764074 0.05959511
  0.6699759 0.06072129
  0.6635469 0.06184147
  0.6571211 0.06295504
  0.6506988 0.06406147
  0.6442802 0.06516023
  0.6378652 0.06625083
  0.6314538 0.06733282
  0.6250456 0.06840574
  0.6186403 0.06946908
  0.6122379 0.07052225
  0.6058384 0.0715646
  0.5994425 0.07259547
  0.5930506 0.07361414
  0.5866639 0.0746199
  0.5802834 0.07561196
  0.5739106 0.07658932
  0.5675466 0.07755047
  0.5611923 0.07849388
  0.5548481 0.07941812
  0.5485144 0.08032182
  0.5421908 0.08120367
  0.535877 0.08206242
  0.5295722 0.0828969
  0.5232756 0.08370619
  0.5169861 0.08448958
  0.5107029 0.08524639
  0.5044249 0.08597591
  0.4981514 0.08667746
  0.4918811 0.0873503
  0.4856132 0.08799373
  0.4793465 0.08860708
  0.4730801 0.08919014
  0.4668135 0.08974284
  0.4605462 0.09026508
  0.4542778 0.09075672
  0.4480085 0.09121761
  0.4417384 0.09164757
  0.4354679 0.09204644
  0.4291977 0.09241395
  0.4229282 0.09274975
  0.41666 0.0930535
  0.4103936 0.09332486
  0.4041294 0.09356351
  0.3978677 0.09376912
  0.3916086 0.0939414
  0.3853524 0.09408001
  0.3790992 0.09418465
  0.3728491 0.09425496
  0.3666022 0.09429061
  0.3603587 0.09429127
  0.3541186 0.09425658
  0.347882 0.09418621
  0.3416489 0.09407983
  0.3354195 0.09393721
  0.3291937 0.0937582
  0.3229713 0.09354262
  0.3167522 0.09329032
  0.310536 0.09300111
  0.3043224 0.09267477
  0.2981108 0.0923111
  0.2919008 0.09191008
  0.2856918 0.09147187
  0.2794839 0.09099664
  0.2732772 0.09048457
  0.267072 0.08993588
  0.2608688 0.08935079
  0.2546686 0.08872954
  0.2484724 0.08807214
  0.2422812 0.08737849
  0.236096 0.08664851
  0.2299178 0.08588213
  0.2237476 0.08507929
  0.2175865 0.08423996
  0.2114354 0.08336396
  0.2052955 0.08245075
  0.1991679 0.0814998
  0.193054 0.08051062
  0.1869551 0.07948274
  0.1808725 0.07841575
  0.1748077 0.07730918
  0.1687622 0.07616221
  0.1627375 0.07497395
  0.1567347 0.0737435
  0.1507548 0.07246997
  0.1447985 0.07115244
  0.1388667 0.06978984
  0.1329612 0.06838088
  0.1270848 0.06692456
  0.1212417 0.06542031
  0.115437 0.06386801
  0.1096768 0.06226787
  0.1039673 0.06061935
  0.09831313 0.05892109
