AH 83-159
  0.17118 0.08991243
  0.1651673 0.08838796
  0.1591799 0.08681828
  0.1532203 0.08520264
  0.147289 0.08353977
  0.1413846 0.08182794
  0.1355058 0.08006581
  0.1296545 0.0782531
  0.123836 0.07639067
  0.1180582 0.07448005
  0.1123285 0.07252095
  0.106649 0.07051122
  0.1010168 0.06844701
  0.09542655 0.06632448
  0.08987914 0.06414341
  0.08438502 0.06190763
  0.07896305 0.05962389
  0.07363237 0.0572948
  0.06840205 0.05491843
  0.06327163 0.05248955
  0.05824042 0.0500057
  0.0533213 0.04747312
  0.04854012 0.04490594
  0.04393067 0.0423198
  0.03952357 0.03972892
  0.03534103 0.03714727
  0.03140566 0.03459249
  0.02774803 0.03209239
  0.02439279 0.02967734
  0.02135197 0.02737132
  0.01862251 0.0251899
  0.01618624 0.02313931
  0.01402131 0.02121762
  0.01211218 0.01942356
  0.01043952 0.01775619
  0.008978189 0.01621036
  0.007701639 0.01477618
  0.006582845 0.0134387
  0.005596506 0.01218208
  0.004721528 0.01099233
  0.003941072 0.009857804
  0.003243551 0.00876935
  0.002623157 0.007723493
  0.002076076 0.006721332
  0.001598176 0.005765261
  0.001184279 0.004857056
  0.0008292047 0.003997172
  0.0005350397 0.003183934
  0.0003042763 0.002410795
  0.00013706 0.001668722
  3.382479e-05 0.0009481811
  -3.246876e-06 0.0002394334
  3.044896e-05 -0.0004676223
  0.000137241 -0.001179022
  0.0003194996 -0.001895948
  0.0005831309 -0.002616512
  0.0009370087 -0.003334413
  0.001391227 -0.004037634
  0.001950304 -0.004720048
  0.002613355 -0.005382846
  0.003376157 -0.006029174
  0.004230209 -0.006664878
  0.005165669 -0.007298024
  0.006188474 -0.007932335
  0.007311636 -0.008570491
  0.008550557 -0.009216443
  0.009923024 -0.009876013
  0.01144928 -0.01055513
  0.01315298 -0.01125614
  0.01506076 -0.01198147
  0.01720245 -0.01273527
  0.01961434 -0.01352373
  0.02234169 -0.01435014
  0.02542744 -0.01521571
  0.02890825 -0.01612202
  0.03281337 -0.01706698
  0.03714425 -0.01804204
  0.04186595 -0.01903612
  0.04692082 -0.02002956
  0.05224643 -0.02100103
  0.0578089 -0.02194035
  0.06358703 -0.02284956
  0.06953874 -0.02373249
  0.07560377 -0.02458677
  0.08173357 -0.02540474
  0.08790796 -0.02618327
  0.09412997 -0.02692462
  0.1004027 -0.02763277
  0.1067224 -0.02831108
  0.11308 -0.0289616
  0.1194667 -0.0295858
  0.1258759 -0.0301855
  0.1323034 -0.03076226
  0.1387456 -0.03131669
  0.1451994 -0.03184934
  0.1516617 -0.0323608
  0.1581304 -0.03285141
  0.1646057 -0.03332154
  0.1710899 -0.0337717
  0.1775875 -0.03420287
  0.1841017 -0.03461686
  0.1906315 -0.03501541
  0.197172 -0.03540005
  0.2037146 -0.03577126
  0.210253 -0.03612794
  0.2167861 -0.03646906
  0.2233177 -0.03679391
  0.2298564 -0.03710268
  0.2364093 -0.03739735
  0.2429789 -0.03767993
  0.249562 -0.03795222
  0.2561505 -0.03821544
  0.2627356 -0.03846869
  0.2693125 -0.03871065
  0.275881 -0.0389402
  0.2824455 -0.03915641
  0.2890131 -0.0393596
  0.2955889 -0.03955097
  0.3021749 -0.03973168
  0.3087693 -0.03990276
  0.3153675 -0.04006492
  0.3219643 -0.0402177
  0.3285568 -0.04036046
  0.3351443 -0.04049264
  0.3417288 -0.0406137
  0.348314 -0.04072362
  0.3549028 -0.04082296
  0.3614969 -0.04091229
  0.368096 -0.04099217
  0.3746982 -0.0410631
  0.3813009 -0.04112509
  0.3879019 -0.04117784
  0.3945002 -0.04122103
  0.4010957 -0.04125439
  0.4076897 -0.04127767
  0.4142835 -0.0412909
  0.4208783 -0.04129427
  0.4274749 -0.04128796
  0.4340734 -0.04127212
  0.4406735 -0.04124691
  0.4472744 -0.04121235
  0.4538756 -0.0411684
  0.4604759 -0.04111506
  0.4670747 -0.04105231
  0.4736707 -0.04098008
  0.4802633 -0.04089808
  0.4868521 -0.04080593
  0.4934376 -0.04070324
  0.5000207 -0.04058963
  0.5066028 -0.04046476
  0.5131853 -0.04032863
  0.5197685 -0.04018135
  0.5263519 -0.04002303
  0.5329341 -0.0398538
  0.5395127 -0.03967368
  0.5460855 -0.03948213
  0.5526515 -0.03927845
  0.5592104 -0.03906193
  0.5657635 -0.03883181
  0.5723125 -0.03858747
  0.5788595 -0.03832871
  0.5854052 -0.03805548
  0.5919495 -0.03776778
  0.5984911 -0.03746563
  0.6050278 -0.03714889
  0.6115571 -0.03681677
  0.6180771 -0.0364684
  0.6245861 -0.0361029
  0.631083 -0.0357194
  0.637567 -0.03531695
  0.644038 -0.03489442
  0.6504966 -0.03445064
  0.6569439 -0.03398437
  0.6633821 -0.03349435
  0.6698133 -0.03297965
  0.6762393 -0.03243993
  0.6826603 -0.03187496
  0.6890755 -0.03128462
  0.6954827 -0.03066887
  0.7018791 -0.03002723
  0.7082625 -0.02935883
  0.7146313 -0.02866277
  0.7209849 -0.02793807
  0.7273234 -0.02718362
  0.7336464 -0.02639796
  0.7399522 -0.02557976
  0.746238 -0.0247279
  0.7524995 -0.02384153
  0.7587324 -0.02291964
  0.7649367 -0.02196034
  0.7711184 -0.02096074
  0.7772894 -0.01991679
  0.7834672 -0.01882414
  0.7896703 -0.01768343
  0.7959104 -0.01649811
  0.8021906 -0.01527331
  0.8085047 -0.01401649
  0.814839 -0.01274015
  0.8211747 -0.01146014
  0.8274895 -0.01019322
  0.8337578 -0.008956325
  0.8399582 -0.007764798
  0.8460849 -0.00662989
  0.8521485 -0.005558998
  0.8581727 -0.00455617
  0.8641832 -0.003619046
  0.8701954 -0.002744584
  0.8762127 -0.001931914
  0.8822279 -0.001182162
  0.8882321 -0.0004983086
  0.8942214 0.0001171824
  0.9001976 0.0006625883
  0.9061661 0.001137267
  0.9121311 0.001540966
  0.9180953 0.001873137
  0.9240596 0.002133501
  0.9300247 0.002322311
  0.9359914 0.002439822
  0.9419595 0.002486892
  0.9479251 0.002465062
  0.9538791 0.002376047
  0.9598052 0.002221604
  0.9656783 0.002004414
  0.9714624 0.001729357
  0.9771084 0.00140397
  0.9825383 0.001040254
  0.9876361 0.000667898
  0.9923354 0.0003626176
  0.9966269 0.0001498876
  1.0 0.0
