NACA 66(1)-212
  1.0 0.0
  0.9968893 0.0004343439
  0.9931413 0.0009680189
  0.9892057 0.001540568
  0.9850658 0.002156325
  0.9807038 0.002820082
  0.976102 0.003537021
  0.9712436 0.004312562
  0.9661149 0.005152048
  0.9607082 0.006060218
  0.9550259 0.007040398
  0.9490849 0.008093418
  0.9429206 0.009215647
  0.9365817 0.01039783
  0.9301226 0.01162794
  0.9235958 0.01289302
  0.9170454 0.01418081
  0.9105029 0.01548093
  0.903985 0.01678579
  0.8974932 0.01809079
  0.8910184 0.01939513
  0.8845504 0.02069989
  0.8780814 0.02200577
  0.871606 0.02331302
  0.8651211 0.02462142
  0.858626 0.02593024
  0.8521221 0.02723831
  0.8456136 0.02854391
  0.8391056 0.02984504
  0.8326026 0.03113981
  0.8261078 0.03242656
  0.8196235 0.03370392
  0.8131504 0.03497074
  0.8066885 0.03622612
  0.8002364 0.03746936
  0.7937921 0.03870006
  0.7873531 0.03991806
  0.7809177 0.04112319
  0.774485 0.04231511
  0.7680544 0.04349339
  0.7616261 0.04465748
  0.7552009 0.04580672
  0.7487799 0.04694037
  0.7423651 0.04805741
  0.735958 0.0491565
  0.7295596 0.05023636
  0.7231705 0.05129585
  0.7167907 0.0523339
  0.7104199 0.05334956
  0.7040571 0.05434194
  0.697701 0.05531023
  0.6913501 0.05625373
  0.6850033 0.0571718
  0.67866 0.05806368
  0.6723206 0.05892854
  0.6659858 0.05976546
  0.659657 0.06057349
  0.6533364 0.06135161
  0.6470263 0.0620988
  0.6407296 0.06281385
  0.6344478 0.06349555
  0.6281806 0.06414292
  0.6219265 0.06475511
  0.6156822 0.06533141
  0.609443 0.06587116
  0.6032029 0.06637373
  0.5969542 0.06683853
  0.5906885 0.06726687
  0.5843988 0.06766158
  0.57808 0.06802534
  0.5717288 0.06836069
  0.5653443 0.06867009
  0.5589274 0.06895596
  0.552482 0.06922071
  0.5460139 0.06946666
  0.5395308 0.06969452
  0.5330394 0.06990397
  0.5265449 0.07009479
  0.5200513 0.07026686
  0.5135611 0.07042013
  0.5070753 0.07055461
  0.5005936 0.07067033
  0.4941143 0.0707674
  0.487635 0.07084603
  0.481154 0.07090649
  0.4746699 0.07094903
  0.4681821 0.07097385
  0.4616905 0.07098117
  0.4551953 0.0709712
  0.4486976 0.07094417
  0.4421988 0.07090019
  0.4357004 0.07083912
  0.4292035 0.07076077
  0.422709 0.07066498
  0.4162173 0.07055157
  0.4097287 0.07042038
  0.4032431 0.07027123
  0.39676 0.07010395
  0.3902786 0.06991842
  0.3837984 0.06971467
  0.3773188 0.06949272
  0.3708396 0.06925258
  0.3643603 0.06899427
  0.357881 0.06871782
  0.3514017 0.06842323
  0.3449225 0.06811056
  0.3384437 0.06777978
  0.3319658 0.06743089
  0.3254889 0.06706386
  0.3190134 0.06667869
  0.3125397 0.06627537
  0.3060683 0.0658539
  0.2995994 0.06541427
  0.2931336 0.06495646
  0.2866714 0.06448021
  0.2802132 0.06398522
  0.2737596 0.0634712
  0.2673112 0.06293786
  0.2608686 0.06238493
  0.2544324 0.06181214
  0.2480033 0.06121924
  0.241582 0.06060595
  0.235169 0.05997189
  0.2287646 0.05931666
  0.2223688 0.05863981
  0.2159812 0.05794088
  0.2096012 0.05721936
  0.203228 0.05647471
  0.1968603 0.05570633
  0.1904969 0.0549135
  0.1841375 0.05409546
  0.1777828 0.05325158
  0.171435 0.05238142
  0.1650973 0.05148474
  0.1587743 0.05056156
  0.1524715 0.04961213
