NACA 63(3)-218
  1.0 0.0
  0.995932 0.000473366
  0.9910465 0.00105792
  0.9859386 0.001687824
  0.9805941 0.00236746
  0.9749998 0.003101417
  0.9691447 0.003894331
  0.9630221 0.004750608
  0.9566314 0.005674016
  0.9499811 0.006667143
  0.9430912 0.007730453
  0.9359909 0.008861304
  0.9287142 0.01005522
  0.9212957 0.01130672
  0.9137669 0.01261001
  0.9061521 0.01395981
  0.898466 0.01535209
  0.8907122 0.01678466
  0.8828904 0.01825624
  0.8750014 0.01976529
  0.8670473 0.0213099
  0.8590316 0.02288773
  0.8509593 0.02449596
  0.8428373 0.02613142
  0.8346731 0.02779128
  0.826473 0.02947297
  0.8182425 0.03117408
  0.8099854 0.03289241
  0.8017043 0.03462603
  0.7934001 0.03637321
  0.7850735 0.03813211
  0.7767266 0.03990049
  0.7683632 0.04167568
  0.7599889 0.04345463
  0.751611 0.0452339
  0.7432384 0.04700968
  0.73488 0.04877816
  0.7265424 0.05053598
  0.7182296 0.0522804
  0.7099434 0.05400919
  0.7016832 0.05572068
  0.6934463 0.05741373
  0.6852293 0.05908796
  0.6770299 0.060743
  0.6688464 0.06237831
  0.6606784 0.06399315
  0.6525261 0.06558661
  0.6443907 0.06715761
  0.6362739 0.06870472
  0.6281768 0.07022643
  0.6201003 0.07172139
  0.6120447 0.07318833
  0.6040101 0.0746261
  0.5959961 0.07603364
  0.5880019 0.0774101
  0.5800266 0.07875482
  0.5720693 0.08006715
  0.5641284 0.08134652
  0.5562025 0.08259236
  0.5482896 0.08380414
  0.5403881 0.08498131
  0.5324973 0.08612313
  0.5246186 0.08722862
  0.5167554 0.08829656
  0.5089127 0.08932557
  0.5010974 0.09031417
  0.4933178 0.09126073
  0.4855808 0.09216301
  0.4778885 0.09301921
  0.4702379 0.09382812
  0.4626215 0.09458904
  0.4550275 0.09530148
  0.4474396 0.09596513
  0.4398396 0.09658124
  0.4322168 0.09715312
  0.4245737 0.09768326
  0.4169273 0.09817338
  0.409308 0.09862477
  0.4017585 0.09903861
  0.3943297 0.09941525
  0.3870693 0.09974565
  0.3800058 0.1000176
  0.3731491 0.1002222
  0.3664957 0.1003533
  0.3600333 0.1004062
  0.3537443 0.1003774
  0.347608 0.100264
  0.3416023 0.1000742
  0.3357101 0.09983667
  0.3299225 0.09957941
  0.3242367 0.09932788
  0.3186552 0.09910508
  0.3131837 0.09893145
  0.3078306 0.09882464
  0.3026051 0.0987992
  0.2975167 0.09886629
  0.2925738 0.09901921
  0.2877803 0.09922448
  0.2831323 0.09945101
  0.2786209 0.09967303
  0.2742343 0.09986911
  0.2699589 0.1000211
  0.2657804 0.1001134
  0.261684 0.1001316
  0.2576546 0.1000623
  0.2536766 0.09989194
  0.2497338 0.09960609
  0.2458088 0.09919044
  0.241882 0.09864634
  0.2379336 0.09798425
  0.2339455 0.09721371
  0.2298998 0.09634381
  0.2257791 0.09538393
  0.2215663 0.09434442
  0.2172445 0.09323748
  0.2127977 0.09207815
  0.2082117 0.09088548
  0.2034755 0.08968392
  0.1985844 0.08850453
  0.1935428 0.08737928
  0.1883667 0.08631141
  0.183076 0.08529186
  0.177691 0.08430851
  0.1722314 0.08334643
  0.1667145 0.08238828
  0.161154 0.08141458
  0.1555593 0.08040397
  0.1499345 0.07933323
  0.144278 0.07817824
  0.1385837 0.07692912
  0.1328495 0.07558724
  0.1270812 0.07415624
  0.1212934 0.07264264
  0.1155101 0.07105648
  0.1097638 0.06941159
  0.1040936 0.06772525
  0.09854175 0.06601717
  0.09314948 0.06430647
  0.08795163 0.06260319
  0.08297102 0.0609129
  0.0782188 0.05923956
  0.07369694 0.05758571
  0.06940094 0.05595291
  0.0653233 0.05434304
  0.06145525 0.05275802
  0.05778694 0.0511993
  0.05430786 0.04966788
  0.05100716 0.04816431
  0.04787395 0.04668883
  0.04489791 0.04524113
  0.04207111 0.04382047
  0.03938763 0.04242697
  0.0368423 0.04106135
  0.03443 0.03972452
  0.03214533 0.03841731
  0.02998252 0.03714036
  0.02793544 0.03589398
  0.02599774 0.03467822
  0.02416297 0.0334928
  0.02242478 0.03233717
  0.02077889 0.03120883
  0.01922256 0.03010347
  0.01775222 0.02901717
  0.01636384 0.02794647
  0.01505324 0.02688839
  0.01381626 0.0258403
  0.01264889 0.02479995
  0.01154734 0.02376538
  0.01050803 0.02273493
  0.00952681 0.02170888
  0.008599096 0.02068941
  0.007720899 0.01967861
  0.00688874 0.01867833
  0.006099546 0.01769019
  0.005352153 0.01671356
  0.004650094 0.01574198
  0.003997097 0.01476899
  0.003395973 0.01378982
  0.002847114 0.01280584
  0.002349446 0.01182079
  0.001901643 0.0108375
  0.0015023 0.009858012
  0.001150052 0.008883761
  0.0008436516 0.007915684
  0.0005820253 0.006954332
  0.0003643119 0.005999949
  0.0001898931 0.005052532
  5.841943e-05 0.004111872
