E471  (6.25%)                
  1.0 0.0
  0.9968719 0.0008839817
  0.9923509 0.002215221
  0.9871887 0.003782816
  0.9817749 0.005444715
  0.9762283 0.007143939
  0.9706271 0.008836032
  0.9650184 0.01049426
  0.9594243 0.01210488
  0.9538431 0.01366179
  0.9482572 0.01516798
  0.9426506 0.01663042
  0.9370131 0.01805424
  0.9313407 0.01944282
  0.9256346 0.02079898
  0.919898 0.02212601
  0.9141345 0.02342727
  0.9083485 0.02470611
  0.9025448 0.02596559
  0.8967278 0.02720661
  0.8909007 0.02842935
  0.8850661 0.0296342
  0.8792259 0.03082178
  0.8733809 0.03199285
  0.8675312 0.033148
  0.8616769 0.03428756
  0.855818 0.03541185
  0.8499545 0.03652116
  0.8440865 0.03761579
  0.8382142 0.03869603
  0.8323378 0.03976208
  0.8264575 0.04081406
  0.8205735 0.04185211
  0.8146862 0.04287634
  0.8087962 0.04388684
  0.802904 0.04488371
  0.79701 0.04586686
  0.7911149 0.04683596
  0.7852188 0.04779063
  0.7793221 0.04873055
  0.7734247 0.0496554
  0.7675266 0.05056489
  0.7616276 0.05145875
  0.7557274 0.05233684
  0.7498257 0.05319909
  0.7439224 0.05404547
  0.7380171 0.05487593
  0.7321098 0.05569039
  0.7262004 0.05648879
  0.7202887 0.05727106
  0.7143747 0.05803714
  0.7084584 0.05878703
  0.7025399 0.05952076
  0.6966192 0.06023832
  0.6906965 0.06093971
  0.6847718 0.06162493
  0.6788455 0.06229398
  0.6729176 0.06294684
  0.6669885 0.06358342
  0.6610583 0.06420359
  0.6551272 0.06480723
  0.649195 0.06539421
  0.6432619 0.06596442
  0.6373277 0.06651776
  0.6313924 0.06705412
  0.6254555 0.06757343
  0.6195171 0.06807574
  0.6135768 0.06856111
  0.6076348 0.06902962
  0.6016908 0.06948135
  0.5957452 0.06991635
  0.589798 0.07033467
  0.5838495 0.07073637
  0.5779 0.07112148
  0.5719498 0.07148995
  0.5659991 0.07184171
  0.5600481 0.07217671
  0.5540967 0.0724949
  0.5481448 0.07279622
  0.5421922 0.07308063
  0.5362385 0.0733481
  0.5302834 0.07359861
  0.5243264 0.07383241
  0.5183672 0.07404982
  0.5124056 0.07425117
  0.5064416 0.07443677
  0.5004753 0.07460693
  0.4945069 0.07476196
  0.4885369 0.07490217
  0.4825657 0.07502784
  0.476594 0.07513901
  0.4706222 0.07523556
  0.4646507 0.07531739
  0.4586798 0.0753844
  0.4527095 0.07543648
  0.44674 0.07547355
  0.440771 0.0754955
  0.4348023 0.07550224
  0.4288337 0.07549376
  0.422865 0.07547011
  0.4168959 0.07543132
  0.4109265 0.07537745
  0.4049569 0.07530854
  0.3989871 0.07522463
  0.3930174 0.07512578
  0.3870482 0.07501203
  0.3810799 0.07488328
  0.3751128 0.07473931
  0.3691473 0.07457992
  0.3631834 0.07440487
  0.3572213 0.07421397
  0.3512611 0.07400698
  0.3453026 0.07378367
  0.3393457 0.07354384
  0.3333904 0.07328732
  0.3274363 0.07301397
  0.3214837 0.07272366
  0.3155323 0.07241626
  0.3095824 0.07209165
  0.3036341 0.07174971
  0.2976877 0.07139033
  0.2917434 0.07101334
  0.2858016 0.07061842
  0.2798626 0.07020521
  0.2739268 0.06977336
  0.2679942 0.06932254
  0.2620653 0.06885238
  0.2561403 0.06836255
