NACA 0010-35
  1.0 0.001
  0.9972447 0.001635148
  0.9939117 0.002397007
  0.9903948 0.003193268
  0.9866742 0.004027141
  0.9827278 0.004902044
  0.9785319 0.005821473
  0.9740618 0.00678875
  0.9692942 0.00780658
  0.9642096 0.008876323
  0.9587987 0.009996911
  0.9530696 0.01116343
  0.9470615 0.01236474
  0.9410537 0.01354349
  0.9351578 0.01467845
  0.9293057 0.01578366
  0.9234455 0.01686914
  0.9175377 0.01794195
  0.9115529 0.01900681
  0.9054725 0.02006606
  0.8993636 0.02110741
  0.8933317 0.02211321
  0.8873611 0.02308706
  0.8814352 0.02403244
  0.8755402 0.0249522
  0.8696639 0.0258487
  0.8637959 0.02672386
  0.8579271 0.0275793
  0.8520496 0.02841632
  0.8461566 0.02923597
  0.8402423 0.03003906
  0.834302 0.03082621
  0.8283321 0.03159783
  0.82233 0.03235414
  0.8162945 0.03309521
  0.8102254 0.03382091
  0.8041243 0.03453097
  0.7979939 0.03522497
  0.7918385 0.03590243
  0.7856627 0.03656289
  0.7794707 0.03720602
  0.773268 0.03783142
  0.7670669 0.03843809
  0.7608674 0.03902632
  0.7546668 0.03959666
  0.7484627 0.0401496
  0.7422532 0.04068555
  0.7360405 0.04120456
  0.7298327 0.04170623
  0.7236313 0.04219079
  0.7174366 0.04265852
  0.7112488 0.04310974
  0.7050676 0.04354481
  0.6988922 0.04396409
  0.6927216 0.04436792
  0.6865547 0.04475648
  0.6803903 0.04512996
  0.6742276 0.0454885
  0.6680656 0.04583225
  0.6619035 0.04616132
  0.6557407 0.04647584
  0.6495765 0.04677589
  0.6434104 0.04706158
  0.637242 0.04733298
  0.6310708 0.04759017
  0.6248968 0.04783321
  0.6187196 0.04806217
  0.6125391 0.0482771
  0.6063555 0.04847806
  0.6001687 0.04866509
  0.593979 0.04883829
  0.5877866 0.04899794
  0.5815916 0.04914437
  0.5753943 0.0492779
  0.5691949 0.04939889
  0.5629936 0.04950767
  0.5567905 0.04960459
  0.550586 0.04968997
  0.5443801 0.04976418
  0.5381732 0.04982755
  0.5319653 0.04988043
  0.5257567 0.04992319
  0.5195476 0.04995615
  0.5133381 0.04997969
  0.5071285 0.04999414
  0.5009189 0.04999987
  0.4947095 0.04999717
  0.4885005 0.04998598
  0.4822919 0.04996609
  0.476084 0.0499373
  0.4698769 0.04989939
  0.4636707 0.04985216
  0.4574653 0.04979542
  0.4512609 0.04972895
  0.4450576 0.04965255
  0.4388552 0.04956602
  0.4326539 0.04946916
  0.4264536 0.04936175
  0.4202543 0.0492436
  0.4140559 0.0491145
  0.4078584 0.04897424
  0.4016616 0.04882262
  0.3954654 0.04865945
  0.3892698 0.04848476
  0.3830745 0.04829871
  0.3768796 0.04810144
  0.3706848 0.0478931
  0.3644901 0.04767385
  0.3582953 0.04744383
  0.3521005 0.04720318
  0.3459055 0.04695207
  0.3397103 0.04669063
  0.3335148 0.04641902
  0.3273189 0.04613738
  0.3211227 0.04584585
  0.3149261 0.0455446
  0.308729 0.04523376
  0.3025315 0.04491349
  0.2963334 0.04458391
  0.290135 0.04424477
  0.2839363 0.04389553
  0.2777374 0.04353565
  0.2715386 0.04316458
  0.2653403 0.04278179
  0.2591427 0.04238675
  0.2529464 0.04197894
  0.2467519 0.04155784
  0.2405596 0.04112295
  0.2343703 0.04067376
  0.2281845 0.0402098
  0.2220032 0.03973059
  0.2158271 0.03923568
  0.209657 0.03872461
  0.203494 0.03819696
  0.1973389 0.03765234
  0.1911927 0.03709072
  0.1850554 0.03651246
  0.178926 0.03591785
  0.1728025 0.03530703
  0.1666817 0.03468002
  0.1605594 0.0340367
  0.1544302 0.03337675
  0.1482876 0.03269969
  0.1421245 0.03200416
  0.1359407 0.03128822
  0.1297729 0.03055417
  0.1236249 0.02980078
  0.1174838 0.02902473
  0.1113316 0.02822181
  0.1051611 0.02738904
  0.09904624 0.02653478
  0.09302394 0.02566411
  0.0870915 0.02477846
  0.08119821 0.02387181
  0.07524487 0.02292933
  0.06921589 0.02194551
  0.06344445 0.02096324
  0.05779539 0.01994909
  0.05193158 0.01882723
  0.046203 0.01765173
  0.0413291 0.01659047
  0.03702776 0.01561085
  0.03299871 0.01465843
  0.02892735 0.01366257
  0.02416751 0.01245532
  0.01985841 0.01127873
  0.01593273 0.01003623
  0.01125327 0.008284202
  0.008664908 0.007173794
  0.006902112 0.006334656
  0.005548026 0.005625751
  0.004452264 0.004995441
  0.003541903 0.004418309
  0.00277564 0.003879628
  0.002127818 0.003369918
  0.001581587 0.002882589
  0.001125546 0.002412777
  0.0007519527 0.001956697
  0.0004557114 0.001511264
  0.0002337978 0.001073835
  8.495173e-05 0.0006420391
  9.563835e-06 0.000213631
  9.563835e-06 -0.000213631
  8.495173e-05 -0.0006420391
  0.0002337978 -0.001073835
  0.0004557114 -0.001511264
  0.0007519527 -0.001956697
  0.001125546 -0.002412777
  0.001581587 -0.002882589
  0.002127818 -0.003369918
  0.00277564 -0.003879628
  0.003541903 -0.004418309
  0.004452264 -0.004995441
  0.005548026 -0.005625751
  0.006902112 -0.006334656
  0.008664908 -0.007173794
  0.01125327 -0.008284202
  0.01593273 -0.01003623
  0.01985841 -0.01127873
  0.02416751 -0.01245532
  0.02892735 -0.01366257
  0.03299871 -0.01465843
  0.03702776 -0.01561085
  0.0413291 -0.01659047
  0.046203 -0.01765173
  0.05193158 -0.01882723
  0.05779539 -0.01994909
  0.06344445 -0.02096324
  0.06921589 -0.02194551
  0.07524487 -0.02292933
  0.08119821 -0.02387181
  0.0870915 -0.02477846
  0.09302394 -0.02566411
  0.09904624 -0.02653478
  0.1051611 -0.02738904
  0.1113316 -0.02822181
  0.1174838 -0.02902473
  0.1236249 -0.02980078
  0.1297729 -0.03055417
  0.1359407 -0.03128822
  0.1421245 -0.03200416
  0.1482876 -0.03269969
  0.1544302 -0.03337675
  0.1605594 -0.0340367
  0.1666817 -0.03468002
  0.1728025 -0.03530703
  0.178926 -0.03591785
  0.1850554 -0.03651246
  0.1911927 -0.03709072
  0.1973389 -0.03765234
  0.203494 -0.03819696
  0.209657 -0.03872461
  0.2158271 -0.03923568
  0.2220032 -0.03973059
  0.2281845 -0.0402098
  0.2343703 -0.04067376
  0.2405596 -0.04112295
  0.2467519 -0.04155784
  0.2529464 -0.04197894
  0.2591427 -0.04238675
  0.2653403 -0.04278179
  0.2715386 -0.04316458
  0.2777374 -0.04353565
  0.2839363 -0.04389553
  0.290135 -0.04424477
  0.2963334 -0.04458391
  0.3025315 -0.04491349
  0.308729 -0.04523376
  0.3149261 -0.0455446
  0.3211227 -0.04584585
  0.3273189 -0.04613738
  0.3335148 -0.04641902
