E64  (8.45%)                 
  1.0 0.0
  0.9972861 0.0006398684
  0.9936504 0.001541119
  0.9894071 0.002637886
  0.9845926 0.00390525
  0.979369 0.005278264
  0.9739468 0.006680138
  0.968429 0.00806294
  0.9628105 0.009423385
  0.9570822 0.01076547
  0.9512487 0.01209028
  0.9453275 0.01339669
  0.9393377 0.01468419
  0.9332947 0.01595369
  0.9272094 0.01720756
  0.9210879 0.01844776
  0.9149353 0.01967498
  0.9087576 0.02088983
  0.9025611 0.02209284
  0.8963531 0.02328429
  0.8901399 0.02446307
  0.883926 0.02562787
  0.8777142 0.02677782
  0.8715052 0.02791238
  0.865298 0.02903139
  0.8590904 0.03013519
  0.8528804 0.03122423
  0.8466666 0.03229888
  0.8404479 0.03335938
  0.8342239 0.03440591
  0.8279945 0.03543857
  0.8217601 0.03645745
  0.815521 0.03746267
  0.8092777 0.03845433
  0.8030305 0.03943255
  0.7967801 0.04039742
  0.7905269 0.04134904
  0.7842715 0.04228738
  0.7780144 0.04321231
  0.7717558 0.04412372
  0.765496 0.04502152
  0.7592352 0.04590562
  0.7529733 0.04677597
  0.7467104 0.04763251
  0.7404463 0.04847525
  0.7341809 0.04930417
  0.7279141 0.05011929
  0.7216456 0.05092059
  0.7153754 0.0517081
  0.7091032 0.0524818
  0.7028288 0.0532417
  0.6965522 0.05398786
  0.6902731 0.05472035
  0.6839915 0.05543924
  0.6777077 0.05614456
  0.6714217 0.05683636
  0.6651337 0.05751469
  0.6588442 0.05817955
  0.6525534 0.05883092
  0.6462619 0.05946866
  0.6399698 0.06009266
  0.6336774 0.06070281
  0.6273848 0.061299
  0.6210922 0.06188114
  0.6147996 0.06244915
  0.6085068 0.06300293
  0.602214 0.06354244
  0.5959208 0.06406764
  0.5896273 0.06457846
  0.5833334 0.06507488
  0.5770389 0.06555683
  0.5707436 0.06602428
  0.5644475 0.06647717
  0.5581505 0.06691546
  0.5518524 0.06733912
  0.5455532 0.06774814
  0.539253 0.06814248
  0.5329521 0.0685221
  0.5266506 0.06888697
  0.5203491 0.06923703
  0.5140479 0.06957226
  0.5077476 0.06989255
  0.5014487 0.0701977
  0.4951514 0.07048753
  0.4888559 0.07076184
  0.4825622 0.07102045
  0.47627 0.0712632
  0.469979 0.07148992
  0.4636885 0.07170044
  0.457398 0.07189467
  0.451107 0.07207263
  0.4448151 0.07223433
  0.4385223 0.07237975
  0.4322289 0.0725089
  0.4259353 0.07262177
  0.4196422 0.07271835
  0.4133505 0.07279861
  0.4070611 0.07286236
  0.4007751 0.07290927
  0.3944928 0.07293902
  0.3882147 0.07295129
  0.3819406 0.07294579
  0.3756705 0.07292219
  0.3694038 0.07288019
  0.3631397 0.0728195
  0.3568775 0.07273995
  0.3506168 0.07264141
  0.3443575 0.07252375
  0.3380998 0.07238684
  0.331844 0.07223056
  0.3255909 0.07205479
  0.3193417 0.07185946
  0.3130973 0.07164428
  0.3068589 0.07140883
  0.3006271 0.07115267
  0.2944023 0.07087538
  0.2881843 0.0705765
  0.2819729 0.07025556
  0.2757674 0.06991209
  0.2695671 0.06954565
  0.2633712 0.06915592
  0.2571796 0.06874261
  0.2509927 0.06830543
  0.2448111 0.06784417
  0.2386359 0.06735864
  0.2324689 0.06684869
  0.2263119 0.06631392
  0.2201665 0.06575359
  0.2140341 0.06516697
  0.2079157 0.06455329
  0.2018116 0.06391178
  0.1957222 0.06324165
  0.1896472 0.06254207
  0.1835865 0.06181218
  0.1775404 0.06105118
  0.1715093 0.06025832
  0.165494 0.05943289
  0.1594956 0.05857426
  0.1535157 0.05768177
  0.1475562 0.05675423
  0.1416203 0.0557904
  0.1357115 0.05478926
  0.1298344 0.05375005
  0.1239941 0.05267232
  0.1181961 0.05155553
  0.1124443 0.05039836
  0.1067398 0.04919889
  0.1010809 0.04795469
  0.09546295 0.04666271
  0.08987984 0.04531915
  0.08433106 0.0439203
  0.07883004 0.0424659
  0.07340353 0.0409602
  0.06808838 0.03941206
