S4083 (8%)
  0.4701443 0.06461782
  0.4639201 0.06509314
  0.4576977 0.06556107
  0.4514784 0.06602096
  0.4452632 0.06647213
  0.4390527 0.06691393
  0.4328471 0.06734575
  0.4266463 0.06776701
  0.4204501 0.06817716
  0.414258 0.06857569
  0.4080696 0.06896207
  0.4018848 0.06933581
  0.3957033 0.06969637
  0.3895251 0.07004323
  0.3833501 0.07037586
  0.3771786 0.07069377
  0.3710105 0.07099644
  0.3648461 0.07128336
  0.3586856 0.07155404
  0.3525292 0.07180795
  0.3463773 0.07204438
  0.3402307 0.07226237
  0.3340903 0.07246095
  0.3279578 0.07263917
  0.321835 0.07279609
  0.315724 0.07293071
  0.3096269 0.07304161
  0.3035444 0.07312718
  0.2974759 0.07318588
  0.2914195 0.07321619
  0.2853723 0.07321658
  0.2793302 0.0731861
  0.2732903 0.07312465
  0.2672512 0.07303218
  0.2612127 0.07290863
  0.2551766 0.07275397
  0.2491457 0.07256793
  0.2431237 0.07234938
  0.2371137 0.07209705
  0.2311188 0.07180976
  0.2251418 0.07148639
  0.2191847 0.07112577
  0.213249 0.07072641
  0.2073334 0.07028662
  0.2014351 0.06980452
  0.195549 0.06927797
  0.1896684 0.06870526
  0.1837882 0.06808636
  0.1779071 0.06742173
  0.1720276 0.06671228
  0.1661561 0.06595941
  0.1603016 0.06516324
  0.1544715 0.06432254
  0.1486704 0.06343583
  0.1429003 0.06250139
  0.1371607 0.06151732
  0.1314502 0.06048176
  0.125767 0.05939276
  0.1201087 0.05824817
  0.1144728 0.05704583
  0.1088599 0.05578447
  0.103276 0.05446419
  0.09773254 0.0530867
  0.09224459 0.05165378
  0.08682317 0.0501637
  0.08146964 0.04861225
  0.07617683 0.04699294
  0.07093567 0.04530011
  0.06574949 0.04353326
  0.06063662 0.04169761
  0.05562653 0.03980117
  0.05074374 0.03784614
  0.04599716 0.03583005
  0.0413861 0.03374742
  0.03692669 0.03160065
  0.03266296 0.02940963
  0.02864882 0.02720591
  0.02491383 0.0250119
  0.02145036 0.02283312
  0.01824488 0.02067095
  0.01535686 0.01857721
  0.01287083 0.01664235
  0.01079689 0.0149129
  0.009069643 0.01336011
  0.00760274 0.01193086
  0.006330197 0.01058131
  0.005206001 0.009280618
  0.004206146 0.008027547
  0.003328824 0.006848497
  0.002571946 0.005769194
  0.00192424 0.004799049
  0.001376679 0.003930336
  0.0009301466 0.003140636
  0.0005774944 0.00240634
  0.0003107772 0.001708463
  0.0001246414 0.00103196
  1.705277e-05 0.0003640847
  -1.093425e-05 -0.0003062641
  3.957968e-05 -0.0009806618
  0.0001681879 -0.001653963
  0.0003784189 -0.002318902
  0.0006776012 -0.002964964
  0.001077152 -0.003576553
  0.001589748 -0.004139857
  0.002224371 -0.004657566
  0.002991597 -0.005135988
  0.003903653 -0.005584149
  0.004970522 -0.006016944
  0.006189921 -0.006459126
  0.007569209 -0.006923757
  0.009132851 -0.007406148
  0.01090075 -0.007896692
  0.01289212 -0.00838411
  0.01515244 -0.008863152
  0.01776005 -0.009334416
  0.02081876 -0.00979982
  0.02444188 -0.0102631
  0.0286723 -0.01072107
  0.03340753 -0.01114563
  0.0384542 -0.0115136
  0.04372408 -0.01182339
  0.0492143 -0.01207862
  0.05490353 -0.01228382
  0.06073839 -0.01244394
  0.0666575 -0.01256052
  0.07261894 -0.01263633
  0.07860838 -0.01267554
  0.08463026 -0.01268191
  0.09068816 -0.01265873
  0.0967808 -0.01260939
  0.102902 -0.01253714
  0.109044 -0.012444
  0.1152008 -0.01233178
  0.1213686 -0.01220234
  0.1275454 -0.01205742
  0.133731 -0.01189821
  0.1399252 -0.0117257
  0.1461278 -0.01154088
  0.1523388 -0.01134476
  0.1585586 -0.01113832
  0.1647867 -0.01092253
  0.1710228 -0.01069839
  0.1772657 -0.01046691
  0.1835139 -0.0102291
  0.1897659 -0.009985625
  0.1960202 -0.00973678
  0.2022763 -0.009482855
  0.2085339 -0.009224113
  0.2147935 -0.008960798
  0.2210559 -0.008693233
  0.227322 -0.008421876
  0.2335922 -0.008147205
  0.2398664 -0.007869715
  0.2461445 -0.007589921
  0.2524258 -0.00730831
  0.2587095 -0.00702516
  0.2649949 -0.006740678
  0.2712815 -0.006455064
  0.2775689 -0.006168511
  0.2838569 -0.00588121
  0.2901454 -0.005593345
  0.2964343 -0.005305109
  0.3027234 -0.0050167
  0.3090126 -0.004728317
  0.3153017 -0.004440164
  0.3215902 -0.004152444
  0.3278779 -0.003865357
  0.3341643 -0.00357908
  0.3404495 -0.003293779
  0.3467333 -0.003009615
  0.3530159 -0.002726741
  0.3592974 -0.002445304
  0.3655784 -0.002165431
  0.3718592 -0.001887163
  0.3781399 -0.001610531
  0.3844206 -0.001335569
  0.3907012 -0.001062322
  0.3969813 -0.0007908415
  0.4032604 -0.0005211912
  0.409538 -0.0002535454
  0.4158135 1.183746e-05
  0.4220869 0.0002747068
  0.4283583 0.0005348231
  0.4346279 0.000791957
  0.4408963 0.001045889
  0.4471643 0.001296469
  0.4534327 0.00154378
  0.4597019 0.001787948
  0.4659724 0.002029089
  0.4722441 0.002267309
  0.4785169 0.002502707
  0.4847904 0.002735368
  0.4910639 0.002965287
  0.497337 0.003192349
  0.5036093 0.003416441
  0.5098806 0.003637457
  0.5161511 0.003855297
  0.5224209 0.004069867
  0.5286904 0.004281095
  0.5349601 0.004489055
  0.5412303 0.004693887
  0.5475015 0.004895728
  0.5537739 0.005094714
  0.5600478 0.005290976
  0.5663232 0.005484646
  0.5726003 0.005675799
  0.5788789 0.005864368
  0.5851584 0.006050249
  0.5914379 0.006233331
  0.5977161 0.006413491
  0.6039913 0.006590601
  0.6102615 0.006764491
  0.6165245 0.006934397
  0.6227786 0.007099044
  0.6290228 0.007257173
  0.6352567 0.007407555
  0.6414803 0.007548988
  0.6476945 0.007680294
  0.6539006 0.007800442
  0.6601001 0.00790891
  0.6662944 0.008005292
  0.672485 0.008089175
  0.6786733 0.008160134
  0.6848606 0.008217732
  0.6910481 0.008261546
  0.6972371 0.008291593
  0.7034285 0.008308294
  0.7096232 0.008312082
  0.7158217 0.008303382
  0.7220246 0.008282616
  0.7282319 0.008250209
  0.7344438 0.008206622
  0.7406601 0.008152391
  0.7468809 0.008088062
  0.7531059 0.008014184
  0.7593351 0.00793131
  0.7655683 0.007839995
  0.7718052 0.007740683
  0.7780454 0.007633642
  0.7842883 0.007519133
  0.7905329 0.007397424
  0.7967779 0.007268795
  0.8030218 0.007133506
  0.8092633 0.00699151
  0.8155016 0.006842567
  0.8217373 0.006686413
  0.8279715 0.006522759
  0.8342065 0.006351295
  0.8404449 0.006172054
  0.8466884 0.005985507
  0.8529368 0.005792193
  0.8591883 0.005592714
  0.8654391 0.005387694
  0.871685 0.0051771
  0.877924 0.004960297
  0.8841572 0.004736539
  0.8903884 0.004504972
  0.8966239 0.004265168
  0.902869 0.004018124
  0.9091248 0.003765205
  0.9153884 0.003507963
  0.921653 0.00324747
  0.9279118 0.002983205
  0.9341599 0.002714324
  0.9403953 0.002440199
  0.946617 0.002163835
  0.9528224 0.001890706
  0.9590066 0.001626159
  0.965156 0.001373274
  0.971235 0.001134021
  0.9771826 0.000907723
  0.9828861 0.000685847
  0.9881941 0.0004696232
  0.9929344 0.0002910807
  0.997 0.000145386
  1.0 0.0
