NACA 66(2)-415
  1.0 0.0
  0.9968071 0.0007273303
  0.9929578 0.001612335
  0.9889127 0.002551941
  0.9846534 0.00355195
  0.9801602 0.004618734
  0.9754127 0.005759124
  0.9703913 0.006980174
  0.9650786 0.008288683
  0.9594633 0.009690405
  0.9535439 0.01118883
  0.9473349 0.01278352
  0.9408697 0.01446754
  0.9341955 0.01622803
  0.9273672 0.01804891
  0.9204395 0.01991298
  0.9134597 0.02180424
  0.9064619 0.02370971
  0.899464 0.02562064
  0.8924684 0.02753311
  0.8854724 0.02944611
  0.8784741 0.03135857
  0.8714727 0.03326913
  0.8644686 0.03517613
  0.8574631 0.03707761
  0.8504586 0.03897132
  0.8434588 0.04085486
  0.8364671 0.04272608
  0.8294866 0.0445831
  0.8225195 0.04642425
  0.8155673 0.04824809
  0.8086309 0.05005338
  0.8017104 0.05183907
  0.7948055 0.05360426
  0.7879155 0.05534795
  0.7810401 0.05706904
  0.774179 0.05876642
  0.7673325 0.06043891
  0.7605008 0.06208532
  0.7536846 0.06370443
  0.7468845 0.06529499
  0.7401015 0.06685569
  0.7333357 0.06838533
  0.7265869 0.06988284
  0.7198543 0.0713473
  0.7131365 0.07277795
  0.7064315 0.0741741
  0.699737 0.07553517
  0.6930504 0.07686065
  0.6863699 0.0781499
  0.6796957 0.07940199
  0.6730292 0.08061574
  0.6663736 0.0817897
  0.6597334 0.08292231
  0.6531145 0.0840119
  0.6465241 0.08505666
  0.6399688 0.08605416
  0.6334514 0.08700217
  0.626971 0.08789918
  0.6205231 0.08874419
  0.6140995 0.08953653
  0.6076894 0.09027571
  0.6012785 0.09096126
  0.5948494 0.09159336
  0.5883848 0.09217581
  0.5818708 0.0927129
  0.575297 0.09320835
  0.5686571 0.09366554
  0.5619491 0.09408759
  0.5551767 0.09447753
  0.5483493 0.09483835
  0.5414816 0.09517156
  0.5345885 0.09547635
  0.5276821 0.095752
  0.5207719 0.09599813
  0.5138637 0.09621459
  0.5069604 0.0964014
  0.5000615 0.09655873
  0.4931637 0.09668682
  0.4862625 0.09678617
  0.4793545 0.09685725
  0.4724377 0.09690047
  0.4655111 0.09691622
  0.4585751 0.09690486
  0.4516313 0.0968668
  0.4446827 0.09680241
  0.4377328 0.09671166
  0.4307849 0.09659428
  0.4238411 0.09645003
  0.416903 0.09627868
  0.4099714 0.09607998
  0.4030464 0.09585371
  0.3961271 0.09559958
  0.3892124 0.09531745
  0.382301 0.09500729
  0.3753917 0.09466911
  0.3684837 0.0943029
  0.3615764 0.09390863
  0.3546694 0.0934863
  0.3477624 0.09303589
  0.3408556 0.0925574
  0.3339492 0.09205082
  0.3270439 0.09151618
  0.3201408 0.09095354
  0.3132412 0.09036299
  0.3063468 0.08974471
  0.2994597 0.0890989
  0.2925822 0.08842577
  0.2857168 0.08772512
  0.2788652 0.08699646
  0.2720288 0.08623932
  0.265208 0.08545314
  0.2584028 0.0846373
  0.2516124 0.08379113
  0.2448356 0.08291385
  0.2380707 0.08200482
  0.2313166 0.08106367
  0.224573 0.08009013
  0.2178403 0.07908404
  0.2111197 0.07804538
  0.2044133 0.07697427
  0.1977237 0.07587099
  0.1910545 0.0747358
  0.1844097 0.07356814
  0.1777934 0.07236728
  0.1712094 0.07113258
  0.1646618 0.0698635
  0.1581543 0.06855964
  0.1516905 0.06722066
  0.1452739 0.06584636
  0.1389078 0.06443646
  0.1325959 0.06299052
  0.1263412 0.06150812
  0.1201466 0.05998892
  0.1140144 0.05843266
  0.1079468 0.05683912
  0.1019456 0.05520814
  0.09601211 0.05353962
  0.09014994 0.05183424
  0.08437966 0.05009836
  0.0787454 0.04834672
  0.07330525 0.04660048
  0.06811739 0.04488262
  0.06321889 0.04320566
  0.05860984 0.04156959
  0.05426749 0.03996823
  0.05016023 0.03839268
  0.04625486 0.03683304
  0.04252296 0.03528243
  0.03896028 0.03374703
  0.03558667 0.03224381
  0.03242875 0.03079355
  0.02950594 0.02941434
  0.02682366 0.02811765
  0.02437398 0.02690767
  0.02213986 0.02578292
  0.02010179 0.02473517
  0.01824236 0.02374786
  0.01654277 0.02280667
  0.01498432 0.02190048
  0.01355006 0.02102068
  0.01222544 0.02016074
  0.01099812 0.01931569
  0.009857615 0.01848165
  0.0087955 0.01765656
  0.00780552 0.01684045
  0.006882485 0.01603364
  0.006021888 0.01523647
  0.005219754 0.01444923
  0.004474707 0.01366849
  0.003788757 0.01288519
  0.003163173 0.01209128
  0.002598004 0.01128192
  0.002091057 0.01046079
  0.001639695 0.009632685
  0.001241513 0.008801313
  0.0008944032 0.007969495
  0.0005965835 0.007139391
  0.0003466105 0.006312648
  0.0001433879 0.00549051
  -1.382864e-05 0.004673915
  -0.0001254223 0.003863556
  -0.0001913997 0.003059938
  -0.0002113658 0.002263411
  -0.0001844849 0.001474205
  -0.0001094237 0.0006924477
  1.572951e-05 -8.18183e-05
  0.0001926034 -0.0008489498
  0.0004206718 -0.001610184
  0.0006994352 -0.002366691
  0.001028861 -0.003119403
  0.001409332 -0.003869012
  0.001841604 -0.004615954
  0.002326759 -0.005360367
  0.002866146 -0.006102027
  0.003461298 -0.006840245
  0.004113793 -0.007573726
  0.004825042 -0.008300367
  0.005595946 -0.009016988
  0.006426365 -0.009718992
  0.00731452 -0.0104002
  0.008260422 -0.01105794
  0.009268145 -0.01169558
  0.01034378 -0.01231878
  0.01149347 -0.01293063
  0.01272314 -0.01353213
  0.01403924 -0.01412448
  0.01544875 -0.01470911
  0.01696132 -0.01528782
  0.0185911 -0.01586309
  0.02035597 -0.01643885
  0.02227812 -0.01702115
  0.02438165 -0.01761828
  0.02669215 -0.01824253
  0.02923626 -0.01891182
  0.03204005 -0.01963708
  0.03512567 -0.02041943
  0.03850208 -0.02125509
  0.04215787 -0.02213401
  0.04606405 -0.02304116
  0.05018746 -0.02396031
  0.05451431 -0.02487945
  0.05906983 -0.02579766
  0.06389608 -0.02672191
  0.06903335 -0.02765943
  0.07450881 -0.02861622
  0.08031445 -0.02959467
  0.08638838 -0.030586
  0.09264496 -0.03157224
  0.09900936 -0.03253816
  0.1054381 -0.0334747
  0.1119231 -0.03437989
  0.1184677 -0.03525523
  0.1250737 -0.03610222
  0.1317416 -0.03692224
  0.1384699 -0.03771655
  0.1452552 -0.03848629
  0.1520918 -0.03923254
  0.1589716 -0.03995613
  0.1658858 -0.04065689
  0.1728266 -0.04133449
  0.1797874 -0.04198886
  0.1867633 -0.04262016
  0.1937506 -0.04322876
  0.2007475 -0.04381522
  0.2077536 -0.04438022
  0.2147695 -0.04492439
  0.2217961 -0.04544823
  0.2288337 -0.04595225
  0.2358828 -0.04643692
  0.2429432 -0.04690271
  0.250015 -0.04735007
  0.2570977 -0.04777944
  0.2641906 -0.04819117
  0.271293 -0.04858558
  0.278404 -0.04896297
  0.2855221 -0.04932364
  0.2926461 -0.04966792
  0.2997743 -0.04999611
  0.3069047 -0.05030849
  0.3140356 -0.05060498
  0.3211654 -0.05088529
  0.3282932 -0.05114914
  0.3354183 -0.0513963
  0.3425406 -0.05162656
  0.3496605 -0.0518397
  0.3567788 -0.05203555
  0.3638963 -0.05221416
  0.3710141 -0.05237565
  0.3781332 -0.05252015
  0.3852542 -0.05264777
  0.3923779 -0.05275863
  0.3995048 -0.05285282
  0.4066356 -0.05293042
  0.4137705 -0.05299155
  0.4209092 -0.05303631
  0.428051 -0.05306482
  0.4351946 -0.05307718
  0.4423381 -0.05307352
  0.4494791 -0.053054
  0.4566146 -0.05301871
  0.4637421 -0.05296738
  0.4708598 -0.05289962
  0.4779675 -0.052815
  0.4850661 -0.05271313
  0.4921577 -0.05259354
  0.4992457 -0.05245576
  0.5063344 -0.05229926
  0.5134275 -0.05212372
  0.5205251 -0.05192892
  0.5276237 -0.05171478
  0.5347164 -0.05148136
  0.5417923 -0.05122896
  0.5488375 -0.05095809
  0.5558351 -0.05066898
  0.5627703 -0.05035891
  0.5696348 -0.05002415
  0.5764271 -0.04966101
  0.5831517 -0.04926574
  0.589818 -0.04883438
  0.5964399 -0.04836262
  0.6030355 -0.04784584
  0.6096251 -0.04728244
  0.6162266 -0.04667337
  0.6228542 -0.04601958
  0.6295182 -0.04532212
  0.6362254 -0.0445823
  0.6429785 -0.04380188
  0.6497757 -0.04298323
  0.6566105 -0.04212905
  0.6634755 -0.04124136
  0.6703644 -0.040322
  0.6772728 -0.03937273
  0.6841977 -0.03839518
  0.6911381 -0.03739076
  0.6980951 -0.03636064
  0.7050714 -0.03530577
  0.7120709 -0.03422734
  0.7190968 -0.03312669
  0.7261517 -0.03200531
  0.7332375 -0.03086484
  0.7403554 -0.02970708
  0.7475057 -0.02853402
  0.7546877 -0.02734777
  0.7618994 -0.02615003
  0.7691369 -0.02494264
  0.7763938 -0.02372785
  0.7836619 -0.0225083
  0.7909304 -0.02128706
  0.7981867 -0.02006751
  0.8054167 -0.01885362
  0.812608 -0.01765031
  0.8197531 -0.01646194
  0.8268495 -0.01529189
  0.833899 -0.01414272
  0.8409075 -0.01301619
  0.8478846 -0.01191346
  0.854843 -0.01083487
  0.8617941 -0.009779254
  0.8687428 -0.008745959
  0.8756863 -0.007735445
  0.8826147 -0.006749145
  0.8895114 -0.005789298
  0.8963538 -0.004858737
  0.9031145 -0.003961128
  0.9097647 -0.003107158
  0.9162788 -0.002310989
  0.9226358 -0.001584187
  0.9288203 -0.0009354873
  0.9348213 -0.0003709131
  0.9406328 0.0001059474
  0.9462524 0.0004935769
  0.9516806 0.000792213
  0.9569209 0.001006095
  0.9619782 0.001143089
  0.9668593 0.001210737
  0.9715716 0.001215961
  0.9761229 0.001165048
  0.9805214 0.001063669
  0.9847749 0.0009169157
  0.9888914 0.0007293405
  0.9928784 0.0005050091
  0.9967429 0.0002475466
  1.0 0.0
