E220  (11.48%)               
  1.0 0.0
  0.9968371 6.686142e-05
  0.9927261 0.0002203854
  0.9881302 0.0004673396
  0.9831161 0.0008045857
  0.9777548 0.00122492
  0.9721276 0.001720925
  0.9663127 0.002279799
  0.9603585 0.002890454
  0.9543 0.003545473
  0.948168 0.004236795
  0.9419868 0.004956275
  0.9357737 0.005698912
  0.9295415 0.006462484
  0.9233001 0.007245106
  0.9170556 0.008045237
  0.9108105 0.008861852
  0.9045653 0.009694678
  0.8983204 0.01054362
  0.8920757 0.01140861
  0.8858314 0.01228958
  0.8795873 0.01318647
  0.8733434 0.01409909
  0.8670992 0.01502716
  0.8608544 0.01597039
  0.8546086 0.01692852
  0.8483612 0.0179013
  0.8421116 0.01888848
  0.8358592 0.0198897
  0.8296031 0.02090439
  0.8233432 0.02193197
  0.8170789 0.02297181
  0.8108104 0.02402326
  0.8045376 0.02508563
  0.7982608 0.02615819
  0.7919803 0.02724032
  0.7856964 0.02833143
  0.7794093 0.02943095
  0.7731188 0.03053833
  0.7668248 0.03165305
  0.7605271 0.03277459
  0.7542253 0.03390249
  0.7479189 0.03503626
  0.7416077 0.03617541
  0.7352918 0.0373194
  0.7289716 0.03846762
  0.7226476 0.0396194
  0.7163208 0.04077404
  0.7099924 0.04193077
  0.7036637 0.04308871
  0.697336 0.04424686
  0.6910106 0.04540425
  0.6846881 0.04655997
  0.6783694 0.04771313
  0.6720548 0.04886289
  0.6657447 0.05000844
  0.6594391 0.05114903
  0.653138 0.05228381
  0.6468415 0.05341187
  0.6405501 0.05453226
  0.6342643 0.055644
  0.6279851 0.05674608
  0.6217133 0.05783746
  0.6154504 0.05891709
  0.6091977 0.05998375
  0.6029564 0.06103569
  0.5967272 0.06207112
  0.5905106 0.06308838
  0.5843062 0.06408589
  0.5781136 0.06506216
  0.5719317 0.0660158
  0.565759 0.06694549
  0.559594 0.06785021
  0.553435 0.06872951
  0.5472806 0.06958297
  0.5411295 0.07041013
  0.5349806 0.0712105
  0.5288329 0.07198356
  0.5226854 0.07272875
  0.5165375 0.0734455
  0.5103884 0.07413346
  0.5042379 0.07479258
  0.4980855 0.07542282
  0.4919311 0.07602413
  0.4857745 0.07659643
  0.4796159 0.07713964
  0.4734552 0.07765365
  0.4672927 0.07813837
  0.4611286 0.07859371
  0.4549633 0.07901964
  0.4487967 0.07941612
  0.4426288 0.07978312
  0.4364596 0.08012061
  0.4302887 0.08042858
  0.4241159 0.08070698
  0.4179406 0.08095584
  0.4117624 0.08117545
  0.4055809 0.08136615
  0.3993958 0.08152828
  0.3932067 0.08166216
  0.3870136 0.08176812
  0.3808162 0.08184646
  0.3746146 0.08189751
  0.3684089 0.08192153
  0.3621991 0.08191877
  0.3559858 0.08188949
  0.3497697 0.08183393
  0.3435516 0.08175237
  0.3373328 0.0816451
  0.3311145 0.08151243
  0.3248983 0.08135454
  0.3186858 0.08117114
  0.3124781 0.08096181
  0.3062758 0.08072615
  0.3000792 0.08046375
  0.2938884 0.08017419
  0.2877027 0.07985702
  0.2815214 0.07951179
  0.2753436 0.07913824
  0.2691689 0.07873616
  0.2629973 0.07830539
  0.2568293 0.07784577
  0.2506657 0.07735719
  0.2445079 0.07683961
  0.2383576 0.07629288
  0.2322167 0.07571641
  0.2260864 0.07510949
  0.2199678 0.07447141
  0.2138615 0.07380143
  0.2077676 0.07309875
  0.2016859 0.07236258
  0.1956159 0.07159208
