NACA 16-021
  1.0 0.0021
  0.9963265 0.003885199
  0.9919317 0.005995314
  0.9873585 0.008161613
  0.9825985 0.01038475
  0.9776443 0.01266454
  0.9724902 0.01499974
  0.9671332 0.01738762
  0.961574 0.01982372
  0.955818 0.02230141
  0.9498765 0.02481168
  0.9437677 0.02734308
  0.9375146 0.02988269
  0.9311421 0.03241766
  0.9246746 0.03493604
  0.9181346 0.03742749
  0.9115408 0.03988382
  0.904907 0.04229917
  0.8982413 0.04467015
  0.8915466 0.04699554
  0.8848237 0.04927499
  0.8780732 0.05150824
  0.8712957 0.05369502
  0.864492 0.0558351
  0.8576626 0.05792825
  0.8508082 0.05997425
  0.8439292 0.06197291
  0.8370264 0.06392403
  0.8301003 0.06582745
  0.8231513 0.06768299
  0.81618 0.06949051
  0.8091869 0.07124986
  0.8021724 0.07296091
  0.795137 0.07462355
  0.7880811 0.0762379
  0.7810049 0.0778042
  0.773909 0.07932271
  0.7667935 0.08079368
  0.7596589 0.08221738
  0.7525055 0.08359406
  0.7453337 0.084924
  0.7381437 0.08620747
  0.7309361 0.08744473
  0.723711 0.08863607
  0.7164688 0.08978176
  0.7092099 0.09088208
  0.7019346 0.09193733
  0.6946432 0.09294779
  0.687336 0.09391384
  0.6800132 0.09483592
  0.6726748 0.09571447
  0.6653209 0.09654992
  0.6579517 0.09734272
  0.6505671 0.09809333
  0.6431671 0.09880219
  0.6357518 0.09946977
  0.6283209 0.1000965
  0.6208743 0.1006829
  0.6134119 0.1012293
  0.6059334 0.1017363
  0.5984387 0.1022042
  0.5909272 0.1026336
  0.5833987 0.1030251
  0.575853 0.1033792
  0.56829 0.1036966
  0.5607099 0.1039779
  0.5531128 0.1042235
  0.5454993 0.1044343
  0.53787 0.1046106
  0.5302259 0.1047533
  0.5225678 0.1048629
  0.5148971 0.10494
  0.5072152 0.1049855
  0.4995238 0.105
  0.4918245 0.1049841
  0.4841194 0.1049379
  0.4764098 0.1048612
  0.4686974 0.1047542
  0.4609835 0.1046167
  0.4532691 0.1044489
  0.4455553 0.1042506
  0.437843 0.104022
  0.4301326 0.1037631
  0.4224248 0.103474
  0.4147198 0.1031546
  0.4070178 0.102805
  0.3993188 0.1024252
  0.3916226 0.1020152
  0.3839289 0.1015751
  0.3762377 0.1011049
  0.3685489 0.1006045
  0.3608626 0.100074
  0.3531788 0.09951328
  0.3454979 0.09892251
  0.33782 0.09830166
  0.3301457 0.09765077
  0.3224753 0.0969699
  0.3148095 0.09625911
  0.3071488 0.09551849
  0.2994939 0.09474814
  0.2918458 0.09394799
  0.2842057 0.09311745
  0.2765751 0.09225587
  0.2689562 0.09136266
  0.2613511 0.09043732
  0.2537627 0.08947943
