NACA 65-209
  1.0 0.0
  0.9970288 0.0003346356
  0.9934392 0.0007423596
  0.9896582 0.001175923
  0.9856669 0.001638143
  0.9814455 0.002132105
  0.9769735 0.002661094
  0.9722315 0.003228445
  0.9672033 0.003837252
  0.96188 0.004489904
  0.9562647 0.005187381
  0.9503796 0.005928353
  0.9442775 0.006707243
  0.9381988 0.007492998
  0.9322036 0.008276492
  0.9262373 0.009063564
  0.9202596 0.009858445
  0.914242 0.01066394
  0.9081671 0.01148139
  0.9020302 0.01231042
  0.895885 0.01314274
  0.8897741 0.01397192
  0.8836806 0.01479981
  0.8775909 0.01562787
  0.8714947 0.01645711
  0.865385 0.01728808
  0.8592581 0.01812088
  0.8531136 0.01895518
  0.8469544 0.01979012
  0.8407872 0.02062439
  0.8346205 0.02145633
  0.8284524 0.02228572
  0.8222857 0.0231117
  0.8161253 0.02393316
  0.809972 0.02474949
  0.803826 0.02556024
  0.797686 0.02636511
  0.7915502 0.02716404
  0.7854166 0.02795712
  0.7792838 0.0287444
  0.7731507 0.02952587
  0.7670166 0.03030147
  0.7608812 0.0310711
  0.7547445 0.0318346
  0.7486069 0.03259177
  0.7424691 0.03334229
  0.7363319 0.03408573
  0.7301959 0.03482167
  0.7240613 0.0355497
  0.7179285 0.03626945
  0.7117974 0.03698056
  0.7056681 0.03768269
  0.6995401 0.03837553
  0.6934132 0.03905881
  0.6872869 0.03973237
  0.6811608 0.04039606
  0.6750348 0.04104971
  0.6689087 0.04169314
  0.6627825 0.04232617
  0.6566562 0.0429486
  0.6505299 0.04356023
  0.6444039 0.04416082
  0.6382785 0.04475011
  0.6321537 0.04532778
  0.6260297 0.04589355
  0.6199066 0.04644713
  0.6137844 0.04698826
  0.6076629 0.04751666
  0.601542 0.04803206
  0.5954215 0.04853421
  0.5893013 0.04902283
  0.5831813 0.04949762
  0.5770614 0.04995827
  0.5709421 0.05040447
  0.5648235 0.05083589
  0.5587061 0.0512522
  0.5525906 0.05165309
