E61  (5.64%)                 
  1.0 0.0
  0.9970692 0.001240347
  0.9927878 0.003135972
  0.9878605 0.005392621
  0.9827135 0.007772992
  0.9774839 0.01017343
  0.9722444 0.01252263
  0.967024 0.01478535
  0.9618244 0.01694769
  0.9566228 0.01900721
  0.9513864 0.02097601
  0.9460913 0.02286952
  0.9407242 0.02469808
  0.9352832 0.02646775
  0.9297741 0.02818311
  0.9242046 0.02984931
  0.9185829 0.03147188
  0.912918 0.03305673
  0.9072184 0.03460769
  0.9014908 0.03612576
  0.8957408 0.03761212
  0.889973 0.03906841
  0.8841907 0.04049664
  0.8783962 0.04189831
  0.8725905 0.04327399
  0.8667748 0.04462426
  0.8609496 0.04594979
  0.8551153 0.04725133
  0.8492719 0.0485297
  0.8434195 0.0497857
  0.837558 0.0510201
  0.8316879 0.05223362
  0.8258096 0.05342695
  0.8199241 0.05460072
  0.8140322 0.05575548
  0.8081351 0.05689139
  0.8022335 0.05800844
  0.7963279 0.0591067
  0.7904185 0.06018627
  0.7845054 0.06124732
  0.7785882 0.06229005
  0.7726666 0.06331475
  0.7667401 0.06432186
  0.7608085 0.06531177
  0.7548719 0.06628485
  0.7489306 0.06724144
  0.7429849 0.06818182
  0.7370356 0.06910627
  0.7310836 0.07001483
  0.7251295 0.07090717
  0.7191739 0.071783
  0.7132172 0.07264202
  0.7072597 0.07348398
  0.7013013 0.07430864
  0.695342 0.07511581
  0.6893815 0.07590532
  0.6834194 0.07667709
  0.6774556 0.07743108
  0.67149 0.0781672
  0.6655224 0.07888538
  0.6595528 0.07958551
  0.6535815 0.08026749
  0.6476085 0.08093122
  0.6416341 0.08157652
  0.6356585 0.0822032
  0.6296818 0.08281107
  0.6237042 0.08339993
  0.6177258 0.08396959
  0.6117464 0.08451989
  0.6057662 0.08505065
  0.5997851 0.0855617
  0.5938029 0.08605296
  0.5878197 0.08652438
  0.5818353 0.08697591
  0.5758497 0.08740749
  0.5698628 0.08781907
  0.5638747 0.08821059
  0.5578853 0.08858199
  0.5518947 0.08893323
  0.5459028 0.08926433
  0.5399097 0.08957536
  0.5339154 0.08986638
  0.5279198 0.09013744
  0.521923 0.09038861
  0.515925 0.09061994
  0.5099259 0.09083148
  0.5039255 0.09102331
  0.497924 0.09119554
  0.4919213 0.09134828
  0.4859175 0.09148167
  0.4799127 0.09159583
  0.4739069 0.09169087
  0.4679002 0.09176692
  0.4618928 0.0918241
  0.4558848 0.09186252
  0.4498762 0.09188221
  0.4438674 0.09188319
  0.4378583 0.0918655
  0.4318492 0.09182916
  0.4258402 0.0917742
  0.4198315 0.09170065
  0.4138232 0.09160855
  0.4078155 0.09149788
  0.4018085 0.09136852
  0.3958025 0.09122037
  0.3897975 0.09105329
  0.3837938 0.09086717
  0.3777914 0.09066188
  0.3717905 0.09043731
  0.3657912 0.09019334
  0.3597935 0.08992982
  0.3537978 0.08964655
  0.3478039 0.08934333
  0.3418122 0.08901997
  0.3358225 0.08867627
  0.3298352 0.08831205
  0.3238501 0.0879271
  0.3178675 0.08752123
  0.3118874 0.08709418
  0.30591 0.0866457
  0.2999354 0.08617554
  0.2939638 0.08568345
  0.2879956 0.08516919
  0.2820309 0.0846325
  0.2760701 0.08407317
  0.2701134 0.08349083
  0.2641612 0.08288505
  0.2582139 0.08225541
  0.2522715 0.08160146
  0.2463344 0.08092276
  0.2404026 0.08021888
  0.2344764 0.07948937
  0.2285557 0.0787337
  0.2226409 0.07795134
  0.2167324 0.07714175
  0.2108305 0.07630442
  0.2049359 0.07543885
  0.1990492 0.0745446
  0.1931711 0.07362112
  0.1873027 0.07266754
  0.1814447 0.07168286
  0.175598 0.07066612
  0.1697631 0.06961632
  0.1639407 0.06853248
  0.1581312 0.06741359
  0.1523352 0.06625858
  0.1465532 0.06506636
  0.1407858 0.0638358
  0.1350335 0.06256581
  0.1292967 0.0612553
  0.1235761 0.05990292
  0.1178734 0.05850652
  0.112192 0.05706416
  0.1065368 0.05557439
  0.100914 0.05403638
  0.09533113 0.05244983
  0.08979446 0.05081382
  0.08430394 0.0491255
  0.07885266 0.0473798
  0.07342728 0.04556907
  0.06800997 0.04368245
  0.06259881 0.04171049
  0.05722796 0.03965653
  0.05196617 0.03754057
  0.04690051 0.03539571
  0.04207107 0.03323694
  0.03741674 0.0310337
  0.03279928 0.02871002
  0.02800076 0.02612457
  0.02301657 0.02321449
  0.01852988 0.02035984
  0.01505892 0.0179634
  0.01235118 0.01592415
  0.01004328 0.01401305
  0.007910849 0.01204235
  0.005751619 0.009764763
  0.003844531 0.00747808
  0.002553087 0.00578675
  0.001655668 0.004545601
  0.001004048 0.003554998
  0.0005362548 0.002718742
  0.0002111453 0.001981119
  7.022177e-06 0.001310457
  -8.575229e-05 0.0006866715
  -6.789949e-05 9.541734e-05
  6.849993e-05 -0.0004750645
  0.0003305275 -0.001034666
  0.0007176878 -0.001589688
  0.001237091 -0.002143377
  0.001904757 -0.002694618
  0.002744158 -0.003231913
  0.003781574 -0.003720999
