NACA 65(3)-618
  0.6409417 -0.03414132
  0.6488758 -0.03289965
  0.6568395 -0.03164224
  0.6648352 -0.03037021
  0.6728626 -0.02908522
  0.6809185 -0.02778945
  0.6889963 -0.02648565
  0.697086 -0.02517717
  0.7051749 -0.0238679
  0.7132497 -0.02256194
  0.7213006 -0.02126292
  0.7293217 -0.0199738
  0.7373105 -0.0186969
  0.7452677 -0.01743396
  0.7531975 -0.01618615
  0.7611048 -0.01495406
  0.768991 -0.01373854
  0.7768537 -0.01254104
  0.7846869 -0.01136351
  0.7924808 -0.01020835
  0.8002226 -0.009078321
  0.8078981 -0.007977273
  0.8154974 -0.00690991
  0.8230176 -0.005879837
  0.8304615 -0.004889593
  0.8378369 -0.003940898
  0.8451561 -0.003034874
  0.852435 -0.002172145
  0.8596897 -0.001351641
  0.8669266 -0.0005720992
  0.8741403 0.0001664935
  0.8813149 0.000863228
  0.8884244 0.001516661
  0.8954353 0.00212523
  0.9023097 0.002687285
  0.9090114 0.003194828
  0.915516 0.00363636
  0.9218118 0.004003802
  0.9278972 0.004292049
  0.933777 0.00449822
  0.9394604 0.004620984
  0.9449589 0.004660022
  0.9502853 0.004615631
  0.9554528 0.004490184
  0.9604738 0.004289867
  0.9653594 0.004020641
  0.9701192 0.003687751
  0.974762 0.003295831
  0.9792952 0.002849009
  0.9837259 0.00235097
  0.9880601 0.001805029
  0.9923035 0.001214171
  0.9964612 0.000581103
  1.0 0.0
