S8036 (16%)
  0.001581883 0.00731687
  0.001259064 0.006403871
  0.0009711804 0.005510695
  0.0007188858 0.004635158
  0.000502485 0.003774552
  0.0003221886 0.002925851
  0.0001782993 0.002085803
  7.135909e-05 0.001250959
  2.279671e-06 0.0004176321
  -2.753512e-05 -0.0004169492
  -1.608273e-05 -0.001252442
  3.931108e-05 -0.002087671
  0.0001420112 -0.002921052
  0.0002961082 -0.00375052
  0.0005064711 -0.004573433
  0.0007788098 -0.005386451
  0.001119643 -0.006185456
  0.00153225 -0.006968374
  0.002014613 -0.007736725
  0.002564076 -0.008492259
  0.00317753 -0.009236704
  0.003851146 -0.009971783
  0.004580059 -0.01069922
  0.005357954 -0.01142074
  0.006177814 -0.01213788
  0.007038759 -0.01285122
  0.007942738 -0.01356103
  0.008891803 -0.01426781
  0.009888132 -0.01497226
  0.01093406 -0.0156754
  0.01203213 -0.01637863
  0.01318516 -0.01708383
  0.01439639 -0.01779324
  0.01566976 -0.01850813
  0.01700964 -0.01922932
  0.01842075 -0.01995779
  0.0199081 -0.02069465
  0.02147691 -0.0214412
  0.02313253 -0.02219896
  0.02488023 -0.02296966
  0.02672585 -0.02375463
  0.0286769 -0.02455417
  0.03074151 -0.02536848
  0.03292838 -0.02619774
  0.03524688 -0.02704224
  0.03770728 -0.0279025
  0.0403213 -0.02877936
  0.04310215 -0.02967362
  0.04606368 -0.03058593
  0.04921969 -0.03151692
  0.05258332 -0.03246725
  0.05616622 -0.03343765
  0.05997846 -0.03442768
  0.06402803 -0.0354348
  0.06831926 -0.03645578
  0.07285285 -0.03748718
  0.07762705 -0.0385257
  0.08263831 -0.03956705
  0.08787905 -0.04060608
  0.09333789 -0.04163777
  0.09900188 -0.04265776
  0.1048581 -0.04366239
  0.1108916 -0.04464835
  0.1170856 -0.045613
  0.1234224 -0.04655459
  0.1298853 -0.04747126
  0.1364582 -0.04836082
  0.1431255 -0.04922177
  0.1498736 -0.05005335
  0.1566911 -0.05085486
  0.1635685 -0.05162551
  0.170498 -0.05236489
  0.1774736 -0.053073
  0.1844913 -0.0537502
  0.1915473 -0.05439696
  0.1986372 -0.05501383
  0.2057562 -0.05560142
  0.2128987 -0.05616017
  0.2200599 -0.0566899
  0.2272366 -0.0571904
  0.2344274 -0.05766164
  0.2416326 -0.05810375
  0.2488537 -0.05851728
  0.2560913 -0.05890304
  0.2633445 -0.05926178
  0.2706111 -0.05959421
  0.2778874 -0.05990087
  0.2851695 -0.06018156
  0.2924549 -0.0604359
  0.2997421 -0.0606636
  0.3070315 -0.06086442
  0.3143244 -0.06103831
  0.3216226 -0.06118565
  0.3289276 -0.06130686
  0.3362406 -0.06140236
  0.3435625 -0.06147251
  0.3508935 -0.06151773
  0.3582335 -0.06153846
  0.365581 -0.06153518
  0.3729335 -0.0615084
  0.3802876 -0.06145865
  0.3876387 -0.06138615
  0.3949835 -0.0612903
  0.4023201 -0.06117036
  0.4096492 -0.0610256
  0.4169728 -0.06085523
  0.4242952 -0.06065871
  0.4316202 -0.06043639
  0.4389505 -0.06018882
  0.446287 -0.0599166
  0.4536288 -0.05962036
  0.4609738 -0.05930071
  0.4683189 -0.05895766
  0.475661 -0.05859104
  0.4829978 -0.05820068
  0.490327 -0.05778642
  0.4976468 -0.0573481
  0.5049562 -0.05688524
  0.5122557 -0.05639709
  0.5195475 -0.05588278
  0.5268355 -0.05534128
  0.5341255 -0.05477137
  0.5414245 -0.05417274
  0.5487389 -0.05354624
  0.556074 -0.0528929
  0.5634338 -0.05221379
  0.5708209 -0.05151013
  0.5782363 -0.0507833
  0.5856803 -0.05003487
  0.5931519 -0.04926657
  0.6006493 -0.04848031
  0.6081695 -0.04767815
  0.6157084 -0.04686205
  0.6232622 -0.04603298
  0.6308284 -0.04519158
  0.6384062 -0.04433835
  0.645996 -0.04347359
  0.6536 -0.04259757
  0.6612206 -0.04171103
  0.6688588 -0.04081496
  0.676514 -0.03991056
  0.6841843 -0.03899923
  0.6918663 -0.03808233
  0.6995563 -0.03716056
  0.7072522 -0.03623432
  0.7149531 -0.03530387
  0.7226595 -0.03436927
  0.7303732 -0.03343068
  0.7380953 -0.03248868
  0.7458257 -0.03154404
  0.7535628 -0.03059772
  0.7613034 -0.02965087
  0.7690437 -0.02870453
  0.7767803 -0.02775958
  0.7845108 -0.02681676
  0.7922336 -0.02587674
  0.799948 -0.02494008
  0.8076539 -0.02400736
  0.8153517 -0.02307908
  0.8230423 -0.02215571
  0.8307269 -0.02123756
  0.8384061 -0.02032464
  0.8460791 -0.01941699
  0.8537437 -0.01851487
  0.8613962 -0.01761875
  0.8690328 -0.01672948
  0.8766503 -0.0158479
  0.8842462 -0.01497472
  0.8918178 -0.01410988
  0.899357 -0.01325245
  0.9068487 -0.01240225
  0.9142713 -0.01156002
  0.9215952 -0.01072839
  0.9287825 -0.009911349
  0.9357906 -0.009112558
  0.9425784 -0.008328154
  0.9491132 -0.007551332
  0.9553733 -0.006775808
  0.9613526 -0.005989149
  0.9670651 -0.005177384
  0.9725358 -0.004332837
  0.9777827 -0.003465692
  0.9828089 -0.002590837
  0.9876062 -0.00173926
  0.9921464 -0.0009552301
  0.9964235 -0.0003255519
  1.0 0.0
