NACA 66-206
  1.0 0.0
  0.9972617 0.0003089489
  0.9939541 0.0006834246
  0.9904701 0.00107941
  0.9867913 0.001499224
  0.9828981 0.00194543
  0.9787691 0.002420797
  0.9743828 0.002928207
  0.969719 0.003470457
  0.9647619 0.004049904
  0.9595046 0.004667907
  0.9539562 0.005324025
  0.9481613 0.006013549
  0.942412 0.006701722
  0.9367737 0.007380012
  0.9311856 0.008055045
  0.9256021 0.008731743
  0.9199889 0.009413743
  0.914321 0.01010357
  0.9085827 0.01080257
  0.9027694 0.01151077
  0.8969104 0.01222398
  0.891087 0.01293166
  0.8852906 0.01363425
  0.879505 0.01433309
  0.8737179 0.01502905
  0.8679202 0.01572259
  0.8621057 0.01641379
  0.8562715 0.01710231
  0.8504181 0.01778741
  0.8445491 0.01846805
  0.8386707 0.01914339
  0.8327932 0.0198122
  0.8269161 0.02047458
  0.8210364 0.02113084
  0.8151545 0.02178095
  0.8092767 0.02242421
  0.8034037 0.02306057
  0.7975351 0.02369007
  0.7916698 0.02431267
  0.7858064 0.02492812
  0.7799441 0.02553611
  0.774082 0.02613635
  0.7682195 0.02672849
  0.7623561 0.02731218
  0.7564916 0.02788704
  0.750626 0.02845267
  0.7447594 0.02900868
  0.738892 0.02955477
  0.7330241 0.03009068
  0.7271558 0.03061615
  0.7212873 0.03113095
  0.7154187 0.03163481
  0.70955 0.0321275
  0.7036814 0.03260877
  0.6978127 0.0330784
  0.6919439 0.03353609
  0.686075 0.03398145
  0.680206 0.03441412
  0.6743369 0.03483371
  0.6684678 0.03523983
  0.6625989 0.03563211
  0.6567302 0.03601015
  0.6508619 0.03637357
  0.6449942 0.03672199
  0.6391273 0.03705512
  0.6332612 0.03737269
  0.6273959 0.03767442
  0.6215311 0.03796007
  0.6156664 0.03822939
  0.6098014 0.03848211
  0.6039353 0.03871799
  0.5980674 0.03893678
  0.5921968 0.03913882
  0.5863227 0.03932524
  0.5804446 0.03949724
  0.5745623 0.03965602
  0.5686757 0.03980276
  0.562785 0.03993866
  0.5568906 0.04006489
  0.5509933 0.04018264
  0.5450939 0.04029297
  0.5391934 0.040396
  0.5332926 0.04049153
  0.5273922 0.04057933
  0.5214926 0.0406592
  0.5155941 0.04073094
  0.5096968 0.04079435
  0.5038007 0.04084923
  0.4979054 0.04089539
  0.4920108 0.04093274
  0.4861164 0.04096135
  0.4802219 0.0409813
