NACA 64-210
  1.0 0.0
  0.9969287 0.0003286938
  0.9932162 0.0007292623
  0.9893032 0.001155313
  0.9851703 0.001609614
  0.9807966 0.002095179
  0.9761614 0.00261518
  0.9712451 0.003172779
  0.9660326 0.003770811
  0.9605171 0.004411274
  0.9547058 0.005094603
  0.9486266 0.005818787
  0.9423324 0.006578519
  0.935974 0.007355762
  0.929686 0.008133488
  0.9234177 0.008917251
  0.9171293 0.009711503
  0.9107947 0.0105191
  0.9044129 0.0113398
  0.8980643 0.01216271
  0.8917526 0.01298666
  0.8854584 0.01381343
  0.8791663 0.01464434
  0.8728646 0.01548028
  0.8665452 0.01632166
  0.8602035 0.01716844
  0.8538384 0.01802009
  0.847453 0.01887551
  0.8410644 0.01973194
  0.8346835 0.02058761
  0.8283052 0.02144295
  0.8219252 0.02229828
  0.8155403 0.02315375
  0.8091486 0.02400934
  0.8027599 0.02486348
  0.7963791 0.02571522
  0.7900056 0.02656418
  0.7836384 0.02740984
  0.7772767 0.02825171
  0.7709195 0.02908927
  0.7645662 0.029922
  0.758216 0.03074937
  0.7518682 0.03157086
  0.7455221 0.03238597
  0.7391772 0.03319448
  0.7328331 0.03399632
  0.7264894 0.03479137
  0.720146 0.03557954
  0.7138028 0.03636069
  0.7074598 0.03713469
  0.7011171 0.03790138
  0.6947748 0.0386606
  0.6884333 0.03941205
  0.6820927 0.04015544
  0.6757534 0.04089047
  0.6694154 0.04161683
  0.6630791 0.04233424
  0.6567445 0.0430424
  0.6504118 0.04374103
  0.6440812 0.04442985
  0.6377527 0.04510853
  0.6314263 0.04577677
  0.6251019 0.04643428
  0.6187792 0.04708077
  0.6124581 0.04771596
  0.606138 0.04833959
  0.5998185 0.04895139
  0.5934991 0.04955114
  0.5871792 0.05013873
  0.5808586 0.05071404
  0.5745374 0.05127693
  0.5682159 0.05182723
  0.5618945 0.05236478
  0.5555741 0.05288937
  0.5492557 0.05340079
  0.5429404 0.05389872
  0.5366294 0.05438258
  0.5303231 0.05485176
  0.5240218 0.05530573
  0.5177251 0.05574396
  0.5114323 0.05616597
  0.5051422 0.0565713
  0.4988532 0.05695949
  0.4925633 0.05733024
  0.4862711 0.05768354
  0.4799757 0.05801933
  0.4736775 0.05833755
  0.4673775 0.05863806
  0.4610776 0.0589207
  0.4547807 0.05918532
  0.4484904 0.05943174
  0.4422112 0.05965933
  0.4359464 0.05986652
  0.4296982 0.06005172
  0.4234669 0.06021342
  0.4172513 0.06035018
  0.4110489 0.0604606
  0.4048557 0.06054326
  0.3986661 0.06059669
  0.3924736 0.06062023
  0.386272 0.0606153
  0.3800565 0.0605836
  0.3738239 0.06052674
  0.3675728 0.06044638
  0.3613033 0.0603442
  0.3550172 0.06022193
  0.3487183 0.06008142
  0.3424121 0.05992402
  0.336104 0.0597495
  0.3297986 0.05955736
  0.3234992 0.05934711
  0.317208 0.05911826
  0.310926 0.05887032
  0.3046532 0.05860274
  0.2983883 0.05831493
  0.2921294 0.05800644
  0.285874 0.0576772
  0.2796203 0.05732724
  0.2733669 0.05695656
  0.2671129 0.0565652
  0.2608578 0.05615321
  0.2546016 0.05572064
  0.2483447 0.0552676
  0.2420878 0.05479417
  0.2358321 0.05430026
  0.2295785 0.05378578
  0.2233277 0.05325061
  0.2170807 0.05269467
  0.2108382 0.05211787
  0.2046009 0.05152013
  0.1983692 0.05090135
  0.1921439 0.05026128
  0.1859256 0.04959922
  0.1797151 0.04891439
  0.1735136 0.04820606
  0.1673223 0.04747353
  0.1611425 0.04671614
  0.1549757 0.0459333
  0.1488237 0.04512445
  0.1426882 0.044289
  0.136571 0.04342608
  0.1304731 0.04253467
  0.1243948 0.04161372
  0.1183361 0.04066206
  0.112296 0.03967845
  0.1062731 0.03866152
  0.1002654 0.03760979
  0.09427078 0.03652149
  0.08829197 0.03539429
  0.0823451 0.03422789
  0.07645959 0.03302531
  0.0706752 0.03179277
  0.06502922 0.03053476
  0.05953242 0.02924921
  0.05416943 0.02792888
  0.04890646 0.02656173
  0.04370205 0.02513191
  0.03857668 0.02363856
  0.03366061 0.02211723
  0.02912632 0.02062852
  0.02508761 0.01922683
  0.02156202 0.01793715
  0.01852044 0.01674513
  0.01591476 0.01563309
  0.01368069 0.01458971
  0.01175294 0.01360575
  0.0100755 0.01267413
  0.008607349 0.01179254
  0.00731548 0.01095832
  0.006172499 0.01016687
  0.005156234 0.009395279
  0.004250877 0.008615653
  0.003447352 0.007821218
  0.002743829 0.007028018
  0.002134647 0.006246897
  0.001612415 0.005482467
  0.001170205 0.004736114
  0.0008022965 0.004007597
  0.0005043478 0.003295856
  0.0002733845 0.002599427
  0.0001077597 0.001916632
  7.155722e-06 0.001245666
  -2.733446e-05 0.0005845975
  6.99267e-06 -6.866589e-05
  0.00011266 -0.0007166773
  0.0002880321 -0.001362595
  0.0005321413 -0.0020093
  0.0008455999 -0.002659358
  0.00123052 -0.003315104
  0.001690532 -0.003978634
  0.002230853 -0.004651714
  0.002858327 -0.005335486
  0.003581222 -0.00602983
  0.004408247 -0.00673198
  0.005345451 -0.007433711
  0.006390164 -0.008118087
  0.007546191 -0.008780815
  0.008835089 -0.009442912
  0.01028857 -0.01012634
  0.01194088 -0.01083578
  0.01383299 -0.01157406
  0.01601501 -0.01234311
  0.01855333 -0.01314592
  0.02152015 -0.01398647
  0.02497709 -0.01487286
  0.02896276 -0.01582405
  0.0334899 -0.01683978
  0.03848649 -0.01788777
  0.04378547 -0.01892335
  0.04921444 -0.01991209
  0.05470076 -0.02084587
  0.06027261 -0.02173482
  0.06596661 -0.02258886
  0.07180098 -0.02341473
  0.07776838 -0.02421614
  0.08383258 -0.02499229
  0.08995132 -0.02573944
  0.09609367 -0.02645583
  0.1022434 -0.02714206
  0.1083988 -0.02780017
  0.1145638 -0.0284319
  0.1207416 -0.02903875
  0.1269348 -0.02962209
  0.1331447 -0.03018317
  0.1393718 -0.03072315
  0.1456156 -0.03124311
  0.1518742 -0.03174407
  0.1581453 -0.03222683
  0.1644259 -0.03269166
  0.1707138 -0.0331388
  0.1770072 -0.03356858
  0.1833046 -0.03398134
  0.1896052 -0.03437749
  0.1959084 -0.03475749
  0.2022144 -0.0351218
  0.2085235 -0.03547085
  0.2148363 -0.0358049
  0.2211529 -0.03612417
  0.2274732 -0.03642888
  0.2337968 -0.03671921
  0.2401228 -0.03699534
  0.2464504 -0.03725747
  0.2527781 -0.03750575
  0.2591044 -0.0377402
  0.265428 -0.03796055
  0.2717484 -0.03816655
  0.2780656 -0.03835794
  0.2843801 -0.03853452
  0.2906931 -0.03869607
  0.2970064 -0.03884239
  0.3033224 -0.03897327
  0.3096436 -0.03908883
  0.3159722 -0.03918958
  0.3223088 -0.03927604
  0.328653 -0.03934869
  0.3350032 -0.03940802
  0.3413566 -0.03945454
  0.3477091 -0.03948875
  0.3540555 -0.03951113
  0.36039 -0.0395209
  0.3667083 -0.03951623
  0.3730078 -0.03949531
  0.3792881 -0.03945639
  0.3855501 -0.03939773
  0.3917968 -0.03931758
  0.3980327 -0.03921417
  0.4042636 -0.03908575
  0.4104966 -0.03893243
  0.4167375 -0.0387556
  0.4229907 -0.03855666
  0.4292591 -0.03833701
  0.4355442 -0.03809811
  0.441846 -0.03784148
  0.4481628 -0.03756874
