E214  (11.1%)                
  1.0 0.0
  0.9968144 0.0009998387
  0.9927185 0.00236177
  0.9881443 0.003948193
  0.9831607 0.005699587
  0.9779372 0.00752085
  0.9726171 0.009327857
  0.9672276 0.01108422
  0.9617423 0.0127971
  0.9561434 0.0144749
  0.9504283 0.01612144
  0.9446079 0.01773879
  0.9386964 0.01933011
  0.9327088 0.02089954
  0.9266605 0.0224517
  0.9205649 0.02398779
  0.9144334 0.02550704
  0.9082754 0.02700939
  0.9020981 0.02849549
  0.8959062 0.02996612
  0.8897029 0.03142091
  0.8834912 0.03285934
  0.8772736 0.03428097
  0.8710525 0.03568545
  0.8648299 0.0370724
  0.8586074 0.03844104
  0.8523857 0.0397906
  0.846165 0.04112047
  0.8399445 0.04243017
  0.8337231 0.04371939
  0.8274989 0.04498816
  0.8212703 0.04623707
  0.8150358 0.04746671
  0.8087947 0.04867755
  0.8025462 0.04987
  0.7962902 0.05104437
  0.7900269 0.05220095
  0.7837564 0.05334009
  0.7774791 0.05446219
  0.7711951 0.05556766
  0.7649045 0.05665693
  0.7586071 0.05773045
  0.752303 0.05878868
  0.7459919 0.05983209
  0.7396737 0.06086113
  0.7333486 0.0618762
  0.7270171 0.06287768
  0.7206797 0.06386591
  0.7143374 0.06484121
  0.7079912 0.06580386
  0.7016424 0.06675387
  0.695292 0.06769094
  0.6889409 0.0686148
  0.6825895 0.0695252
  0.676238 0.07042196
  0.6698865 0.07130493
  0.6635345 0.07217399
  0.6571816 0.07302908
  0.6508273 0.07387022
  0.6444712 0.07469741
  0.6381134 0.0755106
  0.6317538 0.07630973
  0.6253931 0.07709471
  0.6190317 0.07786542
  0.6126705 0.0786217
  0.6063104 0.07936314
  0.5999522 0.08008921
  0.5935963 0.0807994
  0.587243 0.08149322
  0.5808923 0.08217024
  0.574544 0.08283003
  0.5681976 0.08347219
  0.5618526 0.0840964
  0.5555082 0.0847025
  0.549164 0.08529035
  0.5428198 0.0858598
  0.5364754 0.08641067
  0.5301308 0.08694277
  0.5237862 0.08745591
  0.517442 0.08794987
  0.5110987 0.08842435
  0.5047568 0.08887899
  0.4984166 0.08931342
  0.4920782 0.08972728
