E203  (13.64%)               
  1.0 0.0
  0.9966177 0.0006276156
  0.9923446 0.001488311
  0.9876711 0.002500697
  0.9826139 0.003655413
  0.9771985 0.004936434
  0.9714799 0.006314732
  0.9655435 0.00774707
  0.9594858 0.009196437
  0.9533832 0.01063635
  0.9472715 0.01205038
  0.9411478 0.01343478
  0.9349994 0.01479307
  0.928817 0.01612825
  0.9225953 0.01744235
  0.9163326 0.0187372
  0.9100302 0.02001574
  0.9036908 0.02128101
  0.8973184 0.02253588
  0.8909187 0.02378307
  0.8844983 0.02502388
  0.8780632 0.02625793
  0.8716181 0.02748494
  0.8651665 0.02870489
  0.8587107 0.02991802
  0.8522517 0.03112473
  0.8457899 0.03232515
  0.8393253 0.03351934
  0.832858 0.03470738
  0.8263881 0.03588933
  0.8199157 0.03706528
  0.8134406 0.03823533
  0.8069628 0.03939964
  0.8004825 0.04055834
  0.7939997 0.04171155
  0.7875146 0.04285938
  0.7810277 0.04400192
  0.7745393 0.04513926
  0.7680498 0.04627131
  0.7615598 0.04739791
  0.7550694 0.04851889
  0.7485791 0.04963408
  0.7420891 0.05074333
  0.7355997 0.05184651
  0.7291111 0.05294345
  0.7226234 0.05403396
  0.7161367 0.05511778
  0.7096511 0.05619468
  0.7031665 0.05726441
  0.696683 0.05832676
  0.6902003 0.0593815
  0.6837185 0.06042843
  0.6772373 0.06146736
  0.6707567 0.0624981
  0.6642767 0.06352044
  0.6577972 0.0645342
  0.6513185 0.06553914
  0.6448406 0.06653504
  0.6383639 0.06752166
  0.6318887 0.06849869
  0.6254153 0.06946561
  0.6189442 0.07042184
  0.6124758 0.07136683
  0.6060106 0.07229999
  0.5995493 0.07322075
  0.5930925 0.07412855
  0.5866409 0.07502279
  0.5801952 0.07590266
  0.5737559 0.07676717
  0.5673233 0.07761537
  0.5608975 0.07844633
  0.5544786 0.07925917
  0.5480661 0.08005304
  0.5416598 0.08082711
  0.5352589 0.08158062
  0.5288629 0.08231296
  0.5224714 0.08302355
  0.516084 0.08371184
  0.5097003 0.08437721
  0.5033203 0.08501907
  0.4969439 0.08563681
  0.490571 0.08622981
  0.4842019 0.08679747
  0.4778365 0.08733924
  0.4714751 0.08785455
  0.4651175 0.08834289
  0.4587636 0.08880372
  0.4524132 0.0892365
  0.4460659 0.08964073
  0.4397214 0.0900159
  0.4333793 0.09036165
  0.4270393 0.09067767
  0.4207015 0.09096365
  0.4143657 0.09121926
  0.4080321 0.09144419
  0.4017011 0.09163808
  0.3953729 0.09180063
  0.3890481 0.09193145
  0.3827271 0.09203009
  0.3764104 0.09209611
  0.3700981 0.09212907
  0.3637905 0.09212854
  0.3574876 0.09209408
  0.3511894 0.09202526
  0.3448956 0.09192169
  0.338606 0.09178315
  0.3323205 0.09160947
  0.3260386 0.09140045
  0.3197599 0.09115587
  0.3134839 0.0908755
  0.3072101 0.09055908
  0.3009378 0.09020643
  0.2946663 0.08981766
  0.2883955 0.08939295
  0.2821251 0.08893253
  0.2758553 0.0884366
