NACA 64(2)-415
  0.004835193 -0.008831891
  0.005579131 -0.009596258
  0.006377486 -0.01035218
  0.007228611 -0.0110951
  0.008131166 -0.01182157
  0.009087613 -0.01253338
  0.01010223 -0.01323472
  0.01117998 -0.01392967
  0.01232487 -0.01461995
  0.01354095 -0.01530719
  0.01483213 -0.01599324
  0.01620235 -0.01668001
  0.01765804 -0.0173688
  0.01920748 -0.01806088
  0.02085988 -0.01875798
  0.02262536 -0.01946242
  0.02451493 -0.02017733
  0.02654019 -0.02090694
  0.02871284 -0.02165688
  0.0310455 -0.02243153
  0.03355275 -0.02323138
  0.03624877 -0.02405597
  0.03914616 -0.02490404
  0.04225495 -0.02577352
  0.04558191 -0.02666169
  0.04913104 -0.02756572
  0.05290617 -0.02848369
  0.05691656 -0.02941565
  0.06117808 -0.03036156
  0.0657056 -0.03132051
  0.07050959 -0.03229107
  0.07559327 -0.03327113
  0.08094946 -0.03425789
  0.08655935 -0.03524603
  0.09239586 -0.03622806
  0.09842805 -0.03719703
  0.104627 -0.03814776
  0.1109713 -0.03907691
  0.1174428 -0.03998151
  0.1240232 -0.04085905
  0.1306938 -0.04170772
  0.1374376 -0.04252644
  0.1442395 -0.04331495
  0.1510877 -0.04407372
  0.157974 -0.04480383
  0.1648932 -0.04550567
  0.1718415 -0.04617911
  0.1788156 -0.04682414
  0.1858126 -0.04744084
  0.1928303 -0.04802944
  0.1998672 -0.04859025
  0.2069225 -0.04912364
  0.2139957 -0.04963
  0.2210859 -0.05010963
  0.2281912 -0.05056279
  0.2353093 -0.05098976
  0.2424368 -0.05139079
  0.2495696 -0.05176614
  0.2567027 -0.05211608
  0.2638313 -0.05244031
  0.270952 -0.05273823
  0.2780637 -0.05300934
  0.285167 -0.05325323
  0.2922647 -0.05346953
  0.2993615 -0.05365789
  0.3064641 -0.05381797
  0.3135794 -0.05395009
  0.3207113 -0.05405492
  0.3278592 -0.05413309
  0.3350185 -0.05418519
  0.3421799 -0.05421189
  0.3493297 -0.05421401
  0.3564504 -0.05419227
  0.3635245 -0.05414476
  0.3705408 -0.05406816
  0.3774964 -0.05395936
  0.3843946 -0.05381534
  0.3912451 -0.053633
  0.398063 -0.05340895
  0.4048685 -0.05313954
  0.411685 -0.05282422
  0.4185328 -0.0524652
  0.4254273 -0.05206466
  0.4323789 -0.05162491
  0.4393926 -0.05114861
  0.4464671 -0.05063901
  0.4535943 -0.05010008
  0.4607598 -0.04953482
  0.4679498 -0.04894449
  0.475153 -0.04833017
  0.4823617 -0.04769278
  0.4895713 -0.04703303
  0.4967812 -0.04635133
  0.5039939 -0.04564779
  0.5112146 -0.04492259
  0.5184481 -0.04417621
  0.5256981 -0.04340922
  0.5329669 -0.04262232
  0.5402557 -0.04181632
  0.5475643 -0.04099222
  0.5548913 -0.04015115
  0.5622342 -0.03929412
  0.5695909 -0.038422
  0.5769598 -0.03753563
  0.5843397 -0.03663582
  0.5917297 -0.03572334
  0.5991297 -0.03479888
  0.6065399 -0.03386313
  0.6139607 -0.03291671
  0.6213929 -0.03196029
  0.6288368 -0.03099452
  0.6362932 -0.03002006
  0.6437625 -0.02903757
  0.6512455 -0.02804772
  0.6587426 -0.02705123
  0.6662535 -0.02604898
  0.6737769 -0.02504201
  0.6813101 -0.02403156
  0.6888492 -0.02301901
  0.6963892 -0.02200594
  0.7039239 -0.0209941
  0.7114467 -0.01998549
  0.7189529 -0.01898206
  0.7264392 -0.01798548
  0.7339046 -0.01699715
  0.7413495 -0.01601822
  0.7487762 -0.01504958
  0.7561885 -0.01409185
  0.7635897 -0.0131454
  0.770981 -0.01221077
  0.7783611 -0.0112888
  0.7857268 -0.01038059
  0.7930725 -0.009487447
  0.8003907 -0.008610897
  0.8076726 -0.007753117
  0.814911 -0.006917255
  0.822103 -0.006106056
  0.8292489 -0.005321734
  0.8363523 -0.004566066
  0.84342 -0.003840483
  0.8504612 -0.003146162
  0.8574873 -0.002483399
  0.8645065 -0.001851116
  0.8715205 -0.001248653
  0.8785249 -0.000675883
  0.8855093 -0.0001330744
  0.8924572 0.0003792586
  0.8993475 0.0008605104
  0.9061552 0.001308348
  0.9128542 0.001713904
  0.9194209 0.00206807
  0.9258349 0.002363594
  0.9320798 0.00259516
  0.9381433 0.002759326
  0.9440175 0.002854354
  0.9496976 0.002879972
  0.9551827 0.002838019
  0.9604748 0.002734503
  0.9655783 0.002576
  0.9704996 0.002368566
  0.9752461 0.002117704
  0.9798256 0.001828358
  0.9842465 0.001504941
  0.9885172 0.00115137
  0.9926456 0.0007711125
  0.9966397 0.0003672285
  1.0 0.0
