NACA 0010-64
  1.0 0.001
  0.9967775 0.001503545
  0.9928814 0.002109348
  0.9887744 0.002744389
  0.9844365 0.003411158
  0.9798471 0.004112158
  0.9749858 0.004849719
  0.9698345 0.005625697
  0.9643806 0.006441009
  0.9586215 0.007294982
  0.9525701 0.008184569
  0.9462613 0.009103583
  0.939752 0.01004264
  0.9331386 0.01098693
  0.9265624 0.01191582
  0.9199915 0.01283367
  0.9133867 0.01374561
  0.9067639 0.01464901
  0.9002021 0.01553295
  0.8936979 0.01639797
  0.8872377 0.01724615
  0.8808093 0.01807938
  0.8744019 0.01889926
  0.8680064 0.01970713
  0.8616147 0.02050413
  0.8552198 0.0212912
  0.8488159 0.02206912
  0.8423981 0.02283852
  0.8359624 0.02359986
  0.8295058 0.02435348
  0.8230265 0.02509961
  0.8165235 0.02583829
  0.809997 0.0265695
  0.8034485 0.02729303
  0.7968806 0.02800859
  0.7902969 0.0287157
  0.783701 0.0294138
  0.7770963 0.03010236
  0.770486 0.03078094
  0.7638727 0.03144911
  0.7572588 0.03210653
  0.7506465 0.03275288
  0.7440373 0.0333879
  0.7374327 0.03401138
  0.7308335 0.03462314
  0.7242404 0.03522305
  0.7176537 0.03581101
  0.7110732 0.03638696
  0.7044986 0.03695086
  0.6979291 0.03750269
  0.6913637 0.03804251
  0.6848012 0.03857037
  0.6782408 0.03908637
  0.6716815 0.03959054
  0.6651227 0.04008294
  0.6585636 0.04056359
  0.6520036 0.04103251
  0.6454424 0.0414897
  0.6388794 0.04193518
  0.6323144 0.04236891
  0.6257471 0.04279089
  0.6191775 0.04320108
  0.6126056 0.04359946
  0.6060313 0.04398598
  0.5994549 0.04436059
  0.5928766 0.04472326
  0.5862968 0.04507397
  0.5797155 0.04541269
  0.5731332 0.04573941
  0.56655 0.04605413
  0.5599661 0.04635683
  0.5533817 0.04664751
  0.546797 0.04692616
  0.5402119 0.04719279
  0.5336268 0.04744738
  0.5270416 0.04768995
  0.5204564 0.04792049
  0.5138712 0.04813902
  0.507286 0.04834552
  0.5007009 0.04854001
  0.4941158 0.04872248
  0.4875306 0.04889292
  0.4809453 0.0490513
  0.4743599 0.04919757
  0.4677744 0.04933172
  0.4611888 0.04945371
  0.4546031 0.04956351
  0.4480174 0.04966109
  0.4414317 0.0497464
  0.4348461 0.04981943
  0.4282607 0.04988013
  0.4216755 0.04992848
  0.4150908 0.04996445
  0.4085065 0.049988
  0.4019229 0.04999911
  0.39534 0.04999774
  0.3887581 0.04998387
  0.3821773 0.04995748
  0.3755976 0.04991853
  0.3690191 0.04986701
  0.3624418 0.04980289
  0.3558656 0.04972615
  0.3492904 0.04963675
  0.3427161 0.04953467
  0.3361425 0.04941988
  0.3295694 0.04929234
  0.3229965 0.04915202
  0.3164235 0.04899888
  0.3098502 0.04883288
  0.303276 0.04865398
  0.2967006 0.0484621
  0.2901235 0.04825721
  0.2835445 0.0480392
  0.2769634 0.047808
  0.2703801 0.04756355
  0.2637951 0.04730578
  0.2572085 0.04703463
  0.250621 0.04675006
  0.2440332 0.04645203
  0.2374461 0.04614052
  0.2308607 0.04581553
  0.2242783 0.04547707
  0.2177002 0.04512517
  0.2111279 0.04475989
  0.2045633 0.04438129
  0.1980082 0.04398948
  0.1914645 0.04358393
  0.1849346 0.0431631
  0.1784206 0.04272537
  0.1719246 0.04226919
  0.1654489 0.04179304
  0.1589955 0.04129546
  0.1525664 0.04077504
  0.1461636 0.04023042
  0.1397889 0.03966006
  0.1334431 0.03906228
  0.1271263 0.03843533
  0.1208378 0.03777745
  0.1145759 0.03708681
  0.1083386 0.03636152
  0.1021229 0.03559957
  0.09592543 0.03479891
  0.08974968 0.03395918
  0.08361688 0.0330832
  0.07756592 0.03217703
  0.07164816 0.03124909
  0.06591337 0.03029829
  0.06039627 0.02931622
  0.05511656 0.02829713
  0.05008129 0.02723788
  0.04529283 0.02614035
  0.04077221 0.02502075
  0.03654804 0.02389965
  0.03264066 0.02279591
  0.02905603 0.02172439
  0.02578591 0.02069507
  0.02281084 0.01970868
  0.02011321 0.01873307
  0.01769721 0.01774915
  0.01555869 0.01676108
  0.01367332 0.01577956
  0.01200573 0.01481355
  0.01052741 0.01387338
  0.009217835 0.01296832
  0.008053798 0.01209937
  0.007014503 0.01126408
  0.006082916 0.01045903
  0.005245463 0.009680787
  0.004491385 0.008926151
  0.003812144 0.00819229
  0.003200935 0.007476702
  0.002652323 0.006777184
  0.002161965 0.006091783
  0.00172641 0.005418753
  0.001342943 0.004756516
  0.00100948 0.004103626
  0.0007244856 0.003458742
  0.0004869215 0.002820596
  0.0002962116 0.00218797
  0.0001522281 0.001559675
  5.529505e-05 0.0009345186
  6.210195e-06 0.0003112874
  6.210195e-06 -0.0003112874
  5.529505e-05 -0.0009345186
  0.0001522281 -0.001559675
  0.0002962116 -0.00218797
  0.0004869215 -0.002820596
  0.0007244856 -0.003458742
  0.00100948 -0.004103626
  0.001342943 -0.004756516
  0.00172641 -0.005418753
  0.002161965 -0.006091783
  0.002652323 -0.006777184
  0.003200935 -0.007476702
  0.003812144 -0.00819229
  0.004491385 -0.008926151
  0.005245463 -0.009680787
  0.006082916 -0.01045903
  0.007014503 -0.01126408
  0.008053798 -0.01209937
  0.009217835 -0.01296832
  0.01052741 -0.01387338
  0.01200573 -0.01481355
  0.01367332 -0.01577956
  0.01555869 -0.01676108
  0.01769721 -0.01774915
  0.02011321 -0.01873307
  0.02281084 -0.01970868
  0.02578591 -0.02069507
  0.02905603 -0.02172439
  0.03264066 -0.02279591
  0.03654804 -0.02389965
  0.04077221 -0.02502075
  0.04529283 -0.02614035
  0.05008129 -0.02723788
  0.05511656 -0.02829713
  0.06039627 -0.02931622
  0.06591337 -0.03029829
  0.07164816 -0.03124909
  0.07756592 -0.03217703
  0.08361688 -0.0330832
  0.08974968 -0.03395918
  0.09592543 -0.03479891
  0.1021229 -0.03559957
  0.1083386 -0.03636152
  0.1145759 -0.03708681
  0.1208378 -0.03777745
  0.1271263 -0.03843533
  0.1334431 -0.03906228
  0.1397889 -0.03966006
  0.1461636 -0.04023042
  0.1525664 -0.04077504
  0.1589955 -0.04129546
  0.1654489 -0.04179304
  0.1719246 -0.04226919
  0.1784206 -0.04272537
  0.1849346 -0.0431631
  0.1914645 -0.04358393
  0.1980082 -0.04398948
  0.2045633 -0.04438129
  0.2111279 -0.04475989
  0.2177002 -0.04512517
  0.2242783 -0.04547707
  0.2308607 -0.04581553
  0.2374461 -0.04614052
  0.2440332 -0.04645203
  0.250621 -0.04675006
  0.2572085 -0.04703463
  0.2637951 -0.04730578
  0.2703801 -0.04756355
  0.2769634 -0.047808
  0.2835445 -0.0480392
  0.2901235 -0.04825721
  0.2967006 -0.0484621
  0.303276 -0.04865398
  0.3098502 -0.04883288
  0.3164235 -0.04899888
  0.3229965 -0.04915202
  0.3295694 -0.04929234
  0.3361425 -0.04941988
  0.3427161 -0.04953467
  0.3492904 -0.04963675
  0.3558656 -0.04972615
  0.3624418 -0.04980289
  0.3690191 -0.04986701
  0.3755976 -0.04991853
  0.3821773 -0.04995748
  0.3887581 -0.04998387
  0.39534 -0.04999774
  0.4019229 -0.04999911
  0.4085065 -0.049988
  0.4150908 -0.04996445
  0.4216755 -0.04992848
  0.4282607 -0.04988013
  0.4348461 -0.04981943
  0.4414317 -0.0497464
  0.4480174 -0.04966109
  0.4546031 -0.04956351
  0.4611888 -0.04945371
  0.4677744 -0.04933172
  0.4743599 -0.04919757
  0.4809453 -0.0490513
  0.4875306 -0.04889292
  0.4941158 -0.04872248
  0.5007009 -0.04854001
  0.507286 -0.04834552
  0.5138712 -0.04813902
  0.5204564 -0.04792049
  0.5270416 -0.04768995
  0.5336268 -0.04744738
  0.5402119 -0.04719279
  0.546797 -0.04692616
  0.5533817 -0.04664751
  0.5599661 -0.04635683
  0.56655 -0.04605413
  0.5731332 -0.04573941
  0.5797155 -0.04541269
  0.5862968 -0.04507397
  0.5928766 -0.04472326
  0.5994549 -0.04436059
  0.6060313 -0.04398598
  0.6126056 -0.04359946
  0.6191775 -0.04320108
  0.6257471 -0.04279089
  0.6323144 -0.04236891
  0.6388794 -0.04193518
  0.6454424 -0.0414897
  0.6520036 -0.04103251
  0.6585636 -0.04056359
  0.6651227 -0.04008294
  0.6716815 -0.03959054
  0.6782408 -0.03908637
  0.6848012 -0.03857037
  0.6913637 -0.03804251
  0.6979291 -0.03750269
  0.7044986 -0.03695086
  0.7110732 -0.03638696
  0.7176537 -0.03581101
  0.7242404 -0.03522305
  0.7308335 -0.03462314
  0.7374327 -0.03401138
  0.7440373 -0.0333879
  0.7506465 -0.03275288
  0.7572588 -0.03210653
  0.7638727 -0.03144911
  0.770486 -0.03078094
  0.7770963 -0.03010236
  0.783701 -0.0294138
  0.7902969 -0.0287157
  0.7968806 -0.02800859
  0.8034485 -0.02729303
  0.809997 -0.0265695
  0.8165235 -0.02583829
  0.8230265 -0.02509961
  0.8295058 -0.02435348
  0.8359624 -0.02359986
  0.8423981 -0.02283852
  0.8488159 -0.02206912
  0.8552198 -0.0212912
  0.8616147 -0.02050413
  0.8680064 -0.01970713
  0.8744019 -0.01889926
  0.8808093 -0.01807938
  0.8872377 -0.01724615
  0.8936979 -0.01639797
  0.9002021 -0.01553295
  0.9067639 -0.01464901
  0.9133867 -0.01374561
  0.9199915 -0.01283367
  0.9265624 -0.01191582
  0.9331386 -0.01098693
  0.939752 -0.01004264
  0.9462613 -0.009103583
  0.9525701 -0.008184569
  0.9586215 -0.007294982
  0.9643806 -0.006441009
  0.9698345 -0.005625697
  0.9749858 -0.004849719
  0.9798471 -0.004112158
  0.9844365 -0.003411158
  0.9887744 -0.002744389
  0.9928814 -0.002109348
  0.9967775 -0.001503545
  1.0 -0.001
