E209  (13.72%)               
  1.0 0.0
  0.9966007 0.0004878954
  0.9923261 0.001178514
  0.9876532 0.002011215
  0.9825824 0.002974871
  0.9771354 0.004054207
  0.9713682 0.005226372
  0.9653672 0.006455501
  0.9592295 0.00770843
  0.9530347 0.008959974
  0.9468238 0.01019281
  0.9405971 0.01140101
  0.9343425 0.0125876
  0.9280516 0.01375554
  0.9217209 0.01490686
  0.9153515 0.01604291
  0.9089473 0.01716541
  0.9025126 0.01827638
  0.8960513 0.01937793
  0.8895673 0.0204723
  0.8830643 0.02156126
  0.8765457 0.02264538
  0.8700143 0.02372506
  0.8634732 0.02480079
  0.8569248 0.0258731
  0.8503715 0.02694252
  0.8438153 0.02800897
  0.8372575 0.02907215
  0.8306993 0.03013178
  0.8241411 0.03118769
  0.8175833 0.03223977
  0.8110256 0.03328797
  0.8044674 0.03433238
  0.7979083 0.03537315
  0.791348 0.03641039
  0.7847864 0.03744419
  0.7782232 0.03847464
  0.7716586 0.03950178
  0.7650926 0.04052567
  0.7585255 0.04154628
  0.7519574 0.04256359
  0.7453885 0.04357758
  0.7388193 0.04458822
  0.7322501 0.04559547
  0.7256811 0.04659929
  0.7191129 0.04759955
  0.7125457 0.04859599
  0.7059798 0.04958836
  0.6994154 0.05057641
  0.6928527 0.0515599
  0.6862915 0.0525386
  0.6797319 0.05351231
  0.6731738 0.05448083
  0.666617 0.05544399
  0.6600613 0.05640164
  0.6535067 0.0573536
  0.6469531 0.05829971
  0.6404004 0.0592398
  0.6338484 0.0601737
  0.6272973 0.06110125
  0.6207469 0.06202223
  0.6141972 0.06293643
  0.6076485 0.0638436
  0.6011009 0.06474351
  0.5945547 0.06563588
  0.5880103 0.06652046
  0.5814681 0.06739697
  0.5749288 0.06826508
  0.5683927 0.06912419
  0.5618606 0.06997361
  0.5553328 0.07081263
  0.5488099 0.07164058
  0.5422924 0.07245677
  0.5357808 0.07326055
  0.5292756 0.07405126
  0.5227772 0.07482814
  0.5162859 0.07559026
  0.5098021 0.07633665
  0.503326 0.07706636
  0.4968575 0.07777846
  0.4903967 0.07847206
  0.4839434 0.07914628
  0.4774974 0.07980025
  0.4710584 0.08043318
  0.4646261 0.08104431
  0.4582003 0.08163291
  0.4517807 0.08219825
  0.4453671 0.08273959
