E193  (10.22%)               
  1.0 0.0
  0.9971006 0.0004336665
  0.9933397 0.001039739
  0.9891062 0.001772199
  0.9844036 0.002632622
  0.9792404 0.003616933
  0.9736589 0.004710048
  0.9677527 0.005878725
  0.9616446 0.007086404
  0.9554481 0.008304386
  0.94923 0.009513265
  0.9429993 0.01070691
  0.9367432 0.01188808
  0.9304529 0.01305932
  0.9241254 0.01422208
  0.917764 0.01537684
  0.9113743 0.01652412
  0.9049613 0.01766474
  0.898529 0.01879976
  0.8920803 0.01993048
  0.8856171 0.02105801
  0.8791409 0.02218283
  0.8726538 0.0233053
  0.8661583 0.02442573
  0.8596573 0.02554437
  0.8531539 0.02666124
  0.8466511 0.02777572
  0.8401506 0.02888717
  0.8336535 0.0299951
  0.8271597 0.03109922
  0.8206681 0.03219938
  0.8141769 0.03329569
  0.807684 0.0343886
  0.8011882 0.03547853
  0.7946891 0.03656576
  0.7881867 0.03765048
  0.781682 0.03873274
  0.7751765 0.03981245
  0.7686722 0.04088916
  0.7621707 0.04196223
  0.7556729 0.04303114
  0.7491795 0.04409543
  0.7426902 0.04515475
  0.7362047 0.04620883
  0.7297217 0.04725751
  0.72324 0.04830084
  0.7167587 0.04933892
  0.7102772 0.05037178
  0.7037952 0.0513994
  0.6973128 0.05242172
  0.6908303 0.05343861
  0.6843486 0.05444988
  0.6778684 0.05545517
  0.6713907 0.056454
  0.664916 0.05744596
  0.6584446 0.05843065
  0.6519768 0.05940771
  0.6455126 0.06037681
  0.6390518 0.06133765
  0.6325939 0.06228993
  0.6261389 0.06323325
  0.6196866 0.06416718
  0.6132376 0.06509122
  0.6067924 0.06600487
  0.6003519 0.06690758
  0.5939173 0.06779877
  0.58749 0.0686778
  0.5810716 0.06954369
  0.574663 0.07039528
  0.5682651 0.07123149
  0.5618781 0.07205133
  0.5555018 0.07285384
  0.5491357 0.07363816
  0.5427789 0.07440345
  0.5364301 0.075149
  0.5300882 0.07587437
  0.5237521 0.07657913
  0.5174211 0.07726283
  0.5110947 0.07792497
  0.5047725 0.07856505
  0.4984546 0.07918253
  0.4921411 0.07977686
  0.4858323 0.08034748
  0.4795285 0.08089382
  0.47323 0.08141537
  0.4669368 0.08191158
  0.4606489 0.08238197
  0.4543662 0.08282603
  0.4480882 0.08324327
  0.4418147 0.08363322
  0.4355453 0.08399554
  0.4292795 0.08432992
  0.4230172 0.08463603
  0.4167582 0.08491356
  0.4105025 0.08516217
  0.40425 0.08538153
  0.398001 0.0855713
  0.3917555 0.08573113
  0.3855138 0.08586069
  0.3792762 0.08595963
  0.3730428 0.0860276
  0.366814 0.08606428
  0.36059 0.08606932
  0.354371 0.08604241
  0.3481573 0.08598323
  0.3419491 0.08589155
  0.3357461 0.08576719
  0.329548 0.08560993
  0.3233541 0.08541952
  0.3171634 0.0851957
  0.3109748 0.08493818
  0.3047866 0.08464665
  0.2985974 0.08432119
  0.2924062 0.08396204
  0.2862125 0.08356946
  0.2800167 0.08314374
  0.2738195 0.08268525
  0.2676224 0.08219437
  0.2614274 0.08167153
  0.2552368 0.0811167
  0.2490523 0.08052971
  0.2428756 0.0799104
  0.2367077 0.07925856
  0.2305491 0.07857398
  0.2244001 0.0778564
  0.2182607 0.07710547
  0.2121309 0.07632074
  0.2060115 0.07550182
  0.1999034 0.07464841
  0.1938083 0.07376027
  0.1877279 0.07283729
  0.1816648 0.07187932
  0.1756212 0.07088577
  0.169599 0.06985593
  0.1635997 0.06878904
  0.157624 0.06768426
  0.1516722 0.06654072
  0.1457443 0.06535738
  0.1398412 0.06413311
  0.1339652 0.06286708
