AH 93-157
  0.05266617 -0.02628475
  0.05714748 -0.02702266
  0.06194122 -0.0277579
  0.06703493 -0.0284871
  0.07240653 -0.02920344
  0.07802742 -0.02990086
  0.08387087 -0.03057537
  0.08991247 -0.03122396
  0.0961263 -0.03184482
  0.1024878 -0.03243751
  0.1089745 -0.03300175
  0.1155648 -0.03353799
  0.1222392 -0.03404722
  0.1289824 -0.03452949
  0.1357842 -0.03498526
  0.1426397 -0.03541582
  0.1495445 -0.03582339
  0.1564909 -0.03621025
  0.1634686 -0.03657777
  0.1704695 -0.03692596
  0.1774907 -0.03725504
  0.1845325 -0.03756586
  0.191594 -0.03785972
  0.1986712 -0.03813777
  0.205759 -0.03840027
  0.2128555 -0.03864705
  0.2199632 -0.03887822
  0.2270855 -0.03909499
  0.2342217 -0.03929894
  0.2413664 -0.03949114
  0.2485142 -0.03967111
  0.2556646 -0.0398381
  0.2628215 -0.039992
  0.2699893 -0.04013404
  0.2771698 -0.04026555
  0.2843617 -0.0403876
  0.2915613 -0.04050087
  0.2987625 -0.04060595
  0.3059591 -0.04070226
  0.3131517 -0.04078825
  0.3203495 -0.04086273
  0.3275637 -0.04092731
  0.3347945 -0.04098507
  0.3420295 -0.0410383
  0.3492552 -0.0410853
  0.3564716 -0.04112321
  0.3636917 -0.04115052
  0.3709279 -0.04116964
  0.3781799 -0.04118362
  0.3854367 -0.04119399
  0.3926884 -0.04119953
  0.3999329 -0.04119878
  0.4071744 -0.04119105
  0.4144173 -0.04117647
  0.4216647 -0.04115519
  0.4289175 -0.04112782
  0.4361741 -0.04109522
  0.4434303 -0.04105811
  0.4506816 -0.04101597
  0.4579275 -0.04096782
  0.4651706 -0.04091291
  0.4724137 -0.04085146
  0.4796564 -0.04078395
  0.4868952 -0.04071045
  0.4941275 -0.04063022
  0.5013542 -0.04054238
  0.5085785 -0.04044657
  0.5158019 -0.04034312
  0.5230232 -0.04023238
  0.5302392 -0.04011416
  0.5374481 -0.0399878
  0.5446502 -0.03985262
  0.5518467 -0.03970821
  0.5590374 -0.03955426
  0.5662211 -0.03939045
  0.5733968 -0.03921615
  0.5805659 -0.0390306
  0.5877314 -0.03883331
  0.594895 -0.03862461
  0.6020543 -0.03840508
  0.6092044 -0.03817465
  0.6163417 -0.03793211
  0.6234665 -0.03767606
  0.6305819 -0.03740568
  0.6376893 -0.03712081
  0.644788 -0.03682135
  0.6518755 -0.03650676
  0.6589491 -0.03617623
  0.6660064 -0.0358289
  0.6730468 -0.03546353
  0.680073 -0.03507858
  0.6870909 -0.03467279
  0.6941039 -0.03424668
  0.7011079 -0.03380158
  0.7080924 -0.03333814
  0.715049 -0.03285424
  0.7219781 -0.03234697
  0.728886 -0.03181413
  0.7357761 -0.03125534
  0.7426449 -0.03067085
  0.7494847 -0.03005997
  0.7562917 -0.02942044
  0.7630688 -0.02874953
  0.7698215 -0.02804552
  0.7765502 -0.02730801
  0.7832492 -0.02653704
  0.7899121 -0.02573051
  0.7965397 -0.02488445
  0.8031415 -0.02399439
  0.8097308 -0.02305797
  0.8163198 -0.02207347
  0.8229192 -0.02103979
  0.8295384 -0.01995821
  0.8361843 -0.01883077
  0.8428614 -0.01766051
  0.8495685 -0.01645289
  0.856297 -0.01521525
  0.86303 -0.01396008
  0.8697407 -0.01270712
  0.8763919 -0.01147823
  0.8829455 -0.01029491
  0.8893848 -0.009173603
  0.8957186 -0.008124397
  0.9019673 -0.007150368
  0.9081433 -0.006252167
  0.9142474 -0.005432024
  0.9202758 -0.004693944
  0.9262317 -0.004041703
  0.9321262 -0.003477799
  0.9379711 -0.003002217
  0.943768 -0.00261443
  0.9495078 -0.002314493
  0.9551806 -0.002102548
  0.9607906 -0.001978216
  0.966356 -0.001939591
  0.9718817 -0.001970079
  0.9773169 -0.002044816
  0.9825643 -0.002137214
  0.9875327 -0.002215694
  0.9921795 -0.002255369
  0.9965013 -0.002248128
  1.0 -0.00221
