E226  (10.19%)               
  1.0 0.0
  0.9970735 0.0002312433
  0.9932667 0.0005659981
  0.9889704 0.0009830467
  0.9841935 0.001483511
  0.9789575 0.002064035
  0.973317 0.002714937
  0.9673578 0.003417543
  0.961168 0.004155551
  0.9548328 0.004917772
  0.9484185 0.005694917
  0.9419588 0.006481761
  0.9354686 0.007276493
  0.9289582 0.008078015
  0.9224343 0.008885669
  0.9159 0.009699136
  0.909356 0.01051787
  0.9028034 0.01134118
  0.8962436 0.01216835
  0.889678 0.01299861
  0.8831084 0.01383113
  0.8765365 0.01466502
  0.8699637 0.0154994
  0.8633912 0.01633344
  0.8568196 0.01716635
  0.8502496 0.01799739
  0.8436815 0.01882615
  0.8371155 0.01965239
  0.8305517 0.02047583
  0.8239904 0.02129625
  0.8174316 0.02211342
  0.8108752 0.02292709
  0.8043213 0.02373705
  0.7977698 0.02454304
  0.7912208 0.02534482
  0.7846742 0.02614212
  0.7781303 0.02693471
  0.7715891 0.02772231
  0.7650509 0.02850466
  0.7585156 0.0292815
  0.7519832 0.03005258
  0.7454535 0.03081767
  0.7389263 0.03157654
  0.732401 0.032329
  0.7258771 0.03307486
  0.7193539 0.03381402
  0.7128308 0.03454647
  0.7063075 0.03527219
  0.699784 0.03599115
  0.6932603 0.03670327
  0.6867367 0.03740847
  0.6802139 0.03810662
  0.6736925 0.03879758
  0.6671734 0.03948099
  0.6606569 0.04015654
  0.6541433 0.04082392
  0.6476328 0.04148283
  0.641125 0.04213303
  0.6346198 0.04277427
  0.6281163 0.04340634
  0.6216139 0.04402915
  0.6151119 0.04464271
  0.6086099 0.045247
  0.6021076 0.045842
  0.5956049 0.04642767
  0.5891018 0.04700394
  0.5825986 0.04757074
  0.5760957 0.04812797
  0.5695936 0.04867542
  0.5630928 0.04921285
  0.5565936 0.04974002
  0.5500964 0.05025671
  0.5436012 0.05076271
  0.5371083 0.05125779
  0.5306176 0.05174176
  0.5241292 0.05221442
  0.517643 0.05267557
  0.5111589 0.05312501
  0.5046768 0.05356256
  0.4981966 0.05398801
  0.4917182 0.05440117
  0.4852413 0.05480185
  0.4787659 0.05518986
  0.4722918 0.055565
  0.4658189 0.05592714
