E201  (11.88%)               
  1.0 0.0
  0.9968596 0.0005227574
  0.9928361 0.001250549
  0.9883652 0.002121771
  0.9834553 0.003131185
  0.9781274 0.004267167
  0.9724404 0.00550638
  0.9664934 0.006809195
  0.9604006 0.008137891
  0.9542554 0.00946448
  0.9481038 0.01077158
  0.9419426 0.01205537
  0.935756 0.01332007
  0.9295334 0.01456911
  0.9232712 0.01580447
  0.9169725 0.01702704
  0.910643 0.01823768
  0.9042875 0.0194376
  0.89791 0.0206283
  0.8915133 0.02181155
  0.885099 0.02298885
  0.8786688 0.02416104
  0.8722247 0.02532881
  0.865769 0.0264928
  0.8593049 0.02765356
  0.8528357 0.0288114
  0.8463646 0.02996576
  0.8398939 0.03111599
  0.8334248 0.0322616
  0.8269579 0.03340225
  0.8204927 0.03453777
  0.8140281 0.03566818
  0.8075626 0.03679379
  0.8010953 0.03791491
  0.7946256 0.03903175
  0.7881533 0.04014445
  0.781679 0.04125307
  0.7752033 0.04235758
  0.7687274 0.04345776
  0.7622522 0.04455326
  0.7557783 0.04564378
  0.7493059 0.04672906
  0.7428351 0.04780892
  0.7363656 0.0488832
  0.7298968 0.04995181
  0.7234281 0.05101475
  0.716959 0.05207205
  0.7104892 0.05312368
  0.7040188 0.05416957
  0.6975481 0.05520963
  0.6910777 0.05624369
  0.6846085 0.05727157
  0.6781413 0.05829287
  0.6716771 0.05930705
  0.6652162 0.06031359
  0.658759 0.06131204
  0.6523055 0.06230197
  0.6458553 0.06328301
  0.6394081 0.06425482
  0.632963 0.0652171
  0.6265194 0.06616962
  0.620077 0.06711207
  0.613636 0.06804412
  0.6071967 0.06896538
  0.6007599 0.0698754
  0.5943269 0.07077371
  0.5878991 0.07165977
  0.5814783 0.07253266
  0.5750656 0.07339116
  0.5686622 0.07423413
  0.5622683 0.07506046
  0.5558841 0.07586916
  0.5495091 0.07665928
  0.5431426 0.07742992
  0.5367834 0.07818028
  0.5304303 0.07890988
  0.5240823 0.07961828
  0.5177386 0.08030506
  0.5113985 0.08096972
  0.5050617 0.08161177
  0.4987279 0.08223068
  0.4923972 0.08282591
  0.4860698 0.08339691
  0.4797459 0.08394315
  0.4734257 0.08446412
  0.4671094 0.08495931
  0.4607971 0.08542822
  0.4544889 0.08587036
  0.4481847 0.08628524
  0.4418845 0.08667239
  0.4355882 0.08703138
  0.4292958 0.08736181
  0.4230072 0.0876633
  0.4167222 0.08793543
  0.4104407 0.08817783
  0.4041625 0.08839008
  0.3978876 0.0885718
  0.3916156 0.0887226
  0.3853464 0.08884218
  0.3790802 0.08893026
  0.3728169 0.08898653
  0.366557 0.0890107
  0.3603006 0.08900249
  0.3540484 0.0889616
  0.3478008 0.08888776
  0.3415585 0.08878068
  0.3353216 0.08864009
  0.3290902 0.0884657
  0.3228637 0.08825719
  0.3166414 0.08801423
  0.3104223 0.08773644
  0.3042049 0.08742346
  0.2979877 0.08707529
  0.2917695 0.08669221
  0.2855498 0.0862745
  0.2793284 0.08582248
  0.2731058 0.08533647
  0.2668829 0.0848169
  0.2606612 0.08426414
  0.2544423 0.08367824
  0.2482282 0.08305905
  0.2420203 0.08240646
  0.2358201 0.08172036
  0.229629 0.08100066
  0.2234482 0.08024729
  0.2172788 0.07946002
  0.2111219 0.07863829
  0.2049785 0.07778151
  0.1988492 0.07688908
  0.1927347 0.07596038
  0.1866353 0.07499482
  0.1805515 0.07399173
  0.1744837 0.07295043
  0.1684329 0.07187028
  0.1624002 0.07075073
  0.1563872 0.06959132
  0.1503958 0.06839173
  0.1444285 0.06715149
  0.1384881 0.0658695
  0.1325784 0.06454471
  0.1267033 0.06317635
  0.1208675 0.0617639
  0.1150758 0.0603071
  0.109333 0.05880536
  0.1036429 0.05725744
  0.09800691 0.05566173
  0.09242472 0.0540162
  0.08689447 0.05231833
  0.08141589 0.05056503
  0.0759995 0.04875565
  0.07066826 0.04689464
  0.06545459 0.04499159
  0.06039574 0.04306012
  0.05552215 0.04111087
  0.05084077 0.03914583
  0.04633928 0.03716012
  0.04199409 0.03514363
  0.03778351 0.03308469
  0.03374238 0.03099739
  0.02996786 0.02893608
  0.02655481 0.02696802
  0.02354373 0.02514004
  0.020914 0.02345761
  0.0186018 0.02189458
  0.01654116 0.02042056
  0.01467844 0.01900896
  0.01297274 0.0176378
  0.01139323 0.01628904
  0.009920595 0.01495384
  0.008556199 0.0136431
  0.007310919 0.01237971
  0.006191702 0.01118581
  0.005195898 0.01007455
  0.004312819 0.009048843
  0.003529383 0.008104412
  0.002842208 0.007231175
  0.002246981 0.006415304
  0.001735993 0.005643858
  0.001301809 0.004905988
  0.0009383896 0.00419277
  0.0006413086 0.003496734
  0.0004077137 0.002811393
  0.0002362696 0.002130825
  0.0001271774 0.001449291
  8.174753e-05 0.0007612715
  9.828329e-05 6.455231e-05
  0.000174521 -0.0006409851
  0.0003097981 -0.001354965
  0.0005048243 -0.002076396
  0.0007615503 -0.002803431
  0.001083091 -0.003532986
  0.001473641 -0.00426016
  0.001938284 -0.004977365
  0.00248277 -0.00567692
  0.003113868 -0.006358646
  0.003839474 -0.007024297
  0.004668679 -0.00767647
  0.005611781 -0.008319064
  0.006679984 -0.008958002
  0.007884373 -0.009602406
  0.009233223 -0.01026643
  0.01072811 -0.01097009
  0.01237937 -0.0117231
  0.01420448 -0.01252427
  0.01621583 -0.01336731
  0.01841857 -0.01424035
  0.02081434 -0.01512804
  0.02341366 -0.0160164
  0.0262487 -0.01690046
  0.029364 -0.01778377
  0.03281285 -0.0186717
  0.03665256 -0.01957081
  0.04092555 -0.02048779
  0.04562003 -0.02142093
  0.05066162 -0.02234604
  0.05593648 -0.02323506
  0.06133966 -0.02406928
  0.06682387 -0.02484453
  0.07239912 -0.02556577
  0.07808187 -0.02623792
  0.0838804 -0.02686481
  0.08979206 -0.02744947
  0.09580053 -0.02799409
  0.1018816 -0.02849864
  0.1080137 -0.02896313
  0.1141801 -0.0293886
  0.1203706 -0.02977707
  0.1265816 -0.03013115
  0.1328149 -0.03045313
  0.1390724 -0.03074475
  0.1453548 -0.03100766
  0.1516615 -0.03124348
  0.1579907 -0.03145386
  0.164339 -0.03164034
  0.1707026 -0.03180381
  0.1770783 -0.0319449
  0.1834637 -0.03206429
  0.1898571 -0.03216275
  0.1962579 -0.03224104
  0.202666 -0.03229998
  0.2090823 -0.03234034
  0.2155072 -0.03236286
  0.221941 -0.03236829
  0.2283838 -0.03235737
  0.2348349 -0.03233086
  0.2412938 -0.03228953
  0.2477592 -0.03223411
  0.2542299 -0.03216493
  0.2607045 -0.03208216
  0.2671819 -0.031986
  0.2736607 -0.03187662
  0.28014 -0.03175424
  0.2866186 -0.03161905
  0.2930954 -0.03147125
  0.2995697 -0.03131078
  0.3060407 -0.03113742
  0.3125084 -0.03095092
  0.3189727 -0.03075104
  0.3254342 -0.03053752
  0.3318937 -0.03031008
  0.3383522 -0.03006844
  0.3448114 -0.02981246
  0.3512726 -0.02954254
  0.3577373 -0.02925917
  0.3642068 -0.02896283
  0.3706819 -0.028654
  0.3771635 -0.02833318
  0.3836524 -0.02800084
  0.390149 -0.02765752
  0.3966536 -0.02730379
  0.4031666 -0.02694044
  0.4096879 -0.02656824
  0.4162176 -0.02618801
  0.4227555 -0.02580057
  0.4293016 -0.02540674
  0.4358553 -0.02500737
  0.4424162 -0.02460333
  0.4489838 -0.02419534
  0.4555574 -0.02378385
  0.4621362 -0.02336928
  0.4687196 -0.02295206
  0.4753068 -0.02253263
  0.4818972 -0.02211142
  0.4884898 -0.02168886
  0.4950839 -0.02126541
  0.5016788 -0.02084147
  0.5082736 -0.02041733
  0.5148678 -0.01999325
  0.5214609 -0.01956948
  0.5280527 -0.01914627
  0.534643 -0.01872385
  0.5412319 -0.01830244
  0.5478195 -0.01788225
  0.5544061 -0.01746346
  0.5609921 -0.01704616
  0.5675777 -0.0166304
  0.5741631 -0.01621623
  0.5807481 -0.01580371
  0.5873327 -0.01539293
  0.5939166 -0.01498396
  0.6004994 -0.0145769
  0.6070805 -0.01417184
  0.6136595 -0.013769
  0.6202359 -0.01336869
  0.6268095 -0.01297119
  0.6333802 -0.01257676
  0.6399481 -0.01218565
  0.6465134 -0.01179813
  0.6530767 -0.01141443
  0.6596385 -0.01103477
  0.6661994 -0.01065924
  0.67276 -0.01028781
  0.6793208 -0.009920465
  0.6858819 -0.00955721
  0.6924434 -0.009198048
  0.6990051 -0.008842993
  0.7055668 -0.008492071
  0.712128 -0.008145324
  0.7186881 -0.007802906
  0.7252469 -0.007465031
  0.7318039 -0.007131903
  0.7383589 -0.006803719
  0.744912 -0.00648067
  0.7514632 -0.006162941
  0.7580127 -0.005850707
  0.7645608 -0.005544117
  0.7711079 -0.005243257
  0.7776541 -0.00494821
  0.7841996 -0.004659063
  0.7907444 -0.004375909
  0.7972885 -0.004098841
  0.8038319 -0.003827957
  0.8103744 -0.003563378
  0.8169157 -0.003305283
