E184  (8.33%)                
  1.0 0.0
  0.9968086 -0.0001478472
  0.9923179 -0.0003342905
  0.98719 -0.0005155346
  0.9817626 -0.0006695542
  0.9761488 -0.0007874787
  0.9704215 -0.0008640972
  0.9646313 -0.0008966046
  0.9588095 -0.0008844322
  0.9529763 -0.0008279969
  0.9471406 -0.0007280923
  0.9413004 -0.0005858782
  0.9354502 -0.0004032921
  0.9295858 -0.0001823334
  0.9237049 7.499304e-05
  0.9178069 0.0003666107
  0.9118925 0.0006903597
  0.9059631 0.001044039
  0.9000204 0.001425379
  0.8940658 0.001832036
  0.888101 0.002261602
  0.8821279 0.002711679
  0.8761483 0.003180743
  0.8701636 0.003667893
  0.8641751 0.004172242
  0.8581837 0.004692916
  0.8521899 0.005229055
  0.8461939 0.005779826
  0.8401957 0.006344498
  0.834195 0.0069225
  0.8281919 0.007513268
  0.8221862 0.008116231
  0.8161781 0.008730808
  0.8101676 0.009356406
  0.8041549 0.009992424
  0.7981404 0.01063832
  0.7921242 0.01129369
  0.7861065 0.01195813
  0.7800874 0.01263125
  0.7740672 0.01331265
  0.7680457 0.01400196
  0.7620231 0.01469879
  0.7559992 0.01540276
  0.749974 0.01611351
  0.7439473 0.01683066
  0.737919 0.01755385
  0.7318892 0.0182827
  0.7258576 0.01901684
  0.7198242 0.01975589
  0.7137889 0.02049948
  0.7077516 0.02124724
  0.7017123 0.02199887
  0.695671 0.02275407
  0.6896278 0.02351252
  0.6835831 0.02427389
  0.677537 0.02503786
  0.6714899 0.02580408
  0.6654424 0.02657218
  0.659395 0.02734175
  0.6533482 0.02811207
  0.6473026 0.02888231
  0.6412587 0.0296516
  0.6352169 0.03041912
  0.6291777 0.03118403
  0.6231415 0.03194551
  0.6171088 0.03270273
  0.6110799 0.03345487
  0.6050551 0.03420112
  0.5990347 0.03494066
  0.5930187 0.03567268
  0.5870069 0.03639641
  0.5809992 0.03711109
  0.574995 0.03781601
  0.5689938 0.03851043
  0.5629949 0.03919368
  0.5569975 0.0398652
  0.5510007 0.0405248
  0.5450042 0.04117231
  0.5390075 0.04180751
  0.5330104 0.0424302
  0.5270131 0.04304014
  0.5210157 0.04363706
  0.5150186 0.0442207
  0.5090224 0.04479075
  0.5030277 0.04534669
  0.4970349 0.04588797
  0.4910444 0.04641403
  0.4850562 0.04692436
  0.4790702 0.04741845
  0.4730863 0.0478958
  0.4671039 0.04835593
  0.4611224 0.04879839
  0.4551412 0.0492229
  0.4491597 0.04962939
  0.4431777 0.05001775
  0.4371948 0.05038787
  0.4312111 0.05073962
  0.425227 0.05107285
  0.4192426 0.05138742
  0.4132587 0.05168318
  0.407276 0.05195984
  0.4012951 0.05221696
  0.3953164 0.0524541
  0.3893401 0.05267081
  0.3833661 0.05286669
  0.3773944 0.0530413
  0.3714244 0.05319424
  0.3654556 0.05332509
  0.3594871 0.05343373
  0.3535181 0.0535204
  0.3475481 0.0535854
  0.3415765 0.05362898
  0.3356026 0.0536514
  0.3296263 0.0536529
  0.323647 0.05363374
  0.3176647 0.05359415
  0.3116792 0.05353442
  0.3056906 0.05345485
  0.2996992 0.05335577
  0.2937055 0.05323752
  0.2877103 0.05310043
  0.2817147 0.05294487
  0.27572 0.05277121
  0.2697275 0.05257965
  0.2637386 0.05236979
  0.2577543 0.05214111
  0.2517749 0.05189308
  0.2458005 0.05162517
  0.2398306 0.05133682
  0.2338644 0.05102744
  0.2279005 0.05069648
  0.2219378 0.05034371
  0.2159756 0.049969
  0.2100141 0.04957228
  0.2040541 0.04915351
  0.1980969 0.04871272
  0.1921448 0.04825003
  0.1862005 0.04776525
  0.1802664 0.04725739
  0.1743439 0.0467253
  0.1684332 0.04616775
  0.1625339 0.04558345
  0.1566442 0.04497096
  0.1507617 0.0443288
  0.1448842 0.04365567
  0.1390119 0.0429506
  0.133147 0.04221288
  0.1272943 0.04144216
  0.1214604 0.04063855
  0.1156539 0.03980204
  0.1098809 0.0389311
  0.1041416 0.03802323
  0.09843055 0.03707497
  0.09273661 0.03608178
  0.08704398 0.03503764
  0.08134326 0.03393602
  0.07564837 0.03277428
  0.06999891 0.03155599
  0.06445583 0.03029175
  0.05908387 0.02899483
  0.05389475 0.02766524
  0.04883152 0.02628512
  0.04378445 0.02481772
  0.03858878 0.02319796
  0.03321139 0.0213794
  0.02809291 0.01948646
  0.02376789 0.01774295
  0.0203171 0.01623349
  0.01740923 0.01485383
  0.01479781 0.01350815
  0.01230982 0.01210825
  0.009776116 0.01053346
  0.007344308 0.008849705
  0.005428457 0.007390995
  0.004072811 0.006286227
  0.003031656 0.005388892
  0.002221036 0.004621717
  0.001584126 0.0039345
  0.001082321 0.003295914
  0.0006927409 0.002686293
  0.0004023381 0.002091778
  0.0002048241 0.001501227
  9.944442e-05 0.0009042818
  8.793123e-05 0.0002912337
  0.0001658895 -0.0003430041
  0.0003313312 -0.00100208
  0.0005867346 -0.001689369
  0.0009388151 -0.002407466
  0.001398522 -0.003156568
  0.001979938 -0.003929975
  0.002701672 -0.004713599
  0.003600084 -0.005503914
  0.004725742 -0.00630049
  0.006141601 -0.007105547
  0.007914218 -0.007931877
  0.01009203 -0.008827056
  0.01272282 -0.009860426
  0.01584521 -0.01102199
  0.0193873 -0.01223807
  0.02322718 -0.01341535
  0.02736441 -0.01452109
  0.03186371 -0.01557024
  0.03677312 -0.01658011
  0.04206807 -0.01756535
  0.04761943 -0.01851507
  0.05327401 -0.01940183
  0.05892714 -0.02021304
  0.06455314 -0.02095162
  0.0701855 -0.02162883
  0.07585967 -0.02225508
  0.08159711 -0.02283824
  0.08740416 -0.02338436
  0.09327009 -0.02389785
  0.09917416 -0.02437959
  0.1050984 -0.02482965
  0.1110303 -0.02524891
  0.1169633 -0.02563889
  0.1228969 -0.0260016
  0.1288352 -0.02633912
  0.1347826 -0.02665327
  0.1407419 -0.0269457
  0.1467147 -0.02721802
  0.1527009 -0.02747173
  0.1586987 -0.02770828
  0.1647056 -0.02792865
  0.1707187 -0.0281333
  0.1767362 -0.02832274
  0.1827566 -0.02849749
  0.1887792 -0.02865812
  0.1948037 -0.02880523
  0.2008307 -0.02893941
  0.2068608 -0.02906126
  0.2128945 -0.02917137
  0.2189323 -0.02927032
  0.2249742 -0.02935868
  0.2310203 -0.02943703
  0.2370701 -0.02950596
  0.2431232 -0.029566
  0.2491789 -0.0296175
  0.2552369 -0.02966069
  0.2612965 -0.02969581
  0.2673574 -0.02972311
  0.2734195 -0.02974282
  0.2794825 -0.0297552
  0.2855464 -0.02976048
  0.2916111 -0.02975891
  0.2976767 -0.02975064
  0.3037434 -0.02973586
  0.309811 -0.02971472
  0.3158796 -0.0296874
  0.3219493 -0.02965405
  0.3280201 -0.02961486
  0.3340919 -0.02956998
  0.3401648 -0.02951959
  0.3462388 -0.02946386
  0.3523138 -0.02940294
  0.3583899 -0.02933702
  0.3644669 -0.02926626
  0.3705449 -0.02919082
  0.3766238 -0.0291109
  0.3827035 -0.02902664
  0.3887839 -0.02893821
  0.3948649 -0.02884571
  0.4009465 -0.02874921
  0.4070286 -0.02864877
  0.4131111 -0.02854448
  0.4191939 -0.02843641
  0.4252769 -0.02832462
  0.4313601 -0.0282092
  0.4374434 -0.02809022
  0.4435267 -0.02796772
  0.4496099 -0.02784173
  0.4556931 -0.02771226
  0.4617763 -0.02757932
  0.4678594 -0.02744294
  0.4739425 -0.02730313
  0.4800257 -0.0271599
  0.486109 -0.02701327
  0.4921927 -0.02686325
  0.4982767 -0.0267099
  0.5043613 -0.02655332
  0.5104464 -0.02639357
  0.516532 -0.02623075
  0.5226182 -0.02606493
  0.5287048 -0.02589622
  0.5347917 -0.02572469
  0.5408788 -0.02555044
  0.5469659 -0.02537352
  0.5530527 -0.02519391
  0.5591392 -0.02501156
  0.5652253 -0.02482642
  0.5713109 -0.02463844
  0.5773959 -0.02444759
  0.5834805 -0.02425379
  0.5895647 -0.02405701
  0.5956487 -0.02385719
  0.6017326 -0.02365432
  0.6078165 -0.02344846
  0.6139006 -0.02323965
  0.619985 -0.02302795
  0.6260696 -0.0228134
  0.6321546 -0.02259606
  0.6382399 -0.02237599
  0.6443255 -0.02215323
  0.6504114 -0.02192784
  0.6564973 -0.02169979
  0.6625832 -0.02146907
  0.668669 -0.02123565
  0.6747546 -0.02099953
  0.6808399 -0.02076067
  0.6869246 -0.02051907
  0.6930087 -0.02027471
  0.6990921 -0.02002755
  0.7051745 -0.01977751
  0.7112559 -0.01952449
  0.7173364 -0.01926839
  0.7234159 -0.01900908
  0.7294946 -0.01874645
  0.7355727 -0.01848039
  0.7416505 -0.01821079
  0.7477282 -0.01793753
  0.7538062 -0.01766065
  0.7598845 -0.01738019
  0.7659633 -0.0170962
  0.7720424 -0.01680872
  0.7781216 -0.01651784
  0.7842005 -0.0162236
  0.7902786 -0.01592607
  0.7963554 -0.01562512
  0.8024303 -0.01532048
  0.8085032 -0.01501189
  0.8145739 -0.01469906
  0.8206425 -0.01438171
  0.8267091 -0.01405955
  0.8327742 -0.01373228
  0.8388381 -0.01339972
  0.844901 -0.0130617
  0.850963 -0.01271809
  0.8570239 -0.01236875
  0.8630834 -0.01201358
  0.8691409 -0.01165244
  0.8751958 -0.01128505
  0.8812475 -0.01091093
  0.8872954 -0.01052961
  0.8933392 -0.01014059
  0.8993785 -0.009743392
  0.905413 -0.009337408
  0.911442 -0.00892149
  0.9174633 -0.008494413
  0.9234737 -0.008055072
  0.9294687 -0.007602495
  0.9354424 -0.007134914
  0.9413877 -0.006647605
  0.9472968 -0.006135509
  0.9531609 -0.005593973
  0.9589714 -0.005018982
  0.9647263 -0.004407299
  0.9704375 -0.003754641
  0.9761294 -0.003055459
  0.9818 -0.002319318
  0.9873158 -0.001584668
  0.992434 -0.0009075979
  0.9968453 -0.0003581803
  1.0 0.0
