NACA 64-208
  1.0 0.0
  0.9970646 0.0003010657
  0.9935158 0.0006660405
  0.9897745 0.001052005
  0.9858213 0.001461151
  0.9816356 0.001895848
  0.977196 0.002358578
  0.9724821 0.002851788
  0.9674765 0.003377627
  0.9621694 0.003937527
  0.9565638 0.004531586
  0.9506826 0.005157798
  0.944618 0.005806714
  0.9386439 0.006449199
  0.9327454 0.007086824
  0.9268686 0.007725468
  0.9209735 0.008369593
  0.9150312 0.009022511
  0.9090241 0.009686403
  0.9029467 0.01036211
  0.8968587 0.01104321
  0.8908115 0.01172364
  0.8847858 0.0124049
  0.8787658 0.01308818
  0.8727392 0.01377425
  0.8666972 0.01446351
  0.8606348 0.01515596
  0.8545503 0.01585115
  0.8484459 0.01654822
  0.8423384 0.01724478
  0.8362386 0.01793939
  0.8301416 0.01863247
  0.8240432 0.01932429
  0.8179402 0.02001504
  0.8118307 0.02070477
  0.8057194 0.02139278
  0.7996147 0.02207793
  0.7935158 0.02276009
  0.7874213 0.02343906
  0.7813299 0.02411456
  0.7752405 0.02478631
  0.7691523 0.025454
  0.7630646 0.02611728
  0.7569771 0.02677579
  0.7508895 0.02742915
  0.7448019 0.02807699
  0.7387143 0.02871909
  0.732627 0.02935533
  0.7265398 0.02998558
  0.7204529 0.0306097
  0.7143662 0.03122759
  0.7082795 0.03183911
  0.7021928 0.03244417
  0.6961059 0.03304265
  0.6900185 0.0336345
  0.6839305 0.03421964
  0.677842 0.03479802
  0.6717529 0.03536956
  0.6656635 0.03593418
  0.6595739 0.03649179
  0.6534844 0.03704229
  0.6473956 0.03758558
  0.6413077 0.03812141
  0.6352212 0.03864941
  0.6291363 0.03916922
  0.623053 0.03968049
  0.6169713 0.04018287
  0.6108908 0.04067604
  0.6048113 0.04115968
  0.5987322 0.04163349
  0.5926529 0.04209727
  0.5865729 0.04255101
  0.5804919 0.04299474
  0.5744098 0.04342844
  0.5683266 0.04385208
  0.5622425 0.04426564
  0.5561581 0.04466906
  0.5500739 0.0450623
  0.5439908 0.04544522
  0.5379095 0.04581739
  0.5318305 0.04617836
  0.525754 0.04652766
  0.5196801 0.04686486
  0.5136083 0.04718956
  0.5075383 0.04750134
  0.5014691 0.0477998
  0.4953996 0.04808459
  0.4893289 0.04835562
  0.4832562 0.0486129
  0.4771814 0.04885643
  0.4711046 0.04908619
  0.4650267 0.04930213
  0.4589487 0.04950422
  0.4528724 0.04969241
  0.4467999 0.04986662
  0.4407335 0.05002619
  0.4346749 0.05016988
  0.428625 0.05029651
  0.422584 0.05040489
  0.4165511 0.05049388
  0.410525 0.05056234
  0.4045033 0.05060912
  0.3984831 0.05063305
  0.3924607 0.05063371
  0.3864329 0.05061231
  0.380397 0.05057026
  0.3743515 0.05050898
  0.3682956 0.05042985
  0.3622294 0.05033432
  0.3561541 0.05022383
  0.3500718 0.05009991
  0.3439852 0.04996382
  0.3378978 0.04981548
  0.331812 0.04965438
  0.32573 0.04948001
  0.319653 0.04929184
  0.3135818 0.04908937
  0.3075163 0.04887206
  0.3014559 0.04863934
  0.2953993 0.04839066
  0.2893451 0.04812587
  0.2832918 0.04784505
  0.2772384 0.04754833
  0.2711843 0.0472358
  0.2651291 0.04690759
  0.2590728 0.04656385
  0.2530159 0.04620474
  0.2469591 0.04583044
  0.2409033 0.04544095
  0.2348496 0.04503602
  0.2287986 0.04461536
  0.222751 0.04417868
  0.2167072 0.04372568
  0.2106671 0.04325605
  0.204631 0.04276945
  0.1985984 0.04226556
