NACA 65(4)-421
  1.0 0.0
  0.9962476 0.0008295202
  0.9917433 0.001838613
  0.9870353 0.002908991
  0.9821081 0.004046332
  0.9769463 0.005256681
  0.9715352 0.006546294
  0.9658615 0.007921367
  0.9599157 0.0093876
  0.9536943 0.01094955
  0.9472024 0.0126097
  0.9404554 0.01436663
  0.9334767 0.01621513
  0.9262943 0.01814773
  0.9189384 0.02015548
  0.911437 0.02222911
  0.9038119 0.02436021
  0.8960755 0.02654257
  0.8882319 0.02877281
  0.8802851 0.03104796
  0.8722416 0.03336413
  0.8641104 0.0357164
  0.8559039 0.03809875
  0.8476373 0.04050406
  0.8393281 0.0429248
  0.8309936 0.04535398
  0.8226492 0.04778514
  0.8143078 0.05021247
  0.8059799 0.05263096
  0.7976732 0.0550364
  0.789393 0.05742523
  0.7811426 0.05979441
  0.7729239 0.06214138
  0.7647373 0.06446411
  0.7565815 0.066761
  0.7484541 0.06903089
  0.7403521 0.07127323
  0.732273 0.07348771
  0.7242159 0.07567372
  0.716181 0.07783033
  0.7081696 0.07995632
  0.7001844 0.08205022
  0.6922285 0.0841102
  0.6843044 0.08613413
  0.6764133 0.08812027
  0.6685544 0.09006736
  0.6607259 0.0919745
  0.6529246 0.09384112
  0.645146 0.09566702
  0.637386 0.09745251
  0.6296429 0.09919765
  0.621917 0.100902
  0.6142109 0.1025646
  0.6065291 0.1041842
  0.5988783 0.1057593
  0.5912661 0.1072874
  0.5836987 0.108765
  0.5761797 0.1101892
  0.5687103 0.1115579
  0.5612895 0.1128694
  0.5539145 0.1141223
  0.5465807 0.1153159
  0.5392828 0.1164499
  0.532016 0.1175245
  0.5247765 0.1185398
  0.517561 0.1194956
  0.5103669 0.1203915
  0.5031925 0.1212271
  0.4960362 0.1220018
  0.4888973 0.1227152
  0.4817745 0.1233671
  0.4746662 0.1239575
  0.46757 0.124486
  0.4604833 0.1249524
  0.4534027 0.1253564
  0.4463244 0.1256977
  0.4392443 0.1259763
  0.4321583 0.126193
  0.4250627 0.1263486
  0.4179537 0.1264436
  0.4108281 0.1264784
  0.4036826 0.1264533
  0.3965142 0.1263685
  0.38932 0.1262244
  0.382098 0.1260219
  0.3748473 0.1257619
  0.3675686 0.1254455
  0.3602639 0.1250738
  0.3529367 0.1246483
  0.3455924 0.1241704
  0.3382373 0.1236414
  0.3308778 0.1230612
  0.3235192 0.12243
  0.3161658 0.121748
  0.3088206 0.1210151
  0.3014856 0.1202316
  0.2941618 0.1193973
  0.2868493 0.1185123
  0.2795484 0.1175765
  0.2722602 0.11659
  0.2649866 0.1155532
  0.2577299 0.1144663
  0.2504931 0.1133299
  0.2432798 0.1121448
  0.2360943 0.1109114
  0.2289411 0.10963
  0.2218244 0.1083009
  0.2147487 0.1069247
  0.207718 0.105502
  0.2007365 0.1040334
  0.1938082 0.1025199
  0.1869369 0.1009622
  0.1801275 0.09936105
  0.1733857 0.0977178
  0.1667179 0.09603406
  0.1601312 0.0943119
  0.1536327 0.09255378
  0.1472299 0.09076252
  0.14093 0.08894106
  0.134742 0.08709157
  0.1286764 0.08521654
  0.1227448 0.08331946
  0.1169586 0.0814046
  0.1113284 0.07947677
  0.1058636 0.07754109
  0.1005715 0.07560273
