E212  (10.55%)               
  1.0 0.0
  0.9970468 0.0008366272
  0.9932751 0.001959814
  0.9890589 0.003261747
  0.9844095 0.004710792
  0.979449 0.006239432
  0.9743224 0.00777719
  0.9690894 0.009281181
  0.9637334 0.01074902
  0.9582342 0.0121862
  0.9525812 0.01359543
  0.9467754 0.01497862
  0.9408258 0.01633955
  0.9347471 0.01768247
  0.9285608 0.01901181
  0.9222927 0.02032811
  0.9159659 0.02162802
  0.9095986 0.02290939
  0.9032025 0.02417169
  0.8967827 0.0254157
  0.8903405 0.02664218
  0.8838773 0.02785169
  0.8773951 0.02904472
  0.8708961 0.03022171
  0.8643833 0.03138298
  0.8578594 0.03252843
  0.8513264 0.033658
  0.8447859 0.03477177
  0.8382387 0.03586992
  0.8316849 0.03695276
  0.8251243 0.03802066
  0.8185566 0.03907397
  0.8119819 0.04011299
  0.8054005 0.04113796
  0.7988132 0.0421491
  0.7922208 0.04314656
  0.7856246 0.04413035
  0.7790254 0.04510031
  0.7724241 0.04605633
  0.7658209 0.04699834
  0.759216 0.04792633
  0.7526092 0.04884032
  0.7460001 0.04974037
  0.7393882 0.05062666
  0.7327731 0.05149935
  0.7261547 0.05235856
  0.7195329 0.05320442
  0.7129079 0.05403702
  0.7062799 0.05485644
  0.6996492 0.05566269
  0.6930164 0.05645571
  0.6863818 0.05723541
  0.6797459 0.0580017
  0.6731091 0.05875453
  0.6664718 0.05949381
  0.6598345 0.06021948
  0.6531974 0.06093145
  0.646561 0.06162954
  0.6399253 0.06231361
  0.6332903 0.06298352
  0.6266558 0.06363915
  0.6200215 0.06428038
  0.6133869 0.06490713
  0.6067513 0.06551932
  0.6001142 0.06611702
  0.5934751 0.06670031
  0.5868339 0.06726926
  0.5801907 0.06782389
  0.5735459 0.06836423
  0.5668999 0.06889028
  0.5602537 0.06940201
  0.5536082 0.06989927
  0.5469641 0.07038174
  0.5403221 0.07084915
  0.5336826 0.07130122
  0.5270457 0.07173771
  0.5204113 0.07215839
  0.5137791 0.07256304
  0.5071487 0.07295147
  0.5005195 0.07332359
  0.4938912 0.07367928
  0.4872636 0.07401844
  0.4806367 0.07434095
  0.4740106 0.07464668
  0.4673857 0.07493551
  0.4607623 0.07520729
  0.4541411 0.0754618
  0.4475226 0.07569878
  0.4409071 0.07591793
  0.4342949 0.07611901
  0.427686 0.07630175
  0.4210805 0.0764659
  0.4144781 0.07661121
  0.4078786 0.07673744
  0.4012818 0.07684436
  0.3946877 0.07693174
  0.3880963 0.07699934
  0.381508 0.07704695
  0.3749233 0.07707432
  0.3683429 0.07708125
  0.3617675 0.07706749
  0.355198 0.07703265
  0.3486352 0.07697625
  0.3420795 0.07689781
  0.3355313 0.07679688
  0.3289904 0.07667299
  0.3224569 0.07652569
  0.3159303 0.07635449
  0.3094102 0.076159
  0.3028964 0.07593885
  0.2963889 0.07569366
  0.2898879 0.0754231
  0.2833938 0.07512682
  0.2769073 0.07480451
  0.2704294 0.07445583
  0.263961 0.07408026
  0.2575032 0.07367717
  0.2510571 0.07324595
  0.2446236 0.07278602
  0.2382039 0.07229681
  0.2317987 0.07177779
  0.2254092 0.07122832
  0.2190362 0.07064755
  0.2126807 0.07003462
  0.2063435 0.06938867
  0.2000253 0.06870888
  0.1937267 0.06799443
  0.1874484 0.06724451
  0.181191 0.06645819
  0.1749557 0.06563457
  0.1687435 0.06477282
  0.1625559 0.06387218
  0.1563944 0.06293196
  0.1502609 0.06195139
  0.144158 0.06092927
  0.1380892 0.05986448
  0.1320589 0.05875623
  0.1260722 0.05760403
  0.1201348 0.05640775
  0.1142527 0.05516692
  0.1084307 0.05388042
  0.1026718 0.052547
  0.09697721 0.05116518
  0.09134653 0.04973327
  0.08578055 0.04824911
  0.08028985 0.04671227
  0.07489665 0.04512653
  0.06963156 0.04349988
  0.06452903 0.04184374
  0.0596196 0.04016803
  0.05491582 0.03847672
  0.05041326 0.03676948
  0.04609752 0.03504287
  0.04195058 0.03329161
  0.03797832 0.03151938
  0.0342316 0.02975307
  0.03077374 0.02803285
  0.02764557 0.0263952
  0.02485293 0.02486015
  0.02236956 0.02342273
  0.02014821 0.02206525
  0.01814239 0.02076921
  0.01631343 0.0195185
  0.01463077 0.01829971
  0.01307026 0.01710174
  0.01161347 0.01591883
  0.01025376 0.01475542
  0.008992126 0.01362247
  0.007830582 0.01253236
  0.00676836 0.011495
  0.005800931 0.01051601
  0.004920843 0.009596773
  0.004122925 0.008734436
  0.003409373 0.00792036
  0.002778037 0.007144483
  0.002224188 0.00639764
  0.001742805 0.005671954
  0.00132948 0.004960704
  0.0009807362 0.00425805
  0.000694109 0.003558758
  0.0004681705 0.00285794
  0.0003025519 0.002150814
  0.0001967712 0.001434337
  0.0001482591 0.0007104241
  0.0001552361 -1.816116e-05
  0.0002170834 -0.0007485251
  0.0003342107 -0.001477495
  0.0005080088 -0.002201454
  0.000740873 -0.002916146
  0.001036291 -0.003616424
  0.001398926 -0.004296117
  0.001832706 -0.004953038
  0.002340361 -0.005590352
  0.002925454 -0.006211667
  0.003592526 -0.006820963
