NACA 64-209
  1.0 0.0
  0.9969431 0.0003201275
  0.9932449 0.0007096208
  0.9893428 0.00112318
  0.9852165 0.001563412
  0.9808444 0.002033144
  0.9762043 0.002535336
  0.9712756 0.003072896
  0.9660424 0.003648356
  0.9604976 0.004263336
  0.9546497 0.0049178
  0.9485298 0.005609145
  0.9422305 0.006327563
  0.936006 0.007044034
  0.9298437 0.00775956
  0.9236906 0.008479984
  0.9175084 0.009209595
  0.9112717 0.009951273
  0.9049689 0.01070635
  0.8986495 0.01146875
  0.8923736 0.01223084
  0.8861212 0.01299438
  0.879875 0.0137608
  0.8736217 0.01453111
  0.8673522 0.01530582
  0.8610607 0.01608501
  0.8547458 0.01686826
  0.8484108 0.01765449
  0.8420789 0.01844032
  0.8357548 0.01922488
  0.8294329 0.02000864
  0.8231086 0.02079189
  0.8167787 0.02157479
  0.810441 0.02235734
  0.8041035 0.0231383
  0.797774 0.02391646
  0.7914513 0.0246916
  0.785134 0.02546339
  0.7788207 0.02623147
  0.7725103 0.02699545
  0.7662021 0.02775493
  0.7598952 0.02850946
  0.7535894 0.02925858
  0.7472841 0.03000182
  0.7409795 0.03073884
  0.7346754 0.03146949
  0.7283718 0.0321936
  0.7220686 0.03291103
  0.7157658 0.03362162
  0.7094634 0.03432522
  0.7031613 0.03502167
  0.6968593 0.03571082
  0.6905575 0.0363925
  0.6842559 0.03706655
  0.6779545 0.03773279
  0.6716533 0.03839103
  0.6653524 0.03904108
  0.6590521 0.03968275
  0.6527525 0.04031586
  0.6464539 0.04094019
  0.6401566 0.04155548
  0.6338606 0.04216141
  0.6275661 0.04275766
  0.621273 0.04334396
  0.6149813 0.04392
  0.6086906 0.04448552
  0.6024007 0.04504024
  0.5961111 0.04558391
  0.5898214 0.04611636
  0.5835313 0.0466375
  0.5772406 0.04714719
  0.5709495 0.0476453
  0.5646582 0.04813169
  0.5583672 0.04860618
  0.5520769 0.04906861
  0.5457883 0.04951877
  0.539502 0.04995628
  0.5332187 0.05038064
  0.5269386 0.05079137
  0.5206617 0.05118804
  0.5143875 0.05157022
  0.5081154 0.05193748
  0.5018445 0.05228944
  0.4955736 0.05262572
  0.4893013 0.05294615
  0.4830269 0.05325066
  0.4767504 0.05353913
  0.4704723 0.05381144
  0.4641937 0.05406742
  0.4579163 0.0543069
  0.4516426 0.05452972
  0.4453754 0.05473562
  0.4391179 0.05492359
  0.4328719 0.05509219
  0.4266383 0.05524007
  0.4204169 0.05536592
  0.4142061 0.05546847
  0.4080034 0.05554642
  0.4018052 0.05559849
  0.3956069 0.05562347
  0.3894034 0.05562185
  0.3831905 0.05559523
  0.3769652 0.05554517
  0.3707259 0.05547324
  0.3644723 0.05538101
  0.3582051 0.05527011
  0.3519268 0.05514222
  0.3456411 0.054999
  0.3393525 0.05484087
  0.3330648 0.05466734
  0.3267812 0.05447786
  0.3205038 0.05427194
  0.3142337 0.05404903
  0.3079712 0.05380859
  0.3017157 0.05355005
  0.2954656 0.0532728
  0.2892191 0.05297664
  0.2829742 0.05266161
  0.2767296 0.0523278
  0.2704844 0.05197528
  0.2642382 0.05160414
  0.2579907 0.05121449
  0.2517423 0.05080647
  0.2454938 0.05038024
  0.2392463 0.04993578
  0.2330006 0.0494729
  0.2267578 0.04899143
  0.2205183 0.04849118
  0.2142829 0.04797195
  0.2080518 0.04743356
  0.2018253 0.04687579
  0.1956035 0.04629841
  0.1893863 0.04570091
  0.1831742 0.04508257
  0.1769678 0.04444271
  0.1707678 0.04378069
  0.1645754 0.04309589
  0.1583921 0.04238777
  0.1522195 0.04165583
  0.1460596 0.04089962
  0.1399143 0.04011846
  0.1337852 0.03931136
  0.1276729 0.03847722
  0.1215774 0.03761484
  0.1154975 0.03672293
  0.1094315 0.03580003
  0.103377 0.03484455
  0.09733064 0.03385472
