NACA 66-209
  1.0 0.0
  0.9970463 0.0003772663
  0.9934804 0.0008380575
  0.9897272 0.001329349
  0.9857687 0.001854525
  0.9815856 0.002417315
  0.9771582 0.003021733
  0.9724677 0.00367192
  0.9674981 0.004371849
  0.9622399 0.005124813
  0.956695 0.00593266
  0.9508824 0.006794766
  0.9448443 0.007706643
  0.9387643 0.00864018
  0.9327772 0.009572582
  0.9268288 0.01051003
  0.9208772 0.01145714
  0.9148927 0.01241688
  0.9088563 0.01339053
  0.9027608 0.01437745
  0.8966414 0.01537006
  0.890556 0.0163577
  0.8844915 0.01734176
  0.8784348 0.01832366
  0.8723761 0.01930427
  0.8663083 0.02028402
  0.8602274 0.02126282
  0.8541322 0.02224013
  0.8480246 0.02321491
  0.8419089 0.02418578
  0.8357896 0.02515144
  0.8296707 0.02611074
  0.8235548 0.02706269
  0.8174439 0.02800645
  0.8113392 0.02894132
  0.8052409 0.02986676
  0.7991481 0.03078235
  0.7930596 0.03168783
  0.7869738 0.03258304
  0.7808896 0.03346778
  0.774806 0.0343418
  0.7687223 0.0352048
  0.7626384 0.03605644
  0.7565541 0.03689635
  0.7504697 0.0377241
  0.7443857 0.0385392
  0.7383027 0.03934106
  0.7322212 0.04012903
  0.7261415 0.04090254
  0.7200638 0.041661
  0.7139882 0.04240386
  0.7079144 0.0431306
  0.7018424 0.0438407
  0.6957716 0.04453365
  0.6897017 0.04520896
  0.6836326 0.04586607
  0.6775642 0.04650444
  0.6714966 0.04712349
  0.6654303 0.04772262
  0.6593659 0.04830123
  0.653304 0.04885871
  0.6472458 0.04939446
  0.6411921 0.04990779
  0.6351436 0.05039807
  0.6291002 0.05086467
  0.6230613 0.05130704
  0.6170258 0.05172465
  0.6109918 0.05211698
  0.6049569 0.05248355
  0.5989182 0.05282384
  0.5928723 0.05313807
  0.5868161 0.05342797
  0.5807474 0.0536954
  0.5746647 0.05394218
  0.5685677 0.0541701
  0.5624566 0.05438091
  0.5563327 0.05457639
  0.5501984 0.05475833
  0.5440568 0.05492816
  0.5379111 0.05508595
  0.531764 0.05523145
  0.5256177 0.05536441
  0.5194736 0.05548465
  0.5133325 0.05559199
  0.5071946 0.05568627
  0.5010595 0.05576734
  0.4949262 0.05583509
  0.4887934 0.05588963
  0.4826601 0.05593116
  0.4765254 0.05595985
  0.470389 0.0559759
  0.4642505 0.05597948
  0.4581101 0.05597076
  0.4519681 0.05594991
  0.4458251 0.05591712
  0.439682 0.05587235
  0.4335393 0.05581551
  0.4273977 0.05574646
  0.4212574 0.05566508
  0.4151185 0.05557126
  0.408981 0.05546487
  0.4028447 0.05534578
  0.3967091 0.05521387
  0.3905738 0.05506912
  0.3844383 0.05491163
  0.3783024 0.05474149
  0.3721658 0.0545588
  0.3660285 0.05436369
  0.3598908 0.05415625
  0.3537528 0.05393661
  0.3476151 0.05370489
  0.341478 0.0534611
  0.3353422 0.05320509
  0.3292081 0.05293667
  0.3230759 0.05265564
  0.3169459 0.05236184
  0.310818 0.05205505
  0.3046924 0.05173509
  0.2985689 0.05140175
  0.2924471 0.05105483
  0.286327 0.05069419
  0.2802084 0.05031968
  0.2740912 0.04993117
  0.2679756 0.04952851
  0.2618617 0.04911159
  0.2557497 0.04868029
  0.2496401 0.0482345
  0.2435332 0.0477741
  0.2374295 0.04729886
  0.2313294 0.0468085
  0.2252329 0.04630275
  0.21914 0.04578131
  0.2130508 0.04524388
  0.2069647 0.04469013
  0.2008816 0.04411974
  0.1948007 0.04353232
  0.1887217 0.04292726
  0.1826446 0.04230389
  0.1765703 0.04166158
  0.1704999 0.0409998
  0.1644355 0.04031808
  0.1583795 0.03961606
  0.152335 0.03889348
  0.1463055 0.0381502
  0.1402949 0.03738585
  0.1343054 0.03659966
  0.128337 0.0357906
  0.1223882 0.03495739
  0.116455 0.03409843
  0.1105321 0.03321181
  0.1046119 0.03229518
  0.09868519 0.03134574
  0.09274149 0.03036051
  0.08677929 0.02933853
  0.08081537 0.02828226
  0.07488549 0.02719804
  0.06904017 0.02609467
  0.06331636 0.02497252
  0.05770761 0.02382231
  0.05216993 0.0226272
  0.04662649 0.0213615
  0.04099402 0.02000008
  0.03530253 0.01855015
  0.02975695 0.01706887
  0.02464527 0.01564641
  0.0201658 0.01434068
  0.01642561 0.01313261
  0.01339738 0.01201382
  0.01094541 0.01097806
  0.008936362 0.01002312
  0.007276974 0.009151985
  0.005891855 0.008353519
  0.004715998 0.007570878
  0.003707947 0.006769783
  0.002855436 0.005972979
  0.002143772 0.005200721
  0.00155438 0.004457711
  0.001071855 0.003743059
  0.0006848595 0.00305407
  0.0003856529 0.00238759
  0.0001695354 0.001740457
  3.449714e-05 0.0011096
  -1.88605e-05 0.0004920037
  1.290385e-05 -0.0001154202
  0.0001327702 -0.0007163671
  0.0003384293 -0.001315214
  0.0006294915 -0.001915923
  0.001008467 -0.002522142
  0.001480885 -0.003137377
  0.002055742 -0.003765012
  0.002746235 -0.004408064
  0.003570458 -0.005068233
  0.004550457 -0.005742893
  0.005702851 -0.006416229
  0.007028538 -0.00705848
  0.008567896 -0.007686195
  0.0104042 -0.008345723
  0.01263175 -0.009044483
  0.01537314 -0.009778338
  0.01878937 -0.01054104
  0.02300557 -0.01132766
  0.02797447 -0.01215958
  0.03352871 -0.01305834
  0.03940117 -0.01397193
  0.04530345 -0.01484455
  0.05110169 -0.01564975
  0.0568366 -0.01639134
  0.06260186 -0.01708911
  0.06845933 -0.01775899
  0.07443276 -0.01841199
  0.08049961 -0.01905402
  0.08660617 -0.01968129
  0.09270875 -0.02028792
  0.09878465 -0.02087053
  0.1048322 -0.02142814
  0.1108632 -0.02196234
  0.1168898 -0.0224755
  0.1229217 -0.02296963
  0.1289659 -0.02344644
  0.1350275 -0.02390738
  0.1411089 -0.02435369
  0.1472101 -0.02478643
  0.1533286 -0.02520652
  0.1594599 -0.02561435
  0.1655994 -0.02600982
  0.1717431 -0.02639289
  0.1778882 -0.02676363
  0.1840327 -0.02712215
  0.1901754 -0.02746864
  0.196316 -0.02780334
  0.2024552 -0.02812655
  0.2085943 -0.02843864
  0.2147349 -0.02874006
  0.220878 -0.02903124
  0.2270245 -0.02931262
  0.2331746 -0.02958457
  0.2393286 -0.02984749
  0.2454863 -0.03010173
  0.2516469 -0.03034766
  0.2578097 -0.03058552
  0.2639736 -0.03081528
  0.270138 -0.03103688
  0.2763024 -0.03125029
  0.2824665 -0.03145546
  0.28863 -0.03165238
  0.2947931 -0.03184101
  0.300956 -0.03202134
  0.3071191 -0.03219339
  0.313283 -0.03235729
  0.3194479 -0.03251319
  0.3256141 -0.03266123
  0.3317816 -0.03280153
  0.3379503 -0.03293425
  0.3441202 -0.0330595
  0.3502909 -0.03317743
  0.356462 -0.03328811
  0.3626331 -0.03339152
  0.3688038 -0.03348755
  0.3749739 -0.03357613
  0.3811434 -0.03365719
  0.3873123 -0.03373064
  0.3934807 -0.03379641
  0.3996488 -0.03385442
  0.405817 -0.03390461
  0.4119858 -0.03394702
  0.4181552 -0.0339817
  0.4243255 -0.03400873
  0.4304965 -0.03402814
  0.4366681 -0.03404001
  0.4428399 -0.0340444
  0.4490115 -0.03404135
  0.4551823 -0.03403093
  0.4613516 -0.03401303
  0.4675191 -0.03398748
  0.4736847 -0.03395412
  0.4798485 -0.0339128
  0.4860109 -0.03386335
  0.4921727 -0.0338056
  0.4983346 -0.03373938
  0.5044978 -0.03366451
  0.5106636 -0.03358104
  0.5168325 -0.03348909
  0.5230046 -0.03338881
  0.5291792 -0.03328036
  0.5353551 -0.03316392
  0.5415306 -0.03303968
  0.5477031 -0.03290784
  0.5538695 -0.03276857
  0.5600266 -0.03262083
  0.5661719 -0.03246284
  0.5723038 -0.03229278
  0.5784216 -0.03210885
  0.5845257 -0.03190926
  0.5906173 -0.03169218
  0.5966984 -0.03145578
  0.602772 -0.03119822
  0.6088415 -0.03091881
  0.61491 -0.03061806
  0.6209803 -0.0302965
  0.6270541 -0.02995468
  0.6331329 -0.02959314
  0.6392174 -0.02921246
  0.6453077 -0.02881327
  0.6514033 -0.02839622
  0.6575031 -0.027962
  0.6636063 -0.02751126
  0.6697119 -0.02704465
  0.6758197 -0.02656281
  0.6819293 -0.02606635
  0.6880409 -0.02555587
  0.694155 -0.02503194
  0.700272 -0.02449511
  0.7063931 -0.02394598
  0.7125191 -0.02338535
  0.7186505 -0.02281409
  0.7247878 -0.02223309
  0.7309309 -0.02164328
  0.7370793 -0.02104566
  0.7432325 -0.02044121
  0.7493893 -0.01983102
  0.7555484 -0.019216
  0.7617084 -0.0185964
  0.767868 -0.01797225
  0.7740264 -0.01734356
  0.7801832 -0.0167103
  0.786338 -0.01607242
  0.792491 -0.01542982
  0.7986426 -0.01478238
  0.8047935 -0.01413009
  0.8109445 -0.01347401
  0.8170962 -0.01281569
  0.8232482 -0.01215676
  0.8293998 -0.01149889
  0.83555 -0.01084383
  0.8416968 -0.01019336
  0.8478381 -0.009549317
  0.8539709 -0.00891347
  0.8600929 -0.008286619
  0.8662032 -0.007668865
  0.8723031 -0.0070601
  0.8783959 -0.00646003
  0.8844866 -0.005868193
  0.8905822 -0.005283971
  0.8966918 -0.004706592
  0.9028267 -0.004135274
  0.9089972 -0.003572314
  0.9151761 -0.00302632
  0.921332 -0.002506067
  0.9274866 -0.002015623
  0.9336684 -0.00155897
  0.9398045 -0.001147329
  0.9458149 -0.0007900581
  0.9516495 -0.000492015
  0.9572657 -0.0002535914
  0.9626364 -7.025972e-05
  0.96775 6.374996e-05
  0.9726066 0.0001544406
  0.9772144 0.0002075635
  0.9815862 0.0002283556
  0.9857371 0.0002214358
  0.9896831 0.0001907967
  0.99344 0.0001398482
  0.9970229 7.148328e-05
  1.0 0.0
