NACA 64(4)-221
  1.0 0.0
  0.9958003 0.0005475466
  0.9907993 0.001222895
  0.9856203 0.001949057
  0.9802541 0.002730299
  0.9746916 0.003571162
  0.9689247 0.0044764
  0.9629465 0.005450889
  0.9567521 0.006499477
  0.9503397 0.007626768
  0.9437113 0.008836302
  0.9368726 0.01012841
  0.9298321 0.01150153
  0.9226011 0.01295273
  0.9151927 0.01447772
  0.9076215 0.01607104
  0.8999019 0.01772627
  0.8920474 0.01943731
  0.8840709 0.02120069
  0.8759852 0.02301332
  0.8678021 0.02487208
  0.8595317 0.02677394
  0.8511818 0.02871621
  0.8427579 0.03069658
  0.8342638 0.03271268
  0.825704 0.03476179
  0.8170839 0.03684084
  0.8084097 0.03894638
  0.7996886 0.04107466
  0.7909285 0.04322146
  0.7821378 0.04538208
  0.7733249 0.04755162
  0.7644983 0.04972512
  0.7556665 0.05189759
  0.746838 0.05406408
  0.7380208 0.05622025
  0.729222 0.05836259
  0.7204474 0.060488
  0.7117012 0.06259381
  0.7029864 0.06467773
  0.6943047 0.06673781
  0.6856568 0.06877227
  0.6770429 0.07077937
  0.6684634 0.07275752
  0.6599179 0.0747052
  0.6514063 0.076621
  0.6429279 0.07850365
  0.6344822 0.08035211
  0.6260684 0.0821655
  0.6176854 0.08394298
  0.6093322 0.0856838
  0.6010073 0.08738724
  0.5927094 0.08905264
  0.5844375 0.09067932
  0.5761922 0.09226641
  0.5679749 0.09381282
  0.5597887 0.09531731
  0.5516374 0.09677855
  0.5435258 0.09819502
  0.5354583 0.09956472
  0.5274365 0.1008859
  0.5194595 0.1021575
  0.5115242 0.1033786
  0.503625 0.1045487
  0.4957545 0.1056677
  0.4879052 0.106736
  0.4800746 0.1077541
  0.4722663 0.1087217
  0.46449 0.1096377
  0.4567605 0.1105009
  0.4490973 0.1113099
  0.4415225 0.1120618
  0.4340522 0.1127499
  0.4266901 0.1133683
  0.4194299 0.1139126
  0.4122568 0.1143794
  0.4051492 0.1147654
  0.3980793 0.1150671
  0.3910145 0.1152834
  0.3839246 0.1154194
  0.3767865 0.1154803
  0.3695844 0.1154704
  0.3623099 0.1153939
  0.3549635 0.1152549
  0.3475557 0.1150584
  0.3401069 0.1148082
  0.332639 0.1145038
  0.3251702 0.1141443
  0.3177136 0.1137291
  0.3102773 0.1132579
  0.3028645 0.1127298
  0.2954736 0.1121442
  0.2880994 0.1115003
  0.2807373 0.1107984
  0.2733847 0.1100389
  0.2660405 0.1092221
  0.2587061 0.1083488
  0.2513842 0.1074197
  0.2440796 0.1064362
  0.2367988 0.1053992
  0.2295489 0.1043098
  0.2223377 0.1031693
  0.2151736 0.1019794
  0.2080654 0.100742
  0.2010217 0.09945947
  0.1940514 0.09813432
  0.1871635 0.09676869
  0.1803664 0.09536436
  0.1736678 0.09392336
  0.167075 0.09244789
  0.1605942 0.09094028
  0.1542307 0.08940297
  0.1479889 0.08783847
  0.1418727 0.08624916
  0.1358877 0.08463739
  0.1300424 0.08300648
  0.1243469 0.08136073
  0.1188117 0.07970522
  0.1134466 0.07804543
  0.1082598 0.07638694
  0.1032575 0.07473517
  0.0984432 0.07309509
  0.09381815 0.07147101
  0.08938187 0.06986597
  0.08513245 0.06828244
  0.08106642 0.06672254
  0.07717894 0.06518801
  0.07346401 0.06368015
  0.06991485 0.06219974
  0.06652463 0.06074633
  0.06328619 0.05931893
  0.06019196 0.0579165
  0.05723422 0.056538
  0.05440527 0.05518237
  0.05169764 0.05384857
  0.04910412 0.05253561
  0.04661792 0.05124251
  0.04423307 0.04996825
  0.04194468 0.0487119
  0.03974838 0.04747283
  0.03764015 0.04625059
  0.03561617 0.04504485
  0.03367275 0.04385533
  0.03180636 0.0426818
  0.03001357 0.04152404
  0.02829107 0.04038185
  0.02663567 0.03925504
  0.02504433 0.03814341
  0.02351411 0.03704676
  0.02204226 0.03596481
  0.02062731 0.03489637
  0.01926836 0.0338397
  0.01796422 0.03279319
  0.01671352 0.03175538
  0.01551475 0.03072493
  0.01436632 0.02970062
  0.01326664 0.02868135
  0.01221412 0.02766612
  0.01120718 0.02665403
  0.01024432 0.02564427
  0.009324413 0.02463645
  0.00844666 0.02363054
  0.007610273 0.02262652
  0.006814468 0.02162438
  0.00605847 0.0206241
  0.005342018 0.01962529
  0.004667771 0.01862529
  0.004039092 0.01762092
  0.003458893 0.01660934
  0.002928277 0.01558978
  0.002445669 0.01456443
  0.002009285 0.01353538
  0.001617437 0.01250437
  0.001268557 0.01147278
  0.0009612157 0.01044172
  0.0006941381 0.009412074
  0.0004662081 0.008384509
  0.0002764762 0.007359519
  0.0001241644 0.006337441
  8.671374e-06 0.005318479
  -7.042141e-05 0.004302718
  -0.0001133411 0.003290134
  -0.0001201125 0.0022806
  -9.05426e-05 0.001273893
  -2.419995e-05 0.0002696923
  7.951974e-05 -0.000732457
  0.0002206394 -0.001733368
  0.0003989634 -0.002733922
  0.0006145108 -0.003734869
  0.0008675001 -0.004736828
  0.001158332 -0.005740283
  0.001487573 -0.006745576
  0.001855942 -0.007752893
  0.002264289 -0.008762237
  0.002713577 -0.009773402
  0.003204848 -0.01078593
  0.003739191 -0.01179908
  0.004317685 -0.01281174
  0.004941331 -0.01382239
  0.005610959 -0.014829
  0.006327114 -0.01582898
  0.007089848 -0.01681966
  0.007898555 -0.01780107
  0.008752553 -0.01877466
  0.009651436 -0.01974256
  0.01059556 -0.02070613
  0.01158561 -0.02166598
  0.01262225 -0.0226227
  0.01370597 -0.02357686
  0.01483718 -0.024529
  0.01601686 -0.02547976
  0.0172468 -0.02642995
  0.01852884 -0.02738047
  0.01986486 -0.02833238
  0.02125672 -0.02928685
  0.02270627 -0.03024522
  0.02421523 -0.03120904
  0.02578517 -0.03218003
  0.02741736 -0.03316015
  0.0291135 -0.03415094
  0.03087663 -0.03515267
  0.03271014 -0.03616545
  0.03461759 -0.03718944
  0.03660271 -0.03822479
  0.03866943 -0.03927167
  0.04082177 -0.0403303
  0.04306395 -0.04140092
  0.04540033 -0.04248384
  0.04783546 -0.04357945
  0.0503742 -0.04468835
  0.05302192 -0.04581141
  0.05578498 -0.04694962
