E224  (10.17%)               
  1.0 0.0
  0.9968086 0.0004549713
  0.992569 0.001111541
  0.9877487 0.001909431
  0.9824528 0.002816878
  0.9768104 0.003798565
  0.9709637 0.004816434
  0.965007 0.005840613
  0.9589891 0.00685875
  0.9529384 0.007864096
  0.9468623 0.00885388
  0.9407542 0.009830931
  0.9346095 0.01079988
  0.9284296 0.01176455
  0.9222226 0.01272779
  0.9160011 0.01368958
  0.9097762 0.01464784
  0.903555 0.01560097
  0.8973408 0.01654799
  0.8911334 0.01748851
  0.8849296 0.01842277
  0.8787266 0.01935113
  0.8725226 0.02027384
  0.8663163 0.02119099
  0.8601074 0.02210258
  0.8538963 0.02300848
  0.8476837 0.02390853
  0.8414704 0.02480259
  0.8352568 0.02569054
  0.8290433 0.02657228
  0.82283 0.02744773
  0.8166172 0.02831683
  0.8104048 0.02917946
  0.8041926 0.03003548
  0.7979807 0.03088475
  0.791769 0.03172714
  0.7855573 0.0325625
  0.7793456 0.03339071
  0.7731336 0.03421166
  0.7669214 0.0350253
  0.7607087 0.03583158
  0.7544955 0.03663044
  0.7482818 0.03742182
  0.7420677 0.03820566
  0.735853 0.03898189
  0.729638 0.03975044
  0.7234226 0.04051117
  0.717207 0.04126396
  0.7109913 0.04200867
  0.7047755 0.04274516
  0.6985599 0.04347331
  0.6923445 0.04419296
  0.6861295 0.04490399
  0.6799151 0.04560623
  0.6737014 0.04629949
  0.6674883 0.0469836
  0.6612758 0.0476584
  0.6550636 0.04832373
  0.6488516 0.04897944
  0.6426394 0.04962539
  0.6364266 0.05026147
  0.6302129 0.05088767
  0.6239978 0.05150403
  0.6177814 0.05211056
  0.6115637 0.05270726
  0.6053449 0.05329414
  0.5991252 0.05387116
  0.5929053 0.05443828
  0.5866857 0.05499544
  0.5804671 0.05554236
  0.5742498 0.0560787
  0.5680343 0.05660415
  0.5618205 0.05711842
  0.5556084 0.05762123
  0.5493977 0.05811231
  0.5431877 0.05859141
  0.536978 0.05905832
  0.5307679 0.05951302
  0.5245567 0.05995556
  0.5183442 0.06038598
  0.5121304 0.0608043
  0.5059153 0.06121053
  0.4996992 0.06160467
  0.4934828 0.06198669
  0.4872667 0.06235655
  0.4810518 0.06271398
  0.4748386 0.06305861
  0.4686277 0.06339006
  0.4624192 0.06370798
  0.4562132 0.06401204
  0.4500095 0.0643019
  0.4438076 0.06457724
  0.4376069 0.06483776
  0.4314068 0.06508332
  0.4252068 0.06531388
  0.4190064 0.0655294
  0.4128057 0.06572981
  0.4066047 0.06591505
  0.4004036 0.06608505
  0.3942031 0.06623974
  0.3880038 0.06637901
  0.3818066 0.06650255
  0.3756119 0.06660994
  0.3694205 0.06670073
  0.3632325 0.06677453
  0.357048 0.06683092
  0.3508671 0.06686949
  0.3446894 0.06688984
  0.3385146 0.06689158
  0.3323423 0.06687442
  0.3261723 0.06683809
  0.3200045 0.0667823
  0.3138389 0.06670678
  0.3076758 0.06661127
  0.3015155 0.06649549
  0.2953586 0.06635919
  0.2892057 0.06620197
  0.2830574 0.0660233
  0.2769141 0.06582268
  0.2707762 0.06559958
  0.264644 0.06535348
  0.2585175 0.06508386
  0.2523967 0.06479021
  0.2462817 0.06447197
  0.2401725 0.06412857
  0.2340692 0.06375943
  0.2279724 0.06336398
  0.2218825 0.0629417
  0.2158003 0.06249206
  0.2097265 0.06201456
  0.2036624 0.06150847
  0.1976087 0.06097287
  0.1915665 0.06040682
  0.1855362 0.05980939
  0.1795187 0.05917967
  0.1735141 0.05851672
  0.167523 0.05781956
  0.1615459 0.05708697
  0.1555839 0.05631779
  0.1496384 0.05551094
  0.143711 0.05466541
  0.1378038 0.0537803
  0.1319191 0.05285451
  0.1260595 0.05188628
  0.1202275 0.05087382
  0.1144251 0.04981542
  0.1086543 0.0487094
  0.1029168 0.04755407
  0.09721528 0.04634714
  0.09155394 0.0450864
  0.08593863 0.04377022
  0.08037644 0.04239767
  0.07487571 0.0409682
  0.06944694 0.03947956
  0.0641022 0.03792944
  0.05885403 0.03631679
  0.05371497 0.03464187
  0.04869984 0.03290572
