E216  (10.4%)                
  1.0 0.0
  0.9971916 0.001283354
  0.9936805 0.002951262
  0.9898433 0.004822358
  0.9857007 0.006846988
  0.981359 0.008931998
  0.9769201 0.0109932
  0.9724051 0.01298764
  0.9677752 0.01492202
  0.9629917 0.01681329
  0.9580262 0.01867207
  0.9528651 0.02050369
  0.9475055 0.02231366
  0.9419521 0.02410785
  0.9362194 0.02589189
  0.9303324 0.02766743
  0.9243186 0.02942892
  0.9182043 0.03117144
  0.9120125 0.03289228
  0.9057604 0.03459052
  0.89946 0.03626421
  0.8931202 0.03791155
  0.886747 0.03953165
  0.8803436 0.04112457
  0.87391 0.04269122
  0.8674459 0.04423284
  0.8609523 0.04575044
  0.8544315 0.04724477
  0.8478871 0.04871629
  0.8413243 0.05016504
  0.8347477 0.05159018
  0.8281611 0.05299104
  0.8215664 0.05436729
  0.8149644 0.05571888
  0.8083544 0.05704612
  0.8017346 0.05834964
  0.7951033 0.05963025
  0.7884598 0.06088858
  0.7818039 0.06212513
  0.7751364 0.06334026
  0.7684586 0.06453418
  0.7617728 0.06570683
  0.7550806 0.06685793
  0.7483834 0.06798728
  0.741682 0.06909479
  0.7349768 0.07018045
  0.7282674 0.07124436
  0.7215533 0.07228669
  0.7148336 0.07330775
  0.7081077 0.07430784
  0.7013755 0.07528719
  0.6946368 0.07624601
  0.687892 0.07718447
  0.6811416 0.07810268
  0.6743863 0.07900068
  0.6676268 0.07987838
  0.6608638 0.08073571
  0.6540979 0.08157264
  0.6473295 0.08238912
  0.6405592 0.08318513
  0.6337872 0.08396066
  0.6270138 0.08471567
  0.6202392 0.08545007
  0.6134635 0.08616378
  0.6066868 0.08685674
  0.5999088 0.08752888
  0.5931296 0.08818017
  0.5863488 0.08881054
  0.5795662 0.08941998
  0.5727817 0.0900085
  0.5659954 0.09057607
  0.5592075 0.09112266
  0.5524183 0.09164822
  0.5456286 0.09215271
  0.538839 0.09263607
  0.5320503 0.09309812
  0.5252635 0.09353858
  0.5184788 0.09395718
  0.5116968 0.09435367
  0.5049173 0.09472782
  0.4981404 0.09507941
  0.4913656 0.09540821
  0.4845925 0.09571407
  0.4778206 0.09599688
  0.4710498 0.09625653
  0.4642799 0.09649292
  0.4575111 0.09670591
  0.4507439 0.09689537
  0.4439788 0.09706119
  0.4372164 0.09720318
  0.4304577 0.09732106
  0.423703 0.09741453
  0.4169528 0.09748331
  0.4102074 0.0975271
  0.4034669 0.09754563
  0.3967311 0.09753863
  0.3899999 0.09750581
  0.3832731 0.0974469
  0.3765508 0.09736163
  0.3698333 0.09724972
  0.3631211 0.09711093
  0.356415 0.09694499
  0.3497157 0.09675168
  0.3430244 0.09653071
  0.3363423 0.09628159
  0.3296701 0.0960038
  0.3230084 0.09569682
  0.3163577 0.09536016
  0.309718 0.09499328
  0.3030893 0.09459568
  0.2964713 0.09416683
  0.2898639 0.09370628
  0.2832672 0.09321358
  0.2766815 0.09268829
  0.2701071 0.09213001
  0.2635448 0.09153834
  0.2569953 0.09091291
  0.2504597 0.09025314
  0.2439392 0.08955842
  0.2374354 0.08882817
  0.2309498 0.0880619
  0.2244842 0.08725916
  0.2180405 0.08641956
  0.2116207 0.08554247
  0.2052263 0.08462701
  0.1988585 0.08367229
  0.1925177 0.08267736
  0.186204 0.08164119
  0.1799168 0.08056271
  0.1736556 0.07944087
  0.1674212 0.07827486
  0.1612157 0.07706414
  0.1550424 0.07580853
  0.1489058 0.07450823
  0.1428115 0.07316359
  0.1367655 0.07177406
  0.130773 0.07033874
  0.124838 0.06885673
  0.1189635 0.0673271
  0.1131514 0.06574886
  0.107404 0.06412106
  0.1017248 0.06244327
  0.09611912 0.06071578
  0.09059331 0.05893968
  0.08515473 0.05711671
  0.07981347 0.0552483
  0.07458521 0.05333713
  0.06948957 0.05138879
  0.06454775 0.04941139
  0.05978017 0.04741463
  0.05520417 0.04540712
  0.05082954 0.04339535
  0.04665872 0.04138418
  0.0426888 0.0393771
  0.03891508 0.03737675
  0.03534734 0.03539191
  0.03201244 0.03344365
  0.0289363 0.03155748
  0.02613121 0.02975488
  0.02359327 0.02804818
  0.02130561 0.0264355
  0.01923942 0.02490548
  0.01736375 0.02344471
  0.0156508 0.02204057
  0.01407725 0.02068211
  0.01262394 0.01936007
  0.01127526 0.01806819
  0.0100217 0.01680688
