NACA 66(3)-218
  1.0 0.0
  0.9965764 0.0005499715
  0.9924861 0.0012285
  0.988233 0.001958893
  0.9838055 0.002746264
  0.9791915 0.00359625
  0.9743788 0.004515009
  0.9693555 0.005509169
  0.9641105 0.006585718
  0.958635 0.007751783
  0.9529233 0.009014281
  0.9469753 0.01037924
  0.9407965 0.01184863
  0.9343979 0.01341984
  0.9277951 0.01508742
  0.9210082 0.01684321
  0.9140595 0.01867665
  0.9069719 0.02057546
  0.8997665 0.02252644
  0.8924608 0.02451814
  0.8850712 0.02654448
  0.8776139 0.02860017
  0.8701045 0.03067995
  0.8625575 0.0327788
  0.8549854 0.03489203
  0.8473987 0.03701547
  0.8398058 0.03914482
  0.8322142 0.04127529
  0.8246303 0.04340224
  0.8170601 0.04552124
  0.8095088 0.04762815
  0.8019807 0.04971909
  0.7944794 0.05179048
  0.7870079 0.05383921
  0.7795686 0.05586252
  0.7721631 0.05785788
  0.7647927 0.059823
  0.7574579 0.06175584
  0.7501588 0.06365457
  0.7428951 0.0655176
  0.735666 0.06734366
  0.72847 0.06913176
  0.7213049 0.07088107
  0.714168 0.07259097
  0.7070558 0.07426095
  0.6999645 0.07589062
  0.6928899 0.07747963
  0.6858296 0.07902722
  0.6787845 0.08053195
  0.671759 0.08199175
  0.6647601 0.08340411
  0.6577979 0.08476616
  0.6508847 0.08607495
  0.6440343 0.08732702
  0.6372571 0.08851771
  0.6305553 0.08964362
  0.623924 0.09070285
  0.6173524 0.09169452
  0.6108242 0.09261832
  0.6043186 0.09347416
  0.5978096 0.09426189
  0.5912678 0.09498475
  0.584667 0.0956495
  0.5779864 0.09626199
  0.5712104 0.09682715
  0.5643301 0.09734938
  0.5573444 0.09783272
  0.5502622 0.09828108
  0.5431036 0.09869731
  0.5358926 0.09908029
  0.5286502 0.09942842
  0.5213927 0.09974073
  0.5141314 0.1000168
  0.5068717 0.1002564
  0.4996137 0.1004599
  0.4923523 0.1006277
  0.4850808 0.1007604
  0.4777943 0.1008589
  0.4704899 0.1009238
  0.4631668 0.1009556
  0.4558261 0.1009549
  0.4484713 0.1009223
  0.4411077 0.1008582
  0.4337408 0.1007625
  0.426375 0.1006348
  0.4190136 0.1004749
  0.4116586 0.1002826
  0.4043107 0.1000579
  0.3969697 0.09980036
  0.3896343 0.09950994
  0.3823029 0.09918657
  0.3749745 0.09883026
  0.3676479 0.09844095
  0.3603226 0.09801861
  0.3529979 0.09756319
  0.3456737 0.09707467
  0.33835 0.09655303
  0.3310273 0.09599833
  0.3237067 0.09541066
  0.3163899 0.09479019
  0.309079 0.09413718
  0.3017768 0.09345195
  0.2944865 0.0927349
  0.2872117 0.09198604
  0.279955 0.09120495
  0.2727185 0.09039121
  0.265503 0.08954428
  0.2583086 0.08866358
  0.2511347 0.08774839
  0.2439796 0.08679793
  0.2368417 0.08581153
  0.2297206 0.08478886
  0.2226173 0.08372975
  0.2155344 0.08263434
  0.2084759 0.08150302
  0.201447 0.08033651
  0.1944543 0.0791358
  0.1875051 0.07790128
  0.1806059 0.07663262
  0.1737617 0.07532941
  0.1669767 0.07399124
  0.1602535 0.0726176
  0.1535938 0.07120794
  0.1469985 0.0697616
  0.140468 0.06827786
  0.1340056 0.06675648
  0.1276187 0.06519834
  0.1213176 0.06360551
  0.1151153 0.06198118
  0.1090264 0.06032957
  0.1030658 0.05865575
  0.09724825 0.05696541
  0.09158815 0.05526484
  0.08610492 0.05356252
  0.08082307 0.05186957
  0.07576691 0.05019816
  0.07095594 0.04855986
  0.06640196 0.04696215
  0.06210593 0.04540746
  0.05805947 0.04389593
  0.05424881 0.04242629
  0.05065757 0.04099647
  0.04726861 0.03960397
  0.04406641 0.03824647
  0.04104119 0.03692349
  0.03818731 0.03563647
  0.03550012 0.03438748
  0.03297432 0.03317843
  0.03060333 0.03201059
  0.02837926 0.03088448
  0.02629324 0.02979983
  0.02433582 0.02875574
  0.02249753 0.02775072
  0.02077067 0.02678078
  0.0191485 0.02584036
  0.01762387 0.0249247
  0.01618963 0.0240298
