NACA 0008-34
  0.5317835 0.03800803
  0.5255909 0.03818742
  0.5193986 0.03835842
  0.5132065 0.03852103
  0.5070147 0.0386753
  0.5008231 0.03882123
  0.4946314 0.03895885
  0.4884395 0.03908813
  0.4822474 0.03920904
  0.4760549 0.03932153
  0.469862 0.03942557
  0.4636686 0.0395211
  0.4574748 0.0396081
  0.4512805 0.0396865
  0.4450859 0.03975627
  0.438891 0.03981737
  0.432696 0.03986974
  0.426501 0.03991335
  0.4203061 0.03994816
  0.4141117 0.03997412
  0.407918 0.03999119
  0.4017253 0.03999933
  0.3955337 0.03999849
  0.3893438 0.0399885
  0.3831557 0.03996911
  0.3769696 0.03994008
  0.3707856 0.03990116
  0.3646036 0.03985211
  0.3584238 0.0397927
  0.3522459 0.03972267
  0.3460696 0.03964178
  0.3398948 0.03954978
  0.333721 0.03944642
  0.3275478 0.03933144
  0.3213746 0.03920458
  0.3152009 0.03906558
  0.309026 0.03891416
  0.3028491 0.03875004
  0.2966694 0.03857292
  0.2904861 0.03838254
  0.2842984 0.03817865
  0.278106 0.03796099
  0.2719089 0.03772932
  0.2657071 0.03748342
  0.2595015 0.03722307
  0.2532976 0.0369483
  0.2470975 0.036659
  0.2408998 0.03635493
  0.2347031 0.03603582
  0.2285057 0.03570137
  0.2223056 0.03535125
  0.216106 0.03498542
  0.2099153 0.03460422
  0.2037368 0.03420769
  0.1975733 0.03379593
  0.1914278 0.03336862
  0.1853016 0.03292485
  0.1791937 0.03246349
  0.1731007 0.03198326
  0.167017 0.03148264
  0.1609346 0.03095982
  0.1548434 0.03041269
  0.1487307 0.0298387
  0.142582 0.02923532
  0.1364269 0.02860534
  0.1303224 0.02795512
  0.1242597 0.02728456
  0.1182203 0.02659232
  0.1121777 0.02587574
  0.1060965 0.02513069
  0.09995576 0.02435432
  0.09391437 0.02356633
  0.08801512 0.02276951
  0.08219785 0.02195224
  0.07633844 0.02109221
  0.07034495 0.02016847
  0.0646748 0.01924781
  0.05925233 0.01832008
  0.05374939 0.01732744
  0.04786364 0.01620531
  0.04282493 0.01519379
  0.03856841 0.01430195
  0.03472215 0.01346514
  0.03099026 0.0126229
  0.02696929 0.01167832
  0.02226039 0.01051083
  0.01879864 0.009566611
  0.01529406 0.008497044
  0.01058556 0.006876102
  0.008042746 0.005893989
  0.006323979 0.005160117
  0.005010286 0.004542722
  0.003952571 0.003994573
  0.003079472 0.003492832
  0.002350874 0.00302436
  0.00174207 0.002580718
  0.001237039 0.002156027
  0.0008251842 0.001745923
  0.000499616 0.001346971
  0.0002562073 0.0009563215
  9.309664e-05 0.0005714734
  1.048603e-05 0.0001901001
  1.048603e-05 -0.0001901001
  9.309664e-05 -0.0005714734
  0.0002562073 -0.0009563215
  0.000499616 -0.001346971
  0.0008251842 -0.001745923
  0.001237039 -0.002156027
  0.00174207 -0.002580718
  0.002350874 -0.00302436
  0.003079472 -0.003492832
  0.003952571 -0.003994573
  0.005010286 -0.004542722
  0.006323979 -0.005160117
  0.008042746 -0.005893989
  0.01058556 -0.006876102
  0.01529406 -0.008497044
  0.01879864 -0.009566611
  0.02226039 -0.01051083
  0.02696929 -0.01167832
  0.03099026 -0.0126229
  0.03472215 -0.01346514
  0.03856841 -0.01430195
  0.04282493 -0.01519379
  0.04786364 -0.01620531
  0.05374939 -0.01732744
  0.05925233 -0.01832008
  0.0646748 -0.01924781
  0.07034495 -0.02016847
  0.07633844 -0.02109221
  0.08219785 -0.02195224
  0.08801512 -0.02276951
  0.09391437 -0.02356633
  0.09995576 -0.02435432
  0.1060965 -0.02513069
  0.1121777 -0.02587574
  0.1182203 -0.02659232
  0.1242597 -0.02728456
  0.1303224 -0.02795512
  0.1364269 -0.02860534
  0.142582 -0.02923532
  0.1487307 -0.0298387
  0.1548434 -0.03041269
  0.1609346 -0.03095982
  0.167017 -0.03148264
  0.1731007 -0.03198326
  0.1791937 -0.03246349
  0.1853016 -0.03292485
  0.1914278 -0.03336862
  0.1975733 -0.03379593
  0.2037368 -0.03420769
  0.2099153 -0.03460422
  0.216106 -0.03498542
  0.2223056 -0.03535125
  0.2285057 -0.03570137
  0.2347031 -0.03603582
  0.2408998 -0.03635493
  0.2470975 -0.036659
  0.2532976 -0.0369483
  0.2595015 -0.03722307
  0.2657071 -0.03748342
  0.2719089 -0.03772932
  0.278106 -0.03796099
  0.2842984 -0.03817865
  0.2904861 -0.03838254
  0.2966694 -0.03857292
  0.3028491 -0.03875004
  0.309026 -0.03891416
  0.3152009 -0.03906558
  0.3213746 -0.03920458
  0.3275478 -0.03933144
  0.333721 -0.03944642
  0.3398948 -0.03954978
  0.3460696 -0.03964178
  0.3522459 -0.03972267
  0.3584238 -0.0397927
  0.3646036 -0.03985211
  0.3707856 -0.03990116
  0.3769696 -0.03994008
  0.3831557 -0.03996911
  0.3893438 -0.0399885
  0.3955337 -0.03999849
  0.4017253 -0.03999933
  0.407918 -0.03999119
  0.4141117 -0.03997412
  0.4203061 -0.03994816
  0.426501 -0.03991335
  0.432696 -0.03986974
  0.438891 -0.03981737
  0.4450859 -0.03975627
  0.4512805 -0.0396865
  0.4574748 -0.0396081
  0.4636686 -0.0395211
  0.469862 -0.03942557
  0.4760549 -0.03932153
  0.4822474 -0.03920904
  0.4884395 -0.03908813
  0.4946314 -0.03895885
  0.5008231 -0.03882123
  0.5070147 -0.0386753
  0.5132065 -0.03852103
  0.5193986 -0.03835842
  0.5255909 -0.03818742
  0.5317835 -0.03800803
  0.5379765 -0.0378202
  0.5441697 -0.03762393
  0.5503631 -0.0374192
  0.5565565 -0.03720597
  0.5627498 -0.03698425
  0.5689429 -0.03675401
  0.5751354 -0.03651524
  0.5813271 -0.03626793
  0.5875177 -0.03601208
  0.5937069 -0.03574768
  0.5998943 -0.03547474
  0.6060794 -0.03519326
  0.612262 -0.03490328
  0.6184417 -0.03460484
  0.6246185 -0.03429799
  0.6307923 -0.03398274
  0.6369633 -0.03365912
  0.6431316 -0.03332716
  0.6492977 -0.03298685
  0.655462 -0.0326382
  0.6616251 -0.03228121
  0.6677876 -0.03191583
  0.6739506 -0.03154206
  0.6801148 -0.03115984
  0.6862814 -0.03076912
  0.6924515 -0.03036983
  0.6986265 -0.02996188
  0.7048077 -0.02954517
  0.7109967 -0.02911965
  0.7171915 -0.0286855
  0.7233783 -0.02824377
  0.7295546 -0.02779474
  0.735721 -0.0273385
  0.7418782 -0.02687511
  0.7480276 -0.02640458
  0.7541708 -0.02592688
  0.7603099 -0.02544195
  0.7664475 -0.02494968
  0.7725866 -0.02444989
  0.7787305 -0.02394239
  0.7848831 -0.02342691
  0.7910489 -0.02290311
  0.7972311 -0.02237075
  0.8034021 -0.02183226
  0.8095437 -0.02128931
  0.8156525 -0.02074225
  0.8217266 -0.02019129
  0.8277661 -0.0196365
  0.8337723 -0.01907781
  0.839748 -0.01851501
  0.8456971 -0.01794776
  0.8516251 -0.0173756
  0.8575381 -0.0167979
  0.8634438 -0.01621392
  0.8693511 -0.01562273
  0.8752702 -0.01502323
  0.8812127 -0.01441411
  0.8871924 -0.0137938
  0.8932252 -0.01316042
  0.8993296 -0.01251172
  0.9054737 -0.01185085
  0.9115219 -0.01119265
  0.9174708 -0.01053803
  0.9233404 -0.009885299
  0.9291613 -0.009231453
  0.9349745 -0.008572152
  0.9408334 -0.007901453
  0.9468093 -0.00721111
  0.9529025 -0.006500912
  0.9587368 -0.005815026
  0.9642243 -0.005164659
  0.9693592 -0.004551492
  0.9741551 -0.003974771
  0.9786362 -0.003432407
  0.9828302 -0.002921711
  0.9867653 -0.002439847
  0.9904678 -0.001984065
  0.9939619 -0.001551822
  0.9972689 -0.001140825
  1.0 -0.0008
