NACA 65(1)-412
  1.0 0.0
  0.9969838 0.0005969304
  0.9933309 0.001320184
  0.9894712 0.002084746
  0.9853824 0.002895108
  0.9810402 0.00375618
  0.9764188 0.004673152
  0.9714927 0.005651189
  0.9662395 0.006694853
  0.9606449 0.007807131
  0.95471 0.008987968
  0.9484602 0.01023243
  0.9419526 0.01152931
  0.9353647 0.01284345
  0.9288606 0.01414215
  0.9223798 0.01543757
  0.9158749 0.01673924
  0.9093155 0.01805338
  0.902696 0.01938124
  0.8961059 0.02070487
  0.8895583 0.02202082
  0.883035 0.02333152
  0.8765211 0.02463864
  0.8700059 0.02594316
  0.8634814 0.02724535
  0.8569433 0.02854481
  0.8503906 0.02984045
  0.8438254 0.03113081
  0.8372515 0.03241497
  0.8306724 0.03369225
  0.8240912 0.03496206
  0.8175107 0.0362239
  0.8109333 0.03747736
  0.8043608 0.03872213
  0.7977948 0.03995795
  0.7912362 0.04118427
  0.7846855 0.04240023
  0.7781428 0.04360504
  0.7716078 0.04479798
  0.7650794 0.04597845
  0.7585567 0.04714589
  0.7520377 0.04829983
  0.7455207 0.04943994
  0.7390036 0.05056635
  0.7324849 0.0516793
  0.725964 0.05277892
  0.7194404 0.05386524
  0.7129145 0.05493818
  0.7063872 0.0559976
  0.6998599 0.05704323
  0.6933345 0.05807461
  0.6868128 0.05909083
  0.680296 0.06009101
  0.673785 0.06107438
  0.6672802 0.06204024
  0.6607814 0.06298795
  0.6542882 0.06391696
  0.6477995 0.06482678
  0.6413143 0.06571713
  0.6348312 0.06658789
  0.6283497 0.0674389
  0.621869 0.06826996
  0.6153889 0.06908085
  0.6089092 0.0698713
  0.6024302 0.070641
  0.5959523 0.07138963
  0.589476 0.07211664
  0.583002 0.0728214
  0.5765313 0.07350325
  0.5700646 0.07416157
  0.5636031 0.07479571
  0.5571478 0.07540507
  0.5506998 0.07598904
  0.5442605 0.07654697
  0.5378309 0.07707807
  0.5314113 0.07758154
  0.5250016 0.07805666
  0.5186007 0.07850274
  0.5122072 0.07891912
  0.5058188 0.07930518
  0.4994329 0.07966026
  0.4930461 0.07998401
  0.4866554 0.08027691
  0.4802585 0.08053951
  0.4738541 0.08077233
  0.4674415 0.08097581
  0.4610213 0.08115035
  0.4545944 0.08129636
  0.4481631 0.08141426
  0.4417301 0.08150428
  0.4352978 0.08156631
  0.4288679 0.08160023
  0.4224411 0.08160595
  0.4160168 0.08158339
  0.4095941 0.08153243
  0.4031707 0.08145294
  0.3967435 0.08134473
  0.3903088 0.08120798
  0.3838636 0.08104345
  0.377406 0.08085194
  0.3709357 0.08063427
  0.3644535 0.08039133
  0.3579619 0.08012409
  0.3514646 0.07983362
  0.3449667 0.07952107
  0.3384743 0.07918664
