AH 81-131
  0.1803485 0.07431541
  0.1744447 0.0732245
  0.1685592 0.07209608
  0.1626929 0.07092891
  0.1568463 0.06972158
  0.1510185 0.06847242
  0.1452075 0.06717948
  0.1394106 0.06584091
  0.1336264 0.06445589
  0.1278569 0.06302444
  0.1221069 0.06154743
  0.1163837 0.0600255
  0.1106915 0.05845732
  0.1050291 0.05683996
  0.09938998 0.05516911
  0.09376585 0.05344205
  0.08815494 0.05165919
  0.08256368 0.04982359
  0.07700582 0.04793866
  0.07149528 0.04600439
  0.06604127 0.04401937
  0.06064843 0.04198123
  0.05531755 0.03988696
  0.05004588 0.03773225
  0.04483501 0.03551453
  0.03972574 0.0332491
  0.03480521 0.03097339
  0.03017814 0.02870981
  0.02591152 0.02646261
  0.02202783 0.024235
  0.01852647 0.02203273
  0.0153904 0.01986169
  0.01262575 0.01774453
  0.01027768 0.01574836
  0.008345189 0.01392931
  0.006766998 0.01229362
  0.005459639 0.01080875
  0.004355769 0.009438665
  0.003409272 0.008155102
  0.002599141 0.006950155
  0.001919305 0.005839252
  0.001358256 0.004834282
  0.0008977116 0.003933563
  0.0005320308 0.003124927
  0.0002630676 0.002386333
  8.699421e-05 0.001694843
  2.59057e-06 0.001030825
  1.465711e-05 0.0003763205
  0.0001282696 -0.0002824933
  0.0003442751 -0.0009494948
  0.000670895 -0.001622196
  0.001123126 -0.00228778
  0.001718085 -0.002924901
  0.00247046 -0.003531376
  0.003390293 -0.004116111
  0.004476458 -0.004701535
  0.005726722 -0.005319019
  0.007178472 -0.005980183
  0.00888784 -0.006694997
  0.01092681 -0.007478177
  0.01337563 -0.00833744
  0.01630069 -0.009262073
  0.0197525 -0.0102314
  0.023792 -0.01123581
  0.02841402 -0.01227112
  0.03349979 -0.01331847
  0.03887707 -0.01434028
  0.04444559 -0.01532302
  0.05016761 -0.01626821
  0.05600178 -0.0171793
  0.06190684 -0.01805648
  0.0678545 -0.01890044
  0.07383277 -0.01971407
  0.07983576 -0.02049911
  0.08585464 -0.02125675
  0.09187828 -0.02198666
  0.09789923 -0.02268658
  0.1039168 -0.02335483
  0.1099363 -0.02399119
  0.1159657 -0.02459801
  0.1220119 -0.02517788
  0.1280816 -0.02573331
  0.1341791 -0.02626785
  0.1403038 -0.02678551
  0.1464489 -0.02728991
  0.152602 -0.02778335
  0.1587512 -0.02826415
  0.164891 -0.02873021
  0.1710228 -0.02917998
  0.177154 -0.02961306
  0.1832923 -0.03003113
  0.1894414 -0.0304359
  0.1956009 -0.0308288
  0.2017665 -0.03121069
  0.2079326 -0.03158094
  0.2140954 -0.03193871
  0.2202533 -0.0322833
  0.2264067 -0.03261416
  0.2325569 -0.03293092
  0.2387055 -0.03323326
  0.2448533 -0.03352085
  0.2510008 -0.03379331
  0.2571482 -0.03405046
  0.2632958 -0.03429253
  0.2694449 -0.03451987
  0.2755975 -0.03473285
  0.2817566 -0.03493185
  0.2879255 -0.03511796
  0.2941061 -0.03529293
  0.3002983 -0.03545854
  0.3065001 -0.0356165
  0.3127072 -0.0357684
  0.3189145 -0.03591428
  0.325118 -0.03605321
  0.3313156 -0.03618428
  0.337507 -0.03630665
  0.3436932 -0.03641957
  0.3498767 -0.03652284
  0.3560595 -0.0366166
  0.3622435 -0.03670095
  0.3684299 -0.03677599
  0.3746199 -0.0368418
  0.3808139 -0.03689859
  0.3870114 -0.03694663
  0.3932112 -0.03698619
  0.3994109 -0.03701754
  0.4056074 -0.03704094
  0.411797 -0.03705595
  0.4179779 -0.03706149
  0.4241507 -0.03705647
  0.4303179 -0.03703978
  0.4364844 -0.03701031
  0.442657 -0.03696796
  0.4488409 -0.03691453
  0.4550385 -0.03685201
  0.4612495 -0.03678243
  0.4674703 -0.03670791
  0.4736943 -0.03663002
  0.4799149 -0.03654806
  0.4861277 -0.03646082
  0.4923309 -0.03636704
  0.4985251 -0.03626549
  0.5047134 -0.03615498
  0.5109001 -0.03603545
  0.5170886 -0.03590736
  0.5232812 -0.0357712
  0.5294788 -0.03562747
  0.5356815 -0.03547669
  0.5418881 -0.03531924
  0.5480972 -0.0351553
  0.5543073 -0.03498506
  0.5605167 -0.03480872
  0.5667238 -0.0346265
  0.5729269 -0.03443835
  0.5791249 -0.03424374
  0.5853181 -0.03404206
  0.5915076 -0.03383263
  0.5976957 -0.03361477
  0.6038858 -0.03338801
  0.6100809 -0.03315304
  0.6162828 -0.03291084
  0.6224913 -0.03266246
  0.628705 -0.03240901
  0.6349207 -0.03215151
  0.6411347 -0.03188983
  0.6473449 -0.03162343
  0.65355 -0.03135171
  0.6597506 -0.03107402
  0.6659482 -0.03078973
  0.6721453 -0.03049886
  0.6783437 -0.03020169
  0.6845447 -0.02989852
  0.6907491 -0.02958969
  0.696957 -0.02927554
  0.7031682 -0.02895648
  0.709382 -0.0286329
  0.7155973 -0.02830525
  0.7218126 -0.02797399
  0.7280262 -0.02763936
  0.7342366 -0.02730095
  0.740443 -0.02695819
  0.7466451 -0.02661047
  0.7528439 -0.02625714
  0.7590403 -0.02589772
  0.7652351 -0.02553195
  0.7714285 -0.0251596
  0.7776199 -0.02478052
  0.783808 -0.02439446
  0.7899916 -0.02400084
  0.7961698 -0.0235989
  0.8023426 -0.02318787
  0.8085105 -0.02276697
  0.8146742 -0.02233567
  0.8208349 -0.02189363
  0.8269934 -0.02144051
  0.8331508 -0.02097595
  0.8393075 -0.02049958
  0.8454622 -0.02001113
  0.8516115 -0.01951049
  0.8577502 -0.01899763
  0.8638727 -0.01847111
  0.8699768 -0.01792833
  0.8760646 -0.01736639
  0.882142 -0.01678248
  0.8882146 -0.01617555
  0.8942841 -0.01554532
  0.900348 -0.01489187
  0.906402 -0.01421482
  0.9124451 -0.01351296
  0.9184811 -0.01278452
  0.9245167 -0.01202849
  0.9305555 -0.01124555
  0.9365946 -0.01043717
  0.9426292 -0.009604707
  0.9486605 -0.008748258
  0.9546963 -0.007867193
  0.9607271 -0.006964207
  0.9667072 -0.006047352
  0.972598 -0.005119725
  0.9784144 -0.004177055
  0.9840002 -0.003258677
  0.9889877 -0.002407666
  0.9933935 -0.001571428
  0.997214 -0.0008699216
  1.0 0.0
