NACA 65(3)-218
  1.0 0.0
  0.9964859 0.000486091
  0.9922726 0.001085275
  0.9878741 0.001729853
  0.9832768 0.002424447
  0.9784666 0.003174102
  0.9734298 0.003984232
  0.9681539 0.004860495
  0.9626289 0.005808565
  0.9568493 0.00683375
  0.9508163 0.007940451
  0.9445406 0.009131013
  0.9380417 0.01040332
  0.9313457 0.01175215
  0.9244825 0.01317019
  0.9174828 0.01464872
  0.9103748 0.01617843
  0.9031808 0.01775038
  0.8959144 0.01935703
  0.8885821 0.02099435
  0.8811888 0.0226601
  0.8737397 0.02435194
  0.8662401 0.02606738
  0.8586951 0.02780386
  0.8511098 0.02955872
  0.8434894 0.03132929
  0.835839 0.03311287
  0.8281644 0.03490666
  0.8204716 0.0367077
  0.8127671 0.03851289
  0.8050579 0.04031905
  0.797351 0.0421229
  0.7896537 0.04392125
  0.7819716 0.0457112
  0.7743089 0.04749031
  0.766668 0.04925655
  0.7590498 0.05100831
  0.7514536 0.05274435
  0.7438773 0.05446384
  0.7363184 0.05616636
  0.7287753 0.05785149
  0.7212469 0.05951862
  0.7137328 0.06116699
  0.7062334 0.06279572
  0.6987498 0.06440378
  0.6912834 0.06598996
  0.6838357 0.06755289
  0.6764072 0.06909131
  0.668998 0.07060415
  0.6616078 0.07209046
  0.6542354 0.07354941
  0.6468793 0.0749803
  0.6395379 0.07638263
  0.63221 0.07775595
  0.6248951 0.0790997
  0.6175934 0.08041319
  0.6103058 0.08169564
  0.6030339 0.08294618
  0.5957797 0.08416385
  0.5885456 0.08534719
  0.5813337 0.08649452
  0.5741455 0.08760432
  0.5669823 0.08867518
  0.5598447 0.08970582
  0.5527332 0.09069505
  0.5456477 0.0916418
  0.5385881 0.09254505
  0.5315534 0.09340383
  0.5245425 0.09421726
  0.5175534 0.09498454
  0.510584 0.09570486
  0.5036313 0.09637745
  0.4966922 0.09700154
  0.4897632 0.09757692
  0.4828412 0.09810388
  0.4759232 0.09858267
  0.4690067 0.09901338
  0.4620893 0.09939606
  0.4551689 0.09973063
  0.4482437 0.100017
  0.441312 0.1002551
  0.4343722 0.1004456
  0.4274228 0.100589
  0.4204623 0.1006857
  0.413489 0.1007363
  0.4065015 0.1007412
  0.3994982 0.1007007
  0.3924776 0.1006153
  0.3854383 0.1004856
  0.3783797 0.1003125
  0.371302 0.1000967
  0.3642062 0.09983924
  0.357094 0.09954091
  0.349968 0.0992028
  0.342832 0.09882591
  0.3356895 0.09841057
  0.3285443 0.09795687
  0.3213994 0.09746493
  0.3142574 0.09693491
  0.3071206 0.09636699
  0.2999908 0.09576135
  0.2928693 0.09511811
  0.2857572 0.09443714
  0.2786556 0.0937182
  0.2715657 0.0929611
  0.2644888 0.09216567
  0.257426 0.09133174
  0.2503786 0.09045921
  0.2433479 0.08954798
  0.2363355 0.08859783
  0.2293427 0.08760852
  0.2223712 0.08657984
  0.2154227 0.08551165
  0.208499 0.08440385
  0.2016017 0.0832564
  0.1947329 0.08206931
  0.1878946 0.08084243
  0.1810897 0.07957566
  0.1743224 0.07826914
  0.1675972 0.07692331
  0.1609197 0.07553892
  0.154296 0.07411703
  0.1477327 0.07265905
  0.1412369 0.07116621
  0.1348178 0.06963884
  0.1284859 0.06807775
  0.1222527 0.06648453
  0.1161302 0.06486152
  0.1101301 0.06321168
  0.1042635 0.06153848
  0.09854013 0.05984575
  0.0929689 0.05813777
  0.0875625 0.0564212
  0.08234088 0.05470602
  0.07732658 0.0530041
  0.07253994 0.05132763
  0.06799571 0.04968631
  0.06369918 0.04808365
  0.05964501 0.04652002
  0.0558212 0.0449942
  0.05221243 0.04350403
  0.04880223 0.04204694
  0.04557444 0.04062036
  0.04251659 0.03922355
  0.03962175 0.03785826
  0.03688566 0.03652736
  0.03430444 0.0352339
  0.03187342 0.0339804
  0.0295867 0.03276863
  0.0274372 0.03159941
  0.02541697 0.03047275
  0.02351751 0.02938795
  0.0217307 0.02834309
  0.02005053 0.02733303
