NACA 63-209
  1.0 0.0
  0.9969818 0.0002977956
  0.9933324 0.0006599109
  0.9894843 0.001044141
  0.985418 0.001452849
  0.9811126 0.001888601
  0.9765469 0.002354081
  0.971701 0.002851938
  0.9665591 0.003384497
  0.9611138 0.003953304
  0.9553717 0.004558476
  0.9493607 0.005197902
  0.9431476 0.005865222
  0.9369753 0.006534729
  0.9308713 0.007203449
  0.9247816 0.007877324
  0.9186668 0.008560873
  0.9125004 0.00925736
  0.9062692 0.009968651
  0.9000333 0.01068817
  0.8938453 0.01140977
  0.8876835 0.01213505
  0.8815299 0.01286517
  0.8753703 0.01360088
  0.8691944 0.01434251
  0.8629957 0.01508994
  0.8567715 0.01584257
  0.8505233 0.01659931
  0.8442662 0.01735746
  0.8380193 0.01811436
  0.8317772 0.01887045
  0.8255347 0.01962616
  0.819288 0.02038174
  0.8130345 0.0211373
  0.806774 0.02189264
  0.8005176 0.02264622
  0.7942678 0.02339752
  0.7880228 0.02414645
  0.781781 0.0248929
  0.7755413 0.0256367
  0.7693027 0.02637766
  0.7630645 0.02711554
  0.7568264 0.02785008
  0.7505884 0.02858098
  0.7443507 0.02930788
  0.7381136 0.03003045
  0.7318775 0.03074837
  0.7256428 0.03146129
  0.7194097 0.03216891
  0.7131785 0.0328709
  0.7069492 0.03356695
  0.700722 0.03425678
  0.6944971 0.03494006
  0.6882744 0.03561646
  0.682054 0.03628562
  0.6758356 0.0369472
  0.6696192 0.03760084
  0.6634044 0.03824624
  0.6571909 0.03888305
  0.6509784 0.03951098
  0.6447664 0.04012972
  0.6385545 0.04073919
  0.6323423 0.04133932
  0.6261298 0.04193005
  0.6199167 0.04251129
  0.6137032 0.04308296
  0.6074894 0.04364496
  0.6012757 0.04419716
  0.5950622 0.04473945
  0.5888496 0.04527151
  0.5826381 0.04579302
  0.576428 0.04630364
  0.5702194 0.04680305
  0.5640125 0.04729093
  0.5578071 0.04776698
  0.5516032 0.04823091
  0.5454005 0.04868242
  0.5391989 0.04912128
  0.5329982 0.0495473
  0.5267982 0.04996025
  0.5205988 0.05035992
  0.5144001 0.05074609
  0.5082021 0.05111854
  0.5020048 0.05147704
  0.4958085 0.05182136
  0.4896131 0.05215126
  0.4834189 0.0524665
  0.4772259 0.05276684
  0.4710342 0.05305203
  0.4648436 0.05332185
  0.4586541 0.05357606
  0.4524655 0.05381443
  0.4462775 0.05403673
  0.44009 0.05424279
  0.4339028 0.0544325
  0.4277158 0.05460571
  0.4215291 0.0547623
  0.4153428 0.05490213
  0.4091572 0.05502508
  0.4029725 0.05513101
  0.3967893 0.05521979
  0.3906079 0.05529118
  0.3844289 0.05534487
  0.3782524 0.05538052
  0.3720785 0.05539782
  0.3659074 0.05539644
