E475  (15.01%)               
  1.0 0.0
  0.9959573 0.0003416279
  0.9911141 0.0008594658
  0.98605 0.001504846
  0.9807413 0.00226526
  0.9751717 0.003130945
  0.9693338 0.004090426
  0.9632349 0.005124662
  0.9569015 0.006219838
  0.9503676 0.007368833
  0.9436654 0.008564152
  0.9368189 0.009799207
  0.9298487 0.01106845
  0.9227802 0.0123653
  0.9156437 0.01368192
  0.9084729 0.01500853
  0.9012976 0.01633173
  0.8941383 0.01763887
  0.8870045 0.01891948
  0.8798957 0.02016535
  0.8728041 0.02137315
  0.8657203 0.02254341
  0.8586348 0.02367671
  0.8515374 0.02477352
  0.8444176 0.0258342
  0.8372648 0.02686108
  0.8300706 0.0278589
  0.8228299 0.02883213
  0.8155406 0.02978491
  0.8082042 0.03072102
  0.800826 0.03164359
  0.7934128 0.03255353
  0.785971 0.03345115
  0.7785061 0.03433694
  0.7710227 0.03521156
  0.7635243 0.03607585
  0.7560134 0.03693059
  0.7484919 0.0377759
  0.740961 0.03861181
  0.7334218 0.03943838
  0.7258749 0.04025571
  0.7183207 0.04106394
  0.7107592 0.04186329
  0.7031902 0.04265412
  0.6956137 0.04343683
  0.6880299 0.04421182
  0.6804394 0.04497946
  0.6728426 0.04574009
  0.6652404 0.04649407
  0.6576338 0.04724157
  0.6500238 0.04798253
  0.6424112 0.0487169
  0.6347969 0.04944464
  0.6271816 0.05016572
  0.6195659 0.05088011
  0.6119505 0.05158778
  0.6043356 0.05228864
  0.5967218 0.05298251
  0.5891089 0.05366924
  0.5814969 0.0543487
  0.5738856 0.05502078
  0.5662745 0.05568537
  0.5586629 0.05634239
  0.5510503 0.05699194
  0.5434362 0.05763416
  0.5358204 0.05826917
  0.5282033 0.05889706
  0.5205852 0.05951793
  0.5129669 0.0601318
  0.5053496 0.0607387
  0.4977342 0.06133833
  0.4901217 0.0619303
  0.4825129 0.06251423
  0.4749081 0.06308979
  0.4673074 0.06365664
  0.4597109 0.06421447
  0.4521183 0.06476301
  0.444529 0.06530205
  0.436943 0.06583143
  0.42936 0.06635096
  0.4217802 0.06686044
  0.4142038 0.06735968
  0.4066311 0.06784846
  0.3990626 0.06832653
  0.3914989 0.06879352
  0.3839408 0.06924897
  0.3763889 0.06969246
  0.3688443 0.07012356
  0.3613076 0.07054185
  0.35378 0.07094689
  0.3462625 0.07133817
  0.3387561 0.07171485
  0.331262 0.0720761
  0.3237814 0.07242109
  0.3163154 0.07274901
  0.3088653 0.07305906
  0.3014323 0.07335045
  0.2940178 0.07362224
  0.2866235 0.07387333
  0.2792509 0.07410268
  0.2719022 0.07430926
  0.2645794 0.07449211
  0.2572849 0.07465028
  0.2500213 0.07478245
  0.2427924 0.07488665
  0.2356036 0.07496099
  0.2284614 0.07500371
  0.2213736 0.07501326
  0.2143488 0.07498831
  0.207396 0.07492624
  0.2005231 0.07482232
  0.1937357 0.07467213
  0.1870376 0.07447175
  0.1804308 0.07421772
  0.173916 0.07390697
  0.1674932 0.07353666
  0.161163 0.07310419
  0.1549261 0.07260734
  0.1487832 0.07204426
  0.1427352 0.07141348
  0.136783 0.07071395
  0.130929 0.06994536
  0.1251774 0.06910812
  0.1195338 0.06820336
  0.1140044 0.0672329
  0.1085959 0.06619924
  0.1033153 0.06510502
  0.09817025 0.06395273
  0.09316768 0.06274558
  0.08831359 0.06148736
  0.08361265 0.06018236
  0.07906822 0.05883517
  0.07468406 0.05745059
  0.07046482 0.05603428
  0.06641478 0.05459253
  0.06253695 0.05313199
  0.05883256 0.05165921
  0.05530107 0.05018026
  0.05194087 0.04870004
  0.04874862 0.0472228
  0.04571928 0.04575224
  0.04284655 0.04429147
  0.04012327 0.04284301
  0.03754177 0.04140885
  0.03509527 0.03999015
  0.03277867 0.03858804
  0.03058742 0.03720412
  0.02851694 0.03584015
  0.02656237 0.0344978
  0.02471853 0.03317852
  0.02297995 0.03188345
  0.02134103 0.0306134
  0.01979638 0.02936873
  0.01834013 0.02814898
  0.01696607 0.02695307
  0.01566812 0.02577955
  0.0144405 0.02462682
  0.01327786 0.02349321
  0.0121753 0.02237709
  0.01112838 0.02127686
  0.01013317 0.02019095
  0.009187305 0.0191173
  0.008290125 0.01805413
  0.007441505 0.01700067
  0.006641504 0.01595696
  0.005890132 0.01492358
  0.005187196 0.01390145
  0.004532197 0.0128917
  0.003924285 0.01189551
  0.00336226 0.01091402
  0.002844602 0.009948219
  0.002370122 0.008999281
  0.001939609 0.008069026
  0.001553433 0.007158121
  0.001211244 0.006266073
  0.0009123814 0.005391653
  0.0006561431 0.004533177
  0.0004419667 0.003688679
  0.0002695504 0.002856001
  0.0001389486 0.002032839
  5.065809e-05 0.00121674
  5.715139e-06 0.0004050673
  5.715139e-06 -0.0004050673
  5.065809e-05 -0.00121674
  0.0001389486 -0.002032839
  0.0002695504 -0.002856001
  0.0004419667 -0.003688679
  0.0006561431 -0.004533177
  0.0009123814 -0.005391653
  0.001211244 -0.006266073
  0.001553433 -0.007158121
  0.001939609 -0.008069026
  0.002370122 -0.008999281
  0.002844602 -0.009948219
  0.00336226 -0.01091402
  0.003924285 -0.01189551
  0.004532197 -0.0128917
  0.005187196 -0.01390145
  0.005890132 -0.01492358
  0.006641504 -0.01595696
  0.007441505 -0.01700067
  0.008290125 -0.01805413
  0.009187305 -0.0191173
  0.01013317 -0.02019095
  0.01112838 -0.02127686
  0.0121753 -0.02237709
  0.01327786 -0.02349321
  0.0144405 -0.02462682
  0.01566812 -0.02577955
  0.01696607 -0.02695307
  0.01834013 -0.02814898
  0.01979638 -0.02936873
  0.02134103 -0.0306134
  0.02297995 -0.03188345
  0.02471853 -0.03317852
  0.02656237 -0.0344978
  0.02851694 -0.03584015
  0.03058742 -0.03720412
  0.03277867 -0.03858804
  0.03509527 -0.03999015
  0.03754177 -0.04140885
  0.04012327 -0.04284301
  0.04284655 -0.04429147
  0.04571928 -0.04575224
  0.04874862 -0.0472228
  0.05194087 -0.04870004
  0.05530107 -0.05018026
  0.05883256 -0.05165921
  0.06253695 -0.05313199
  0.06641478 -0.05459253
  0.07046482 -0.05603428
  0.07468406 -0.05745059
  0.07906822 -0.05883517
  0.08361265 -0.06018236
  0.08831359 -0.06148736
  0.09316768 -0.06274558
  0.09817025 -0.06395273
  0.1033153 -0.06510502
  0.1085959 -0.06619924
  0.1140044 -0.0672329
  0.1195338 -0.06820336
  0.1251774 -0.06910812
  0.130929 -0.06994536
  0.136783 -0.07071395
  0.1427352 -0.07141348
  0.1487832 -0.07204426
  0.1549261 -0.07260734
  0.161163 -0.07310419
  0.1674932 -0.07353666
  0.173916 -0.07390697
  0.1804308 -0.07421772
  0.1870376 -0.07447175
  0.1937357 -0.07467213
  0.2005231 -0.07482232
  0.207396 -0.07492624
  0.2143488 -0.07498831
  0.2213736 -0.07501326
  0.2284614 -0.07500371
  0.2356036 -0.07496099
  0.2427924 -0.07488665
  0.2500213 -0.07478245
  0.2572849 -0.07465028
  0.2645794 -0.07449211
  0.2719022 -0.07430926
  0.2792509 -0.07410268
  0.2866235 -0.07387333
  0.2940178 -0.07362224
  0.3014323 -0.07335045
  0.3088653 -0.07305906
  0.3163154 -0.07274901
  0.3237814 -0.07242109
  0.331262 -0.0720761
  0.3387561 -0.07171485
  0.3462625 -0.07133817
  0.35378 -0.07094689
  0.3613076 -0.07054185
  0.3688443 -0.07012356
  0.3763889 -0.06969246
  0.3839408 -0.06924897
  0.3914989 -0.06879352
  0.3990626 -0.06832653
  0.4066311 -0.06784846
  0.4142038 -0.06735968
  0.4217802 -0.06686044
  0.42936 -0.06635096
  0.436943 -0.06583143
  0.444529 -0.06530205
  0.4521183 -0.06476301
  0.4597109 -0.06421447
  0.4673074 -0.06365664
  0.4749081 -0.06308979
  0.4825129 -0.06251423
  0.4901217 -0.0619303
  0.4977342 -0.06133833
  0.5053496 -0.0607387
  0.5129669 -0.0601318
  0.5205852 -0.05951793
  0.5282033 -0.05889706
  0.5358204 -0.05826917
  0.5434362 -0.05763416
  0.5510503 -0.05699194
  0.5586629 -0.05634239
  0.5662745 -0.05568537
  0.5738856 -0.05502078
  0.5814969 -0.0543487
  0.5891089 -0.05366924
  0.5967218 -0.05298251
  0.6043356 -0.05228864
  0.6119505 -0.05158778
  0.6195659 -0.05088011
  0.6271816 -0.05016572
  0.6347969 -0.04944464
  0.6424112 -0.0487169
  0.6500238 -0.04798253
  0.6576338 -0.04724157
  0.6652404 -0.04649407
  0.6728426 -0.04574009
  0.6804394 -0.04497946
  0.6880299 -0.04421182
  0.6956137 -0.04343683
  0.7031902 -0.04265412
  0.7107592 -0.04186329
  0.7183207 -0.04106394
  0.7258749 -0.04025571
  0.7334218 -0.03943838
  0.740961 -0.03861181
  0.7484919 -0.0377759
  0.7560134 -0.03693059
  0.7635243 -0.03607585
  0.7710227 -0.03521156
  0.7785061 -0.03433694
  0.785971 -0.03345115
  0.7934128 -0.03255353
  0.800826 -0.03164359
  0.8082042 -0.03072102
  0.8155406 -0.02978491
  0.8228299 -0.02883213
  0.8300706 -0.0278589
  0.8372648 -0.02686108
  0.8444176 -0.0258342
  0.8515374 -0.02477352
  0.8586348 -0.02367671
  0.8657203 -0.02254341
  0.8728041 -0.02137315
  0.8798957 -0.02016535
  0.8870045 -0.01891948
  0.8941383 -0.01763887
  0.9012976 -0.01633173
  0.9084729 -0.01500853
  0.9156437 -0.01368192
  0.9227802 -0.0123653
  0.9298487 -0.01106845
  0.9368189 -0.009799207
  0.9436654 -0.008564152
  0.9503676 -0.007368833
  0.9569015 -0.006219838
  0.9632349 -0.005124662
  0.9693338 -0.004090426
  0.9751717 -0.003130945
  0.9807413 -0.00226526
  0.98605 -0.001504846
  0.9911141 -0.0008594658
  0.9959573 -0.0003416279
  1.0 0.0
