NACA 0010-65
  0.508536 0.04999349
  0.5019488 0.04999999
  0.4953595 0.0499966
  0.4887686 0.04998351
  0.4821765 0.04996075
  0.4755835 0.0499284
  0.4689898 0.04988649
  0.4623957 0.0498351
  0.4558014 0.04977427
  0.449207 0.04970407
  0.4426126 0.04962455
  0.4360182 0.04953577
  0.4294239 0.04943779
  0.4228295 0.04933067
  0.416235 0.04921446
  0.4096402 0.04908921
  0.4030448 0.04895498
  0.3964487 0.04881182
  0.3898516 0.04865981
  0.3832532 0.04849908
  0.3766532 0.04832975
  0.3700517 0.04815194
  0.3634484 0.04796578
  0.3568435 0.04777139
  0.3502369 0.04756891
  0.3436288 0.04735847
  0.3370193 0.0471402
  0.3304087 0.04691424
  0.3237972 0.04668072
  0.3171852 0.04643979
  0.3105732 0.04619161
  0.3039615 0.04593632
  0.2973507 0.04567407
  0.2907414 0.04540488
  0.2841341 0.04512858
  0.2775293 0.04484498
  0.2709272 0.04455389
  0.2643283 0.04425512
  0.2577325 0.04394848
  0.25114 0.04363378
  0.2445509 0.04331081
  0.237965 0.04297937
  0.2313821 0.04263926
  0.2248019 0.04229026
  0.2182242 0.04193215
  0.2116485 0.04156471
  0.2050742 0.04118771
  0.1985008 0.0408009
  0.1919278 0.0404038
  0.1853556 0.03999544
  0.1787859 0.03957488
  0.1722222 0.03914131
  0.1656689 0.03869403
  0.1591319 0.03823248
  0.1526184 0.03775627
  0.1461366 0.03726507
  0.1396944 0.03675743
  0.1332961 0.03623076
  0.1269425 0.03568232
  0.1206304 0.03510917
  0.1143536 0.0345081
  0.108103 0.03387555
  0.1018662 0.03320752
  0.09562851 0.03249972
  0.08938388 0.0317517
  0.08315412 0.03096823
  0.07699113 0.03015859
  0.07096914 0.02933464
  0.06515679 0.02849237
  0.05958978 0.02761813
  0.05427581 0.02670067
  0.04920491 0.02573123
  0.04436717 0.02470954
  0.03978309 0.02365427
  0.03548823 0.02258907
  0.03151297 0.0215366
  0.02787186 0.0205153
  0.02456141 0.0195377
  0.0215636 0.01859215
  0.0188759 0.01763907
  0.01650589 0.0166716
  0.01443509 0.01570098
  0.01262378 0.01473982
  0.01103038 0.01379854
  0.009628481 0.01289014
  0.008391002 0.01201858
  0.007292782 0.01118216
  0.006313277 0.01037746
  0.005436325 0.009600832
  0.004649295 0.008848858
  0.00394229 0.0081185
  0.003307509 0.007407092
  0.002738776 0.006712296
  0.002231193 0.006032054
  0.001780886 0.005364536
  0.001384824 0.004708097
  0.001040677 0.004061239
  0.0007467306 0.003422576
  0.0005018124 0.002790802
  0.000305256 0.002164672
  0.0001568801 0.001542964
  5.699043e-05 0.0009244644
  6.401719e-06 0.0003079311
  6.401719e-06 -0.0003079311
  5.699043e-05 -0.0009244644
  0.0001568801 -0.001542964
  0.000305256 -0.002164672
  0.0005018124 -0.002790802
  0.0007467306 -0.003422576
  0.001040677 -0.004061239
  0.001384824 -0.004708097
  0.001780886 -0.005364536
  0.002231193 -0.006032054
  0.002738776 -0.006712296
  0.003307509 -0.007407092
  0.00394229 -0.0081185
  0.004649295 -0.008848858
  0.005436325 -0.009600832
  0.006313277 -0.01037746
  0.007292782 -0.01118216
  0.008391002 -0.01201858
  0.009628481 -0.01289014
  0.01103038 -0.01379854
  0.01262378 -0.01473982
  0.01443509 -0.01570098
  0.01650589 -0.0166716
  0.0188759 -0.01763907
  0.0215636 -0.01859215
  0.02456141 -0.0195377
  0.02787186 -0.0205153
  0.03151297 -0.0215366
  0.03548823 -0.02258907
  0.03978309 -0.02365427
  0.04436717 -0.02470954
  0.04920491 -0.02573123
  0.05427581 -0.02670067
  0.05958978 -0.02761813
  0.06515679 -0.02849237
  0.07096914 -0.02933464
  0.07699113 -0.03015859
  0.08315412 -0.03096823
  0.08938388 -0.0317517
  0.09562851 -0.03249972
  0.1018662 -0.03320752
  0.108103 -0.03387555
  0.1143536 -0.0345081
  0.1206304 -0.03510917
  0.1269425 -0.03568232
  0.1332961 -0.03623076
  0.1396944 -0.03675743
  0.1461366 -0.03726507
  0.1526184 -0.03775627
  0.1591319 -0.03823248
  0.1656689 -0.03869403
  0.1722222 -0.03914131
  0.1787859 -0.03957488
  0.1853556 -0.03999544
  0.1919278 -0.0404038
  0.1985008 -0.0408009
  0.2050742 -0.04118771
  0.2116485 -0.04156471
  0.2182242 -0.04193215
  0.2248019 -0.04229026
  0.2313821 -0.04263926
  0.237965 -0.04297937
  0.2445509 -0.04331081
  0.25114 -0.04363378
  0.2577325 -0.04394848
  0.2643283 -0.04425512
  0.2709272 -0.04455389
  0.2775293 -0.04484498
  0.2841341 -0.04512858
  0.2907414 -0.04540488
  0.2973507 -0.04567407
  0.3039615 -0.04593632
  0.3105732 -0.04619161
  0.3171852 -0.04643979
  0.3237972 -0.04668072
  0.3304087 -0.04691424
  0.3370193 -0.0471402
  0.3436288 -0.04735847
  0.3502369 -0.04756891
  0.3568435 -0.04777139
  0.3634484 -0.04796578
  0.3700517 -0.04815194
  0.3766532 -0.04832975
  0.3832532 -0.04849908
  0.3898516 -0.04865981
  0.3964487 -0.04881182
  0.4030448 -0.04895498
  0.4096402 -0.04908921
  0.416235 -0.04921446
  0.4228295 -0.04933067
  0.4294239 -0.04943779
  0.4360182 -0.04953577
  0.4426126 -0.04962455
  0.449207 -0.04970407
  0.4558014 -0.04977427
  0.4623957 -0.0498351
  0.4689898 -0.04988649
  0.4755835 -0.0499284
  0.4821765 -0.04996075
  0.4887686 -0.04998351
  0.4953595 -0.0499966
  0.5019488 -0.04999999
  0.508536 -0.04999349
  0.5151208 -0.04997676
  0.5217027 -0.04994941
  0.5282814 -0.04991107
  0.5348567 -0.04986136
  0.5414282 -0.04979992
  0.5479959 -0.04972638
  0.5545594 -0.04964036
  0.5611187 -0.04954152
  0.5676737 -0.04942949
  0.5742244 -0.0493039
  0.5807708 -0.04916439
  0.5873128 -0.04901061
  0.5938506 -0.0488422
  0.6003843 -0.04865879
  0.606914 -0.04846007
  0.61344 -0.04824595
  0.6199623 -0.04801632
  0.6264813 -0.04777113
  0.6329972 -0.04751028
  0.6395103 -0.0472337
  0.6460209 -0.04694128
  0.6525293 -0.04663293
  0.6590359 -0.04630855
  0.6655411 -0.04596804
  0.6720453 -0.04561128
  0.6785489 -0.04523815
  0.6850525 -0.04484854
  0.6915566 -0.0444423
  0.6980616 -0.04401929
  0.7045682 -0.04357936
  0.7110768 -0.04312223
  0.7175877 -0.04264753
  0.7241008 -0.04215495
  0.7306159 -0.04164416
  0.7371323 -0.04111488
  0.7436493 -0.04056686
  0.7501657 -0.03999986
  0.7566802 -0.03941368
  0.7631911 -0.03880818
  0.7696965 -0.03818326
  0.7761943 -0.03753885
  0.7826819 -0.03687495
  0.7891569 -0.03619162
  0.7956163 -0.03548896
  0.8020571 -0.03476715
  0.8084762 -0.03402644
  0.8148712 -0.03326708
  0.8212409 -0.03248924
  0.8275849 -0.03169296
  0.8339041 -0.03087817
  0.8402 -0.03004465
  0.8464752 -0.02919208
  0.852733 -0.02831994
  0.8589776 -0.02742757
  0.8652141 -0.02651412
  0.8714484 -0.02557854
  0.8776872 -0.02461956
  0.8839384 -0.02363563
  0.8902108 -0.02262493
  0.8965146 -0.02158524
  0.9028615 -0.02051396
  0.9092625 -0.0194085
  0.9157194 -0.01826782
  0.9222205 -0.01709338
  0.9287385 -0.01588966
  0.935231 -0.0146645
  0.9416435 -0.01342876
  0.9479152 -0.0121954
  0.9539873 -0.01097794
  0.9598126 -0.009788319
  0.9653637 -0.008634932
  0.9706307 -0.007522683
  0.9756168 -0.006453689
  0.9803333 -0.005428084
  0.9847962 -0.004444712
  0.9890234 -0.00350166
  0.9930333 -0.00259662
  0.9968439 -0.00172714
  1.0 -0.001
