NACA 66(2)-215
  0.1416452 0.05824758
  0.1352472 0.05697633
  0.1289042 0.05567161
  0.1226185 0.05433264
  0.116391 0.05295845
  0.1102212 0.05154792
  0.1041077 0.0500997
  0.0980481 0.04861221
  0.092041 0.04708444
  0.08610325 0.04552108
  0.08028111 0.04393583
  0.07464112 0.04234986
  0.06925351 0.04078679
  0.06416368 0.0392583
  0.05937217 0.0377629
  0.05485242 0.03629293
  0.05056775 0.03483807
  0.04647989 0.03338726
  0.04256201 0.03193655
  0.03882356 0.03049838
  0.03529915 0.02909548
  0.03202478 0.02775214
  0.02902125 0.02648687
  0.02628907 0.0253091
  0.02381269 0.02422004
  0.02156894 0.02321292
  0.01953544 0.02226903
  0.01768787 0.02137105
  0.01600279 0.02050638
  0.01445933 0.01966574
  0.0130395 0.01884227
  0.01172822 0.01803085
  0.01051295 0.01722778
  0.009384498 0.01643173
  0.008335788 0.01564257
  0.007360715 0.01486022
  0.00645391 0.01408462
  0.005611577 0.01331378
  0.004833864 0.01253898
  0.004121305 0.01175208
  0.003473642 0.01094866
  0.002888984 0.01013337
  0.002364629 0.009312011
  0.001897755 0.008488754
  0.001485662 0.007666557
  0.001125912 0.006847468
  0.000816408 0.006032855
  0.0005554287 0.005223576
  0.0003416477 0.004420106
  0.0001741477 0.003622627
  5.243482e-05 0.002831088
  -2.353998e-05 0.002045247
  -5.334509e-05 0.001264699
  -3.601409e-05 0.0004888828
  3.00031e-05 -0.0002829227
  0.0001453976 -0.001051827
  0.0003093235 -0.001819201
  0.0005213547 -0.002586211
  0.0007815878 -0.003353804
  0.001090597 -0.004122708
  0.001449402 -0.004893408
  0.001859441 -0.005666101
  0.00232254 -0.006440622
  0.002840859 -0.007216319
  0.003416801 -0.007991889
  0.004052847 -0.008765129
  0.004751268 -0.009532598
  0.005513644 -0.01028918
  0.006340173 -0.01102778
  0.007231099 -0.01174543
  0.008188459 -0.01244681
  0.009215589 -0.01313957
  0.01031768 -0.01382788
  0.01150105 -0.01451241
  0.01277279 -0.01519379
  0.01414087 -0.0158728
  0.01561583 -0.01655099
  0.01721281 -0.01723157
  0.01895059 -0.01791929
  0.02085145 -0.01862094
  0.02294101 -0.01934622
  0.02524816 -0.02010964
  0.02780134 -0.02093156
  0.03062741 -0.02182541
  0.03374812 -0.02279223
  0.03716868 -0.02382597
  0.04087061 -0.02491212
  0.04481459 -0.02602955
  0.04895837 -0.02715664
  0.05328579 -0.02827936
  0.05782476 -0.02939885
  0.06261934 -0.03052488
  0.06771113 -0.03166699
  0.07312732 -0.03283253
  0.07885754 -0.03402345
  0.08483667 -0.03522794
  0.09097843 -0.03642449
  0.09720977 -0.0375956
  0.1034897 -0.03873141
  0.1098128 -0.03983034
  0.1161855 -0.04089473
  0.1226127 -0.04192678
  0.1290975 -0.04292836
  0.1356411 -0.04390104
  0.142242 -0.04484612
  0.1488961 -0.04576468
  0.1555966 -0.04665752
  0.1623346 -0.04752448
  0.1691019 -0.04836501
  0.1758918 -0.04917884
  0.1826987 -0.04996599
  0.1895187 -0.05072676
  0.1963492 -0.05146166
  0.2031894 -0.05217143
  0.21004 -0.05285684
  0.2169019 -0.05351851
  0.2237758 -0.05415703
  0.2306621 -0.05477293
  0.2375609 -0.05536672
  0.244472 -0.05593888
  0.2513948 -0.05648989
  0.2583285 -0.05702016
  0.2652721 -0.05752998
  0.2722246 -0.05801961
  0.2791851 -0.05848932
  0.2861524 -0.05893941
  0.2931257 -0.05937018
  0.3001036 -0.05978193
  0.3070853 -0.06017493
  0.3140697 -0.06054916
  0.3210558 -0.06090449
  0.3280428 -0.06124081
  0.33503 -0.06155802
  0.3420167 -0.06185605
  0.3490026 -0.0621348
  0.355987 -0.06239422
  0.3629699 -0.06263425
  0.3699513 -0.06285483
  0.3769314 -0.06305592
  0.383911 -0.06323749
  0.3908911 -0.06339949
  0.3978728 -0.06354188
  0.4048579 -0.06366462
  0.4118479 -0.06376786
  0.4188437 -0.06385189
  0.4258454 -0.063917
  0.4328522 -0.06396345
  0.4398623 -0.06399153
  0.4468733 -0.06400153
  0.4538817 -0.06399376
  0.4608836 -0.06396812
  0.4678763 -0.06392413
  0.4748584 -0.06386132
  0.4818301 -0.0637792
  0.4887927 -0.06367727
  0.4957493 -0.063555
  0.5027042 -0.06341179
  0.5096621 -0.06324718
  0.516626 -0.06306101
  0.5235952 -0.06285321
  0.5305653 -0.06262383
  0.5375287 -0.06237311
  0.5444742 -0.06210153
  0.5513874 -0.06180983
  0.5582523 -0.06149757
  0.5650559 -0.06116151
  0.5717921 -0.06079809
  0.5784608 -0.06040376
  0.5850668 -0.05997487
  0.5916198 -0.05950751
  0.5981332 -0.05899739
  0.6046244 -0.05844014
  0.6111121 -0.05783497
  0.6176123 -0.05718277
  0.6241375 -0.05648444
  0.630697 -0.05574097
  0.6372964 -0.05495366
  0.6439379 -0.0541242
  0.6506193 -0.05325493
  0.6573346 -0.05234845
  0.6640766 -0.05140669
  0.6708395 -0.05043145
  0.6776187 -0.04942445
  0.6844112 -0.04838731
  0.6912154 -0.04732144
  0.6980315 -0.04622806
  0.7048613 -0.04510815
  0.7117074 -0.04396269
  0.7185725 -0.04279276
  0.7254589 -0.04159949
  0.7323682 -0.04038411
  0.7393021 -0.03914793
  0.7462614 -0.03789237
  0.7532467 -0.03661897
  0.760258 -0.03532913
  0.767294 -0.03402427
  0.774352 -0.03270611
  0.7814282 -0.03137667
  0.7885169 -0.03003829
  0.7956114 -0.02869362
  0.8027033 -0.02734563
  0.8097838 -0.02599795
  0.816846 -0.02465441
  0.8238855 -0.02331835
  0.8309006 -0.02199256
  0.8378919 -0.02067931
  0.8448622 -0.01938043
  0.8518167 -0.01809726
  0.8587615 -0.01683018
  0.8657002 -0.01557894
  0.8726321 -0.01434402
  0.879552 -0.01312664
  0.8864506 -0.01192867
  0.8933148 -0.01075256
  0.9001281 -0.009601168
  0.9068716 -0.008480051
  0.9135242 -0.007401866
  0.9200637 -0.006379595
  0.9264679 -0.005424572
  0.9327161 -0.004546021
  0.9387906 -0.003750781
  0.9446773 -0.003043222
  0.9503662 -0.00242537
  0.9558514 -0.001895791
  0.9611315 -0.001447872
  0.9662092 -0.001074177
  0.9710904 -0.000767527
  0.9757828 -0.0005211897
  0.9802953 -0.0003289719
  0.9846374 -0.0001852565
  0.9888187 -8.49972e-05
  0.9928488 -2.368914e-05
  0.9967369 2.672371e-06
  1.0 0.0
