  NACA 64(1)-212
  0.2876052 0.06749134
  0.2811229 0.0670867
  0.2746413 0.06665593
  0.2681588 0.06619905
  0.2616747 0.06571609
  0.2551889 0.06520714
  0.2487024 0.06467238
  0.2422167 0.06411194
  0.2357337 0.06352573
  0.2292551 0.06291362
  0.2227827 0.06227546
  0.2163176 0.06161111
  0.2098611 0.06092044
  0.203414 0.06020331
  0.1969772 0.05945956
  0.1905513 0.05868882
  0.1841371 0.05789035
  0.1777358 0.05706342
  0.1713488 0.05620738
  0.164978 0.05532166
  0.1586253 0.05440574
  0.1522929 0.05345923
  0.1459835 0.05248179
  0.1396998 0.05147275
  0.1334448 0.05043102
  0.1272211 0.04935553
  0.1210313 0.04824526
  0.1148774 0.04709923
  0.1087615 0.04591653
  0.1026853 0.04469629
  0.09665032 0.04343767
  0.09066058 0.0421397
  0.08473265 0.04080333
  0.07889824 0.03943376
  0.07319978 0.0380403
  0.06768266 0.03663384
  0.06237715 0.03522003
  0.05728976 0.03379984
  0.05241092 0.03237115
  0.04772216 0.03092977
  0.04320856 0.02947167
  0.03889707 0.02800548
  0.03485162 0.02655653
  0.03113347 0.02515545
  0.02777301 0.0238265
  0.024765 0.02258221
  0.02208057 0.02142384
  0.01968632 0.02033849
  0.01754851 0.01931076
  0.01563361 0.01832949
  0.01391131 0.01738666
  0.012355 0.01647617
  0.01094187 0.01559326
  0.009654011 0.01473551
  0.008477801 0.01390238
  0.007401406 0.01309314
  0.006414488 0.01230679
  0.005509566 0.01153657
  0.004683562 0.01076575
  0.003933956 0.009982046
  0.003258827 0.00918485
  0.002656252 0.008383631
  0.002122949 0.007585059
  0.001655199 0.006793147
  0.001249438 0.006010153
  0.0009025526 0.005237193
  0.0006120027 0.004474635
  0.0003758755 0.003722354
  0.0001929074 0.002979887
  6.250553e-05 0.002246533
  -1.521583e-05 0.001521404
  -3.936892e-05 0.0008034463
  -8.181127e-06 9.143495e-05
  8.050916e-05 -0.0006161367
  0.0002260776 -0.001321341
  0.0004274836 -0.002026173
  0.0006845697 -0.002732355
  0.0009979787 -0.003441374
  0.001369107 -0.004154473
  0.001800075 -0.004872614
  0.002293697 -0.005596371
  0.002853412 -0.006325746
  0.003483104 -0.007059847
  0.004186711 -0.007796354
  0.004967375 -0.008530668
  0.005825816 -0.009254639
  0.006760021 -0.009958849
  0.007773212 -0.01064702
  0.008872826 -0.01133217
  0.01006973 -0.01202566
  0.01137624 -0.01272982
  0.01280624 -0.01344632
  0.01437503 -0.01417677
  0.01610231 -0.01492313
  0.01801411 -0.01568834
  0.02014047 -0.01647641
  0.02251533 -0.01729341
  0.02517568 -0.01814907
  0.02815837 -0.01905795
  0.03149994 -0.02002709
  0.03522391 -0.02105078
  0.03932136 -0.02211436
  0.04374361 -0.02319573
  0.04841925 -0.02427249
  0.05329566 -0.0253321
  0.05837149 -0.02637488
  0.06366338 -0.02740363
  0.06917967 -0.02842
  0.07491269 -0.02942397
  0.08083073 -0.03041291
  0.08688358 -0.03137928
  0.09302394 -0.03231579
  0.09921761 -0.03321847
  0.1054483 -0.03408681
  0.1117141 -0.0349222
  0.1180155 -0.03572613
  0.1243524 -0.03650003
  0.1307236 -0.03724529
  0.1371274 -0.03796328
  0.1435609 -0.03865535
  0.1500204 -0.03932285
  0.1565012 -0.039967
  0.1629987 -0.04058806
  0.1695087 -0.04118597
  0.1760279 -0.04176079
  0.1825541 -0.04231271
  0.1890856 -0.04284204
  0.1956219 -0.04334914
  0.2021633 -0.04383448
  0.2087108 -0.04429856
  0.2152656 -0.04474182
  0.2218281 -0.04516464
  0.2283984 -0.04556738
  0.2349755 -0.04595035
  0.2415582 -0.04631385
  0.2481445 -0.04665814
  0.2547318 -0.04698348
  0.2613171 -0.04728974
  0.2678986 -0.04757654
  0.2744752 -0.04784357
  0.2810471 -0.04809055
  0.2876157 -0.04831727
  0.2941832 -0.04852349
  0.300753 -0.04870901
  0.3073294 -0.04887376
  0.3139165 -0.04901827
  0.3205161 -0.04914318
  0.3271281 -0.04924908
  0.3337501 -0.04933655
  0.3403777 -0.04940618
  0.347004 -0.04945857
  0.3536201 -0.04949437
  0.360216 -0.04951276
  0.3667841 -0.04951138
  0.3733203 -0.04948792
  0.3798238 -0.04944015
  0.3862971 -0.04936589
  0.3927455 -0.04926294
  0.3991771 -0.04912897
  0.4056026 -0.04896188
  0.4120337 -0.04876226
  0.4184799 -0.04853182
  0.4249485 -0.04827225
  0.4314441 -0.04798526
  0.4379691 -0.04767265
  0.4445228 -0.04733641
  0.4511017 -0.04697876
  0.4576998 -0.04660167
  0.4643103 -0.04620589
  0.4709275 -0.04579195
  0.4775472 -0.04536037
  0.4841665 -0.0449116
  0.4907841 -0.04444603
  0.4973998 -0.04396396
  0.5040149 -0.0434656
  0.5106319 -0.04295123
  0.5172527 -0.04242127
  0.523879 -0.04187614
  0.530512 -0.04131631
  0.5371525 -0.04074229
  0.5438007 -0.04015461
  0.5504564 -0.03955386
  0.5571188 -0.03894064
  0.5637871 -0.03831545
  0.5704606 -0.03767879
  0.5771386 -0.03703116
  0.5838206 -0.03637302
  0.5905061 -0.03570486
  0.5971948 -0.03502714
  0.6038864 -0.03434034
  0.6105809 -0.03364484
  0.6172783 -0.03294095
  0.6239785 -0.032229
  0.630682 -0.0315093
  0.6373889 -0.03078213
  0.6440998 -0.03004778
  0.6508151 -0.02930652
  0.6575355 -0.02855866
  0.6642616 -0.02780465
  0.6709936 -0.02704498
  0.6777318 -0.0262802
  0.6844758 -0.02551086
  0.6912254 -0.02473755
  0.6979798 -0.02396089
  0.7047381 -0.02318155
  0.7114993 -0.02240019
  0.7182624 -0.0216175
  0.7250262 -0.02083413
  0.7317899 -0.02005075
  0.7385526 -0.01926801
  0.7453135 -0.01848656
  0.7520718 -0.01770705
  0.7588266 -0.01693015
  0.7655773 -0.0161566
  0.7723228 -0.01538713
  0.779062 -0.01462252
  0.7857936 -0.01386353
  0.7925163 -0.01311095
  0.7992283 -0.01236556
  0.8059282 -0.01162825
  0.8126145 -0.01090041
  0.8192861 -0.0101835
  0.8259426 -0.009478907
  0.8325839 -0.008787938
  0.8392106 -0.008111837
  0.8458236 -0.007451784
  0.8524243 -0.006808891
  0.8590142 -0.006183661
  0.8655951 -0.005575905
  0.8721684 -0.004985424
  0.8787356 -0.004412044
  0.885298 -0.003855611
  0.8918566 -0.003316
  0.8984124 -0.0027931
  0.9049663 -0.002287361
  0.9115148 -0.00180341
  0.9180451 -0.001348176
  0.9245348 -0.0009288731
  0.9309531 -0.0005524836
  0.9372637 -0.0002251455
  0.9434282 4.843952e-05
  0.9494105 0.0002654431
  0.9551799 0.0004256307
  0.9607156 0.0005331789
  0.9660087 0.0005937641
  0.9710591 0.0006130869
  0.9758733 0.0005965363
  0.9804617 0.0005490086
  0.9848369 0.0004748376
  0.9890125 0.0003777937
  0.9930023 0.0002611216
  0.9968196 0.0001275959
  1.0 0.0
