E392  (10.15%)               
  1.0 0.0
  0.9971203 0.0004964528
  0.9932954 0.001186564
  0.9889081 0.002013667
  0.983996 0.002971374
  0.97861 0.00404682
  0.9728487 0.005213761
  0.9668405 0.006435056
  0.9607025 0.007679581
  0.9545216 0.008924192
  0.9483351 0.01015602
  0.9421378 0.01137403
  0.9359188 0.01258121
  0.9296716 0.01377963
  0.923395 0.01497042
  0.9170921 0.01615416
  0.9107671 0.01733162
  0.9044242 0.01850366
  0.8980673 0.0196712
  0.8917001 0.02083515
  0.8853258 0.02199558
  0.8789468 0.02315221
  0.872565 0.02430488
  0.8661814 0.02545359
  0.8597963 0.02659843
  0.8534096 0.0277396
  0.8470209 0.02887725
  0.8406303 0.03001149
  0.8342376 0.03114243
  0.8278433 0.03227012
  0.8214477 0.03339458
  0.8150514 0.03451574
  0.8086548 0.03563342
  0.8022585 0.03674746
  0.7958626 0.03785771
  0.7894674 0.03896405
  0.7830731 0.04006635
  0.7766797 0.0411645
  0.7702873 0.04225836
  0.7638959 0.04334773
  0.7575054 0.04443246
  0.751116 0.04551237
  0.7447277 0.04658727
  0.7383405 0.047657
  0.7319546 0.04872135
  0.72557 0.04978013
  0.7191868 0.05083311
  0.7128049 0.05188009
  0.7064243 0.05292087
  0.700045 0.05395525
  0.6936669 0.05498304
  0.68729 0.05600405
  0.680914 0.0570181
  0.674539 0.05802497
  0.6681651 0.05902448
  0.6617923 0.06001639
  0.6554207 0.06100048
  0.6490506 0.06197653
  0.6426823 0.06294428
  0.636316 0.06390335
  0.6299522 0.06485321
  0.6235913 0.0657933
  0.6172339 0.06672306
  0.6108806 0.06764194
  0.6045322 0.06854936
  0.5981896 0.06944474
  0.5918537 0.07032746
  0.5855251 0.0711966
  0.5792046 0.07205117
  0.5728925 0.07289025
  0.5665888 0.07371295
  0.5602933 0.07451842
  0.5540057 0.07530587
  0.5477254 0.07607451
  0.5414515 0.07682367
  0.5351832 0.07755287
  0.52892 0.07826164
  0.5226612 0.07894948
  0.5164066 0.07961588
  0.5101557 0.08026031
  0.5039084 0.08088225
  0.4976646 0.08148116
  0.4914243 0.08205654
