NACA 66(4)-221
  1.0 0.0
  0.9961642 0.0006480272
  0.9916177 0.001447926
  0.9869328 0.002308475
  0.9821015 0.003234686
  0.9771156 0.004232041
  0.9719669 0.005306513
  0.9666466 0.00646458
  0.9611464 0.00771322
  0.9554582 0.009059881
  0.9495746 0.0105124
  0.9434891 0.01207748
  0.937196 0.01375756
  0.9306912 0.01555302
  0.9239734 0.0174623
  0.9170442 0.01948143
  0.9099097 0.02160351
  0.9025804 0.0238183
  0.8950723 0.02611266
  0.8874068 0.02847648
  0.8796078 0.03090149
  0.8716993 0.03337897
  0.8637038 0.03590023
  0.8556408 0.03845717
  0.8475259 0.04104274
  0.8393701 0.04365051
  0.831184 0.04627345
  0.8229786 0.04890422
  0.8147655 0.05153522
  0.8065564 0.05415877
  0.7983634 0.05676718
  0.7901982 0.05935319
  0.7820712 0.06191043
  0.7739907 0.0644334
  0.7659628 0.06691743
  0.7579921 0.06935862
  0.7500811 0.07175382
  0.7422311 0.07410047
  0.7344418 0.07639639
  0.7267125 0.07863983
  0.719041 0.08082942
  0.7114247 0.08296412
  0.7038602 0.08504318
  0.6963435 0.08706601
  0.6888713 0.08903164
  0.6814437 0.0909381
  0.6740644 0.09278264
  0.6667404 0.09456197
  0.6594814 0.09627249
  0.6522996 0.09791056
  0.6452082 0.0994724
  0.638217 0.1009527
  0.6313261 0.1023477
  0.6245272 0.1036557
  0.6178047 0.1048765
  0.6111377 0.1060105
  0.6044998 0.1070585
  0.5978591 0.1080208
  0.5911801 0.1089021
  0.5844312 0.1097113
  0.5775865 0.110456
  0.5706262 0.1111426
  0.563538 0.1117764
  0.5563188 0.1123626
  0.5489782 0.1129057
  0.5415385 0.1134084
  0.5340261 0.1138686
  0.5264636 0.1142842
  0.5188687 0.1146541
  0.5112532 0.1149776
  0.5036226 0.1152547
  0.4959755 0.1154858
  0.4883058 0.1156716
  0.4806082 0.1158129
  0.4728795 0.1159106
  0.4651195 0.1159653
  0.4573305 0.1159779
  0.4495177 0.115949
  0.4416891 0.1158795
  0.4338531 0.1157689
  0.4260166 0.1156167
  0.4181844 0.1154227
  0.4103592 0.1151863
  0.402542 0.1149072
  0.3947317 0.1145851
  0.3869261 0.1142196
  0.379123 0.113811
  0.3713215 0.1133594
  0.3635209 0.1128648
  0.3557216 0.1123274
  0.3479246 0.1117475
  0.3401318 0.1111252
  0.3323453 0.1104606
  0.3245678 0.1097538
  0.316802 0.109005
  0.3090509 0.1082145
  0.3013179 0.1073826
  0.2936064 0.1065097
  0.28592 0.1055958
  0.2782617 0.1046407
  0.2706342 0.1036441
  0.2630393 0.1026056
  0.2554785 0.101525
  0.2479525 0.1004019
  0.2404618 0.0992359
  0.2330076 0.09802696
  0.2255925 0.09677524
  0.2182206 0.09548125
  0.2108969 0.09414585
  0.203628 0.09277028
  0.1964212 0.09135615
  0.1892844 0.08990502
  0.182226 0.0884179
  0.1752535 0.08689593
  0.1683742 0.08534043
  0.1615942 0.08375287
  0.1549193 0.08213486
  0.1483543 0.08048813
  0.1419034 0.07881438
  0.1355734 0.07711532
  0.1293742 0.07539385
  0.123318 0.0736541
