NACA 66(3)-418
  1.0 0.0
  0.996601 0.0008061687
  0.99252 0.001787831
  0.9882522 0.002830497
  0.9837823 0.003940254
  0.9790939 0.005123762
  0.9741705 0.006388178
  0.9689959 0.007740976
  0.9635562 0.009189612
  0.9578411 0.01074097
  0.9518473 0.01240048
  0.9455813 0.01417069
  0.9390609 0.01604825
  0.9323123 0.01802505
  0.9253682 0.02008966
  0.9182641 0.02222831
  0.9110342 0.02442636
  0.9037068 0.02666992
  0.8963008 0.02894748
  0.8888272 0.03125227
  0.8812964 0.03357937
  0.8737196 0.03592361
  0.866108 0.03827959
  0.8584736 0.04064176
  0.8508281 0.04300454
  0.8431831 0.04536238
  0.8355491 0.04770999
  0.8279351 0.05004267
  0.820348 0.05235632
  0.8127933 0.05464751
  0.8052743 0.05691339
  0.7977929 0.05915169
  0.7903497 0.06136027
  0.7829447 0.06353691
  0.7755774 0.06567956
  0.7682473 0.06778633
  0.7609536 0.0698555
  0.7536951 0.07188547
  0.7464707 0.0738748
  0.7392791 0.07582251
  0.7321183 0.07772793
  0.7249864 0.07959052
  0.7178804 0.08140991
  0.7107974 0.08318579
  0.7037337 0.08491796
  0.6966854 0.08660623
  0.6896495 0.08825023
  0.6826257 0.08984887
  0.6756169 0.09140041
  0.6686292 0.09290257
  0.6616713 0.0943527
  0.6547544 0.09574792
  0.6478919 0.09708523
  0.6410963 0.09836043
  0.6343738 0.09956946
  0.6277226 0.10071
  0.6211351 0.1017808
  0.6145979 0.1027816
  0.6080929 0.1037124
  0.6015971 0.1045733
  0.5950829 0.1053651
  0.5885226 0.1060938
  0.5818931 0.1067656
  0.5751764 0.1073858
  0.5683602 0.1079588
  0.5614391 0.1084886
  0.554416 0.1089788
  0.5473046 0.109433
  0.540127 0.1098521
  0.5329054 0.1102342
  0.5256584 0.110578
  0.5183996 0.1108828
  0.5111378 0.1111485
  0.5038766 0.111375
  0.4966141 0.1115627
  0.4893446 0.1117121
  0.4820628 0.111824
  0.4747649 0.1118989
  0.4674494 0.1119373
  0.4601165 0.1119397
  0.4527683 0.1119066
  0.4454091 0.1118385
  0.4380444 0.1117356
  0.4306791 0.1115976
  0.4233169 0.1114242
  0.4159603 0.1112154
  0.4086104 0.1109708
  0.4012672 0.1106903
  0.3939293 0.1103736
  0.3865948 0.1100207
  0.3792622 0.1096315
  0.3719303 0.1092063
  0.3645988 0.108745
  0.3572678 0.1082478
  0.349938 0.1077148
  0.3426106 0.1071462
  0.3352875 0.106542
  0.3279704 0.1059021
  0.3206611 0.1052265
  0.3133616 0.1045153
  0.3060738 0.1037684
  0.2987997 0.102986
  0.2915412 0.1021681
  0.2843002 0.1013145
  0.2770783 0.1004249
  0.2698764 0.09949895
  0.262695 0.09853621
  0.2555343 0.09753626
  0.248394 0.09649859
  0.2412734 0.09542262
  0.2341721 0.09430789
  0.2270911 0.09315412
  0.2200324 0.09196128
  0.2129997 0.09072962
  0.2059974 0.08945969
  0.1990314 0.08815238
  0.1921082 0.08680881
  0.1852351 0.08542941
  0.1784179 0.08401403
  0.1716615 0.08256241
  0.1649691 0.08107423
  0.1583428 0.07954905
  0.1517836 0.0779863
  0.1452916 0.07638531
  0.1388666 0.07474534
  0.1325115 0.0730664
  0.1262337 0.07134986
  0.1200441 0.06959849
  0.1139562 0.06781636
  0.1079856 0.06600876
  0.1021481 0.06418189
  0.09645903 0.06234255
  0.09093283 0.06049782
  0.08558648 0.05865573
  0.08044075 0.05682649
  0.07551585 0.05502135
  0.07082772 0.05325111
  0.06638597 0.0515241
  0.06219178 0.04984365
  0.05823758 0.04821018
  0.05451048 0.04662248
  0.05099499 0.04507835
  0.04767484 0.04357512
  0.04453413 0.04210995
  0.04155999 0.04068084
  0.03874493 0.03928809
  0.03608435 0.03793343
  0.03357422 0.03661902
  0.03120988 0.03534671
  0.02898559 0.03411771
  0.02689452 0.03293247
  0.02492899 0.03179068
  0.02308083 0.03069144
  0.02134176 0.02963332
  0.01970488 0.02861301
  0.01816472 0.02762516
  0.01671528 0.02666489
  0.01535035 0.02572802
  0.01406391 0.02481095
  0.01285025 0.02391063
  0.01170411 0.02302444
  0.01062065 0.02215019
  0.009595475 0.02128595
  0.008624871 0.02043031
  0.007706062 0.01958248
  0.006836661 0.01874198
  0.00601451 0.01790848
  0.00523762 0.01708179
  0.004504953 0.01626112
  0.003821101 0.01544108
  0.003191788 0.01461472
  0.00262134 0.01377571
  0.002110515 0.0129216
  0.001655833 0.01205523
  0.001254002 0.01117937
  0.0009022389 0.01029637
  0.0005982044 0.009408217
  0.0003399493 0.008516585
  0.0001258738 0.007622926
  -4.530432e-05 0.006728492
  -0.0001745726 0.005834375
  -0.00026264 0.004941537
  -0.0003099454 0.004050831
  -0.0003166599 0.003163023
  -0.0002826814 0.00227881
  -0.0002076227 0.001398835
  -9.078918e-05 0.0005236991
  6.883135e-05 -0.000346036
  0.0002717911 -0.001210318
  0.0005178885 -0.002069654
  0.0008071261 -0.00292443
  0.00113976 -0.003774868
  0.001516283 -0.004621009
  0.001937407 -0.005462701
  0.002404053 -0.006299567
