NACA 65(1)-212
  1.0 0.0
  0.9968689 0.0003827962
  0.9930897 0.0008518611
  0.9891132 0.001353702
  0.9849211 0.001891981
  0.980494 0.002470727
  0.9758124 0.00309426
  0.9708582 0.003767011
  0.9656169 0.004493195
  0.9600816 0.005276262
  0.954258 0.006118078
  0.9481693 0.007017883
  0.9418603 0.00797081
  0.9353892 0.008968039
  0.9288179 0.009999132
  0.922205 0.01105327
  0.9155925 0.01212167
  0.9090049 0.01319806
  0.9024554 0.01427788
  0.8959386 0.01535975
  0.8894391 0.01644469
  0.8829428 0.01753398
  0.876439 0.01862843
  0.8699197 0.01972834
  0.8633802 0.0208335
  0.8568189 0.02194313
  0.8502376 0.02305591
  0.8436411 0.02417005
  0.8370358 0.02528407
  0.8304274 0.02639671
  0.8238206 0.02750686
  0.8172191 0.0286136
  0.8106259 0.02971616
  0.8040427 0.03081395
  0.7974704 0.03190653
  0.790909 0.03299332
  0.784358 0.03407353
  0.7778168 0.0351464
  0.7712842 0.03621123
  0.7647589 0.03726736
  0.7582393 0.03831419
  0.7517234 0.03935116
  0.745209 0.04037782
  0.7386942 0.04139429
  0.7321777 0.04240083
  0.7256586 0.04339759
  0.7191369 0.04438464
  0.7126131 0.04536193
  0.7060886 0.04632932
  0.6995651 0.04728658
  0.6930451 0.04823319
  0.6865308 0.04916805
  0.6800236 0.05009008
  0.6735245 0.05099831
  0.6670338 0.05189185
  0.6605509 0.05276993
  0.654075 0.05363187
  0.6476043 0.05447707
  0.6411368 0.05530527
  0.634671 0.05611654
  0.6282054 0.05691091
  0.6217393 0.05768831
  0.6152722 0.05844864
  0.6088044 0.05919174
  0.6023363 0.05991739
  0.5958689 0.0606253
  0.5894034 0.06131486
  0.582941 0.06198526
  0.5764828 0.06263573
  0.5700299 0.0632655
  0.5635833 0.06387386
  0.5571438 0.06446009
  0.5507123 0.06502352
  0.5442895 0.06556348
  0.5378759 0.06607917
  0.5314716 0.06656986
  0.5250762 0.0670348
  0.5186886 0.06747333
  0.5123075 0.06788477
  0.505931 0.06826847
  0.4995568 0.06862377
  0.4931822 0.06895026
  0.4868045 0.06924838
  0.4804219 0.06951865
  0.474033 0.06976154
  0.4676373 0.06997751
  0.4612347 0.07016695
  0.4548259 0.07033025
  0.4484121 0.0704678
  0.4419953 0.07057986
  0.4355772 0.07066643
  0.429159 0.0707275
  0.4227413 0.07076308
  0.4163241 0.07077318
  0.409907 0.07075782
  0.403489 0.07071701
  0.3970683 0.07065072
  0.3906431 0.07055919
  0.3842116 0.07044304
  0.3777727 0.07030288
  0.3713258 0.07013936
  0.3648712 0.0699531
  0.3584096 0.0697448
  0.3519424 0.06951515
  0.3454717 0.06926489
  0.339 0.06899425
  0.3325294 0.06870308
  0.3260616 0.06839124
  0.3195978 0.06805857
  0.3131388 0.06770489
  0.3066847 0.06733002
  0.3002352 0.06693374
  0.2937898 0.0665158
  0.2873474 0.06607603
  0.2809076 0.06561427
  0.2744701 0.06513039
  0.2680351 0.06462427
  0.261603 0.06409585
  0.2551746 0.06354506
  0.248751 0.06297191
  0.2423339 0.06237636
  0.2359244 0.06175812
  0.2295237 0.0611168
  0.2231321 0.06045199
  0.2167499 0.05976325
  0.2103765 0.05905006
  0.2040112 0.05831187
  0.1976526 0.05754805
  0.1912992 0.05675789
  0.1849501 0.05594071
  0.1786055 0.05509597
  0.172267 0.05422329
  0.1659373 0.05332252
  0.1596204 0.05239371
  0.1533213 0.05143718
  0.1470462 0.05045352
  0.140802 0.04944295
  0.1345942 0.04840454
  0.1284257 0.04733695
  0.1222969 0.04623851
  0.1162055 0.04510713
  0.1101473 0.04394032
  0.104116 0.04273506
  0.09810322 0.04148778
  0.09210027 0.04019487
  0.08611176 0.03885638
  0.0801662 0.0374783
  0.07431379 0.0360729
  0.06861762 0.03465608
  0.06312522 0.0332353
  0.05784574 0.03180869
  0.05276096 0.0303687
  0.04783725 0.02890371
  0.04304261 0.02740288
  0.03840711 0.0258773
  0.03402974 0.02436516
  0.03001695 0.02291435
  0.02642654 0.02156104
  0.02325572 0.02032036
  0.02046761 0.01918434
  0.01801963 0.01813021
  0.01586602 0.01714118
  0.01396253 0.0162054
  0.01226984 0.01531408
  0.01075486 0.01446045
  0.009393551 0.01363864
  0.008167577 0.01284328
  0.00706049 0.01206984
  0.006058146 0.01131387
  0.00514968 0.01056161
  0.00432766 0.009797526
  0.00358689 0.009015205
  0.002925735 0.008224034
  0.00234139 0.007433828
  0.001829714 0.006650302
  0.001386422 0.00587656
  0.001007652 0.005114081
  0.0006902066 0.00436333
  0.000431643 0.003624145
  0.0002303053 0.002895956
  8.534563e-05 0.002177921
  -3.23926e-06 0.001468996
  -3.453348e-05 0.000767965
  -6.569374e-06 7.3428e-05
  8.304975e-05 -0.0006163228
  0.0002335163 -0.001303574
  0.0004436798 -0.001990487
  0.0007134468 -0.002678922
  0.001043685 -0.00337047
  0.001436174 -0.004066453
  0.001893584 -0.004767853
  0.002419445 -0.005475175
  0.00301805 -0.006188169
  0.003694183 -0.006905349
  0.004452444 -0.007623163
  0.005295766 -0.008334632
  0.006222769 -0.009027754
  0.007233691 -0.009695967
  0.008337848 -0.01034758
  0.009550805 -0.0109974
  0.01089006 -0.01165238
  0.01237528 -0.01231724
  0.01402845 -0.01299803
  0.01587632 -0.01370051
  0.01795645 -0.01442909
  0.02031375 -0.01518984
  0.02299845 -0.01599224
  0.02606178 -0.01685226
  0.02955135 -0.01779154
  0.033501 -0.01881183
  0.03789264 -0.01989478
  0.04263688 -0.02100607
  0.04760802 -0.02210795
  0.05272162 -0.02317757
  0.05798398 -0.0242158
  0.06343533 -0.02523334
  0.06910269 -0.02623878
  0.07498639 -0.0272372
  0.08104403 -0.02822783
  0.08720239 -0.02919928
  0.09339893 -0.03013982
  0.0995973 -0.03104287
  0.1057907 -0.03190695
  0.1119914 -0.03273514
  0.1182118 -0.03353127
  0.1244618 -0.03429857
  0.1307477 -0.03503978
  0.1370733 -0.03575721
  0.1434385 -0.03645284
  0.1498398 -0.03712831
  0.1562696 -0.03778482
  0.1627187 -0.03842202
  0.169179 -0.03903906
  0.175644 -0.0396354
  0.1821093 -0.04021072
  0.1885723 -0.0407649
  0.1950323 -0.04129804
  0.2014903 -0.04181038
  0.2079493 -0.04230236
  0.2144124 -0.04277476
  0.2208822 -0.04322833
  0.2273605 -0.04366374
  0.233848 -0.0440816
  0.2403448 -0.04448246
  0.2468503 -0.04486682
  0.2533627 -0.04523513
  0.2598797 -0.04558759
  0.2663993 -0.04592406
  0.2729199 -0.04624441
  0.2794404 -0.04654856
  0.2859602 -0.04683645
  0.2924793 -0.04710808
  0.2989981 -0.04736341
  0.3055178 -0.04760249
  0.3120394 -0.04782543
  0.3185637 -0.04803239
  0.325091 -0.04822351
  0.331621 -0.0483989
  0.338153 -0.0485587
  0.3446857 -0.04870299
  0.3512173 -0.04883191
  0.3577455 -0.04894536
  0.3642684 -0.04904274
  0.3707843 -0.04912334
  0.3772924 -0.0491865
  0.3837923 -0.04923156
  0.3902844 -0.04925788
  0.3967694 -0.04926481
  0.403249 -0.04925171
  0.4097248 -0.0492182
  0.4161984 -0.04916418
  0.4226708 -0.04908956
  0.4291426 -0.04899426
  0.4356138 -0.04887816
  0.4420839 -0.04874121
  0.448552 -0.04858332
  0.4550164 -0.04840445
  0.4614758 -0.04820432
  0.4679289 -0.04798254
  0.4743753 -0.04773872
  0.4808151 -0.04747245
  0.4872492 -0.04718328
  0.4936788 -0.04687073
  0.5001059 -0.04653426
  0.5065331 -0.0461735
  0.5129631 -0.04578893
  0.5193981 -0.04538123
  0.52584 -0.04495109
  0.5322904 -0.04449918
  0.5387502 -0.04402621
  0.5452201 -0.04353294
  0.5517003 -0.04302012
  0.5581905 -0.04248855
  0.5646903 -0.04193901
  0.5711991 -0.0413723
  0.577716 -0.04078925
  0.5842401 -0.04019073
  0.5907701 -0.03957764
  0.5973047 -0.03895092
  0.6038422 -0.03831151
  0.6103811 -0.03765996
  0.6169201 -0.03699651
  0.6234588 -0.03632132
  0.629997 -0.03563453
  0.6365353 -0.03493619
  0.6430747 -0.0342263
  0.6496169 -0.03350479
  0.6561642 -0.03277165
  0.6627188 -0.03202749
  0.6692824 -0.03127307
  0.6758562 -0.03050926
  0.6824408 -0.02973699
  0.6890358 -0.02895729
  0.6956406 -0.02817127
  0.7022537 -0.02738012
  0.708873 -0.02658474
  0.7154966 -0.02578553
  0.7221228 -0.02498285
  0.7287501 -0.02417703
  0.7353775 -0.02336835
  0.7420043 -0.02255704
  0.7486301 -0.02174332
  0.7552549 -0.02092742
  0.7618787 -0.02011002
  0.7685014 -0.01929196
  0.7751228 -0.01847414
  0.7817422 -0.01765746
  0.7883589 -0.01684286
  0.7949719 -0.01603132
  0.8015799 -0.01522382
  0.8081813 -0.01442145
  0.814775 -0.01362544
  0.8213596 -0.01283699
  0.8279342 -0.01205726
  0.8344981 -0.01128737
  0.8410507 -0.01052842
  0.8475916 -0.009781437
  0.8541206 -0.009047401
  0.860638 -0.008326874
  0.8671441 -0.007620158
  0.87364 -0.006927509
  0.8801268 -0.006249147
  0.8866062 -0.005585259
  0.8930801 -0.004936008
  0.899551 -0.004301534
  0.9060209 -0.003683006
  0.9124872 -0.003086291
  0.9189374 -0.002519137
  0.9253492 -0.001989736
  0.9316922 -0.001506155
  0.9379301 -0.001075646
  0.9440248 -0.0007039448
  0.9499401 -0.0003947406
  0.9556453 -0.000148611
  0.9611201 3.881207e-05
  0.9663556 0.0001734116
  0.9713519 0.0002612105
  0.9761152 0.000307983
  0.9806559 0.0003190347
  0.9849863 0.0002991062
  0.9891199 0.0002523565
  0.9930701 0.0001823922
  0.9968502 9.231862e-05
  1.0 0.0
