NACA 65-206
  1.0 0.0
  0.9972449 0.0002802957
  0.9939161 0.0006192279
  0.9904088 0.0009766706
  0.9867045 0.001354558
  0.9827831 0.001755009
  0.978623 0.002180287
  0.9742026 0.0026327
  0.9695017 0.003114416
  0.9645046 0.003627138
  0.9592056 0.004171598
  0.9536149 0.004746858
  0.9477891 0.005347223
  0.9420333 0.005941218
  0.9363829 0.006524991
  0.9307781 0.007104535
  0.9251742 0.007684309
  0.9195375 0.008267642
  0.9138437 0.008856889
  0.9080782 0.009453401
  0.9022375 0.01005736
  0.8963571 0.01066489
  0.8905138 0.01126783
  0.884695 0.01186719
  0.8788851 0.01246433
  0.8730717 0.01306025
  0.8672459 0.01365556
  0.861402 0.01425056
  0.8555376 0.01484519
  0.8496539 0.01543902
  0.8437577 0.01603109
  0.8378661 0.0166195
  0.8319783 0.01720421
  0.8260902 0.01778548
  0.820199 0.01836346
  0.8143026 0.01893818
  0.808403 0.01950932
  0.8025083 0.02007593
  0.7966185 0.0206379
  0.790732 0.02119519
  0.7848475 0.02174773
  0.7789638 0.02229541
  0.77308 0.02283811
  0.7671954 0.02337568
  0.7613096 0.02390793
  0.7554224 0.02443468
  0.7495337 0.0249557
  0.7436439 0.02547078
  0.7377533 0.0259798
  0.7318622 0.02648263
  0.7259708 0.02697917
  0.7200792 0.02746932
  0.7141876 0.02795297
  0.708296 0.02843005
  0.7024045 0.02890044
  0.696513 0.02936409
  0.6906215 0.02982088
  0.6847297 0.03027072
  0.6788378 0.03071351
  0.6729456 0.03114912
  0.6670532 0.03157747
  0.6611604 0.03199844
  0.6552674 0.03241191
  0.6493741 0.03281778
  0.6434807 0.03321593
  0.6375871 0.03360619
  0.6316934 0.0339884
  0.6257996 0.03436241
  0.6199058 0.03472805
  0.6140119 0.03508516
  0.608118 0.0354336
  0.6022241 0.03577319
  0.5963302 0.03610378
  0.5904363 0.03642516
  0.5845424 0.03673712
  0.5786485 0.03703941
  0.5727547 0.03733181
  0.5668611 0.03761409
  0.5609676 0.03788602
  0.5550745 0.03814737
  0.5491818 0.0383979
  0.5432896 0.03863737
  0.5373981 0.03886549
  0.5315074 0.03908196
  0.5256173 0.03928648
  0.5197279 0.03947877
  0.513839 0.03965852
  0.5079504 0.03982546
  0.5020619 0.03997929
  0.4961731 0.04011974
  0.4902838 0.04024687
  0.4843937 0.04036094
  0.4785026 0.0404622
  0.4726104 0.04055091
  0.466717 0.04062732
  0.4608225 0.04069169
  0.454927 0.04074428
  0.4490307 0.04078534
  0.4431337 0.04081506
  0.4372365 0.0408335
  0.431339 0.04084071
  0.4254415 0.0408367
  0.4195441 0.04082153
  0.4136468 0.04079522
  0.4077495 0.04075782
  0.4018523 0.04070936
  0.395955 0.04064987
  0.3900574 0.0405795
  0.3841595 0.0404984
  0.3782612 0.04040675
  0.3723624 0.04030475
  0.3664632 0.04019255
  0.3605635 0.04007035
  0.3546636 0.03993831
  0.3487635 0.03979663
  0.3428633 0.03964541
  0.3369633 0.03948463
  0.3310636 0.0393142
  0.3251643 0.03913405
  0.3192656 0.03894413
  0.3133676 0.03874436
  0.3074703 0.03853468
  0.3015738 0.03831501
  0.2956782 0.03808528
  0.2897834 0.03784537
  0.2838896 0.03759509
  0.2779968 0.03733429
  0.2721049 0.0370628
  0.2662141 0.03678044
  0.2603243 0.03648705
  0.2544355 0.03618245
  0.2485478 0.03586649
  0.2426612 0.035539
  0.2367756 0.03519988
  0.2308912 0.03484903
  0.2250078 0.03448634
  0.2191254 0.03411171
  0.2132442 0.03372504
  0.2073639 0.03332622
  0.2014847 0.03291515
  0.1956065 0.03249172
  0.1897292 0.03205564
  0.1838531 0.03160658
  0.1779783 0.03114419
  0.1721052 0.03066811
  0.1662341 0.03017804
  0.1603656 0.02967364
  0.1545002 0.02915463
  0.1486388 0.0286207
  0.142782 0.02807143
  0.1369307 0.02750588
  0.1310853 0.02692305
  0.125246 0.02632189
  0.1194128 0.02570133
  0.1135852 0.0250603
  0.1077628 0.02439765
  0.1019445 0.02371222
  0.09612925 0.02300281
  0.09031617 0.0222685
  0.08450601 0.0215088
  0.07870135 0.0207235
  0.07290657 0.01991264
  0.06712749 0.01907463
  0.06136938 0.01820415
  0.05563592 0.01729546
  0.04992924 0.01634275
  0.0442504 0.01534096
  0.03860117 0.01428891
  0.03298199 0.01318636
  0.02739115 0.01203248
  0.02182683 0.01082319
  0.01642334 0.009510392
  0.01166841 0.008112546
  0.00794438 0.006777695
  0.005341196 0.005639965
  0.003577202 0.004606827
  0.002396394 0.003739373
  0.00156173 0.002998307
  0.0009527429 0.002339403
  0.0005124944 0.001737041
  0.0002124719 0.001175365
  3.953188e-05 0.0006434996
  -8.819084e-06 0.0001331012
  7.307621e-05 -0.0003633384
  0.000284881 -0.0008545272
  0.0006278546 -0.00134924
  0.001114271 -0.001856636
  0.001771748 -0.002388166
  0.002655615 -0.002960767
  0.00388334 -0.003603198
  0.005710152 -0.004352984
  0.00837477 -0.005129046
  0.01212842 -0.005924161
  0.01716888 -0.006722174
  0.02296709 -0.007412319
  0.028712 -0.007994643
  0.03434429 -0.008534806
  0.03997717 -0.009046147
  0.04567721 -0.009533434
  0.05146719 -0.009996492
  0.05732533 -0.01043282
  0.06321566 -0.01084343
  0.06911177 -0.01123146
  0.07499994 -0.01160126
  0.08087904 -0.01195737
  0.08675394 -0.01230085
  0.09262873 -0.01263133
  0.09850598 -0.01294837
  0.1043869 -0.01325145
  0.1102715 -0.0135409
  0.11616 -0.01381767
  0.1220523 -0.0140827
  0.1279481 -0.01433694
  0.1338472 -0.01458135
  0.1397493 -0.01481687
  0.1456539 -0.01504445
  0.1515604 -0.01526506
  0.1574684 -0.01547938
  0.1633772 -0.01568745
  0.1692865 -0.01588922
  0.1751957 -0.01608463
  0.1811048 -0.01627364
  0.1870136 -0.01645621
  0.1929221 -0.01663229
  0.1988303 -0.01680187
  0.2047384 -0.01696491
  0.2106467 -0.01712151
  0.2165554 -0.01727181
  0.2224647 -0.01741597
  0.2283746 -0.01755414
  0.2342852 -0.01768647
  0.2401966 -0.01781309
  0.2461087 -0.01793417
  0.2520214 -0.01804983
  0.2579346 -0.0181602
  0.2638481 -0.0182653
  0.2697619 -0.01836518
  0.2756759 -0.01845986
  0.28159 -0.01854939
  0.2875042 -0.01863379
  0.2934185 -0.01871311
  0.2993328 -0.01878737
  0.3052472 -0.01885662
  0.3111618 -0.01892087
  0.3170765 -0.01898011
  0.3229913 -0.01903435
  0.3289062 -0.01908359
  0.3348212 -0.01912785
  0.3407363 -0.01916711
  0.3466513 -0.01920139
  0.3525661 -0.01923068
  0.3584807 -0.01925493
  0.3643949 -0.01927399
  0.3703087 -0.0192877
  0.376222 -0.01929594
  0.3821348 -0.01929853
  0.3880471 -0.01929534
  0.393959 -0.01928621
  0.3998704 -0.019271
  0.4057815 -0.01924956
