E63  (4.25%)                 
  1.0 0.0
  0.997368 0.001132056
  0.993346 0.002928218
  0.9886091 0.005078514
  0.9837433 0.007239335
  0.9788855 0.009299726
  0.9740286 0.0112267
  0.9691124 0.01303891
  0.9640924 0.01476069
  0.9589483 0.01640491
  0.9536818 0.01797912
  0.9483024 0.01949193
  0.9428245 0.02095283
  0.9372668 0.02237118
  0.9316479 0.02374994
  0.9259836 0.02508993
  0.920287 0.02639334
  0.914568 0.02766348
  0.9088324 0.02890248
  0.9030838 0.03011057
  0.8973243 0.03128819
  0.8915544 0.03243612
  0.8857735 0.03355541
  0.8799798 0.03464761
  0.8741721 0.03571446
  0.8683501 0.03675754
  0.8625145 0.03777827
  0.8566668 0.0387779
  0.8508099 0.03975739
  0.8449463 0.04071676
  0.839078 0.04165593
  0.8332062 0.04257491
  0.8273314 0.04347389
  0.821453 0.04435315
  0.81557 0.04521314
  0.8096809 0.04605466
  0.8037849 0.04687858
  0.7978816 0.04768569
  0.791971 0.0484767
  0.786054 0.04925224
  0.7801318 0.05001289
  0.7742062 0.05075892
  0.7682787 0.05149003
  0.7623505 0.05220595
  0.756422 0.05290644
  0.7504936 0.05359135
  0.7445646 0.05426057
  0.7386345 0.05491405
  0.7327018 0.05555195
  0.7267655 0.0561748
  0.7208248 0.05678318
  0.7148794 0.0573776
  0.708929 0.05795854
  0.7029742 0.05852646
  0.6970157 0.05908175
  0.6910545 0.05962476
  0.685092 0.0601554
  0.679129 0.06067338
  0.6731663 0.06117847
  0.6672042 0.06167046
  0.6612428 0.06214916
  0.6552817 0.06261442
  0.6493205 0.0630661
  0.6433583 0.06350417
  0.6373943 0.06392889
  0.631428 0.06434055
  0.6254589 0.06473944
  0.619487 0.06512583
  0.6135123 0.06549995
  0.6075353 0.06586205
  0.6015565 0.06621234
  0.5955767 0.06655095
  0.5895968 0.06687769
  0.5836172 0.06719237
  0.5776383 0.0674948
  0.5716604 0.0677848
  0.5656832 0.06806221
  0.5597065 0.06832687
  0.5537299 0.06857863
  0.5477527 0.06881741
  0.5417742 0.06904339
  0.535794 0.06925675
  0.5298119 0.0694577
  0.5238278 0.06964642
  0.5178418 0.06982309
  0.5118545 0.06998789
  0.5058662 0.070141
  0.499878 0.07028253
  0.4938905 0.07041229
  0.4879044 0.07052996
  0.4819201 0.07063527
  0.4759377 0.07072791
  0.4699573 0.0708076
  0.4639785 0.07087406
  0.4580008 0.07092702
  0.4520237 0.0709662
  0.4460463 0.07099163
  0.4400679 0.07100345
  0.4340883 0.07100183
  0.4281073 0.07098692
  0.4221249 0.07095888
  0.4161415 0.07091787
  0.4101576 0.07086404
  0.4041739 0.07079754
  0.3981913 0.07071826
  0.3922105 0.07062585
  0.3862321 0.07052
  0.3802563 0.07040037
  0.3742832 0.07026663
  0.3683127 0.07011845
  0.3623444 0.06995548
  0.3563778 0.06977738
  0.3504121 0.06958401
  0.344447 0.0693753
  0.3384822 0.06915123
  0.3325177 0.06891176
  0.3265536 0.06865687
  0.3205903 0.06838654
  0.3146285 0.06810077
  0.308669 0.06779951
  0.3027126 0.06748239
  0.29676 0.06714894
  0.2908116 0.06679868
  0.2848676 0.06643113
  0.2789278 0.06604579
  0.272992 0.06564216
  0.2670597 0.0652197
  0.2611302 0.06477802
  0.255203 0.06431689
  0.249278 0.06383606
  0.2433554 0.06333534
  0.2374354 0.06281454
  0.2315189 0.06227353
  0.2256068 0.06171218
  0.2197002 0.06113008
  0.2138003 0.06052647
  0.2079079 0.05990058
  0.2020234 0.05925162
  0.196147 0.05857874
  0.1902787 0.05788111
  0.1844181 0.05715784
  0.1785648 0.05640816
  0.1727186 0.05563136
  0.1668799 0.05482677
  0.1610491 0.05399376
  0.155227 0.05313176
  0.1494146 0.05224021
  0.1436134 0.05131797
  0.1378254 0.0503635
  0.1320528 0.04937538
  0.1262981 0.04835227
  0.1205639 0.04729296
  0.1148532 0.04619628
  0.1091683 0.04506055
  0.1035097 0.04388362
  0.09787571 0.04266297
  0.09226298 0.04139557
  0.08666646 0.04007772
  0.08108455 0.03870496
  0.07552605 0.03727479
  0.07001069 0.0357881
  0.0645678 0.03424959
  0.05923022 0.0326649
  0.05400864 0.03103096
  0.04887976 0.02933401
  0.04379161 0.02754875
  0.0386747 0.02563837
  0.03353991 0.02359053
  0.02856327 0.02146542
  0.02400442 0.01937934
  0.01997613 0.01737261
  0.01636787 0.01538018
  0.01301217 0.01329983
  0.009809288 0.01107901
  0.007006535 0.008965441
  0.004837173 0.00723551
  0.003256981 0.005840068
  0.002162595 0.004633276
  0.001414655 0.003545715
  0.0009054602 0.002541417
  0.0005651343 0.00160209
  0.0003624403 0.0007453515
  0.0002829541 -1.450856e-05
  0.0003190579 -0.0006776076
  0.0004723061 -0.001244926
  0.0007539752 -0.001714955
  0.001170202 -0.002098885
  0.001729601 -0.002411806
  0.002458628 -0.002662831
  0.003415593 -0.002857561
  0.004738465 -0.003002477
  0.006868037 -0.003137019
  0.0110708 -0.003304235
  0.01527894 -0.003322515
  0.01897689 -0.003223752
  0.02200491 -0.003082886
  0.02508934 -0.00289666
  0.02864265 -0.002640891
  0.03339104 -0.002250017
  0.03874297 -0.001765494
  0.0434515 -0.001308179
  0.04825009 -0.0008172503
  0.05360306 -0.0002466055
  0.05933296 0.0003826798
  0.06471806 0.0009868109
  0.07005061 0.001595
  0.07552744 0.002227816
  0.08126917 0.002897794
  0.08721973 0.003596695
  0.0930559 0.004284965
  0.09883851 0.004968558
  0.1046464 0.005655696
  0.1105287 0.006351084
  0.1165015 0.007055456
  0.1224642 0.007755832
  0.1283861 0.00844805
  0.1342947 0.009134929
  0.1402101 0.009818343
  0.146145 0.01049928
  0.1521049 0.01117788
  0.1580881 0.01185339
  0.164087 0.01252464
  0.1700937 0.01319057
  0.1761018 0.01385035
  0.1821066 0.01450337
  0.1881052 0.0151492
  0.1940964 0.01578763
  0.2000806 0.01641861
  0.2060594 0.0170422
  0.212035 0.0176584
  0.2180089 0.01826718
  0.2239825 0.01886846
  0.2299569 0.01946212
  0.2359328 0.02004803
  0.2419107 0.020626
  0.2478908 0.02119583
  0.2538729 0.02175743
  0.2598569 0.02231086
  0.2658427 0.02285621
  0.2718298 0.02339353
  0.2778182 0.02392291
  0.2838075 0.0244444
  0.2897975 0.02495807
  0.2957877 0.025464
  0.3017779 0.02596219
  0.3077677 0.02645248
  0.313757 0.02693466
  0.3197455 0.02740851
  0.3257334 0.02787384
  0.3317207 0.02833047
  0.3377074 0.0287782
  0.3436939 0.02921687
  0.3496805 0.02964631
  0.3556676 0.03006639
  0.3616556 0.03047722
  0.3676447 0.0308789
  0.3736352 0.03127156
  0.3796272 0.03165529
  0.3856206 0.03203018
  0.3916153 0.03239634
  0.3976111 0.03275385
  0.4036078 0.03310278
  0.4096048 0.0334432
  0.4156018 0.03377499
  0.4215984 0.03409794
  0.4275944 0.03441186
  0.4335896 0.03471657
  0.4395839 0.03501187
  0.4455774 0.03529759
  0.4515701 0.03557356
  0.4575623 0.03583961
  0.4635544 0.03609556
  0.4695466 0.03634133
  0.4755393 0.03657698
  0.4815328 0.03680257
  0.4875273 0.03701819
  0.4935229 0.03722391
  0.4995195 0.03741979
  0.505517 0.03760589
  0.5115153 0.03778228
  0.517514 0.03794901
  0.5235128 0.03810615
  0.5295113 0.0382536
  0.535509 0.03839117
  0.5415057 0.03851862
  0.5475013 0.03863576
  0.5534955 0.03874238
  0.5594885 0.03883826
  0.5654802 0.03892322
  0.5714709 0.03899703
  0.5774609 0.03905951
  0.5834505 0.03911047
  0.5894401 0.03914988
  0.5954299 0.0391778
  0.6014203 0.03919427
  0.6074112 0.03919934
  0.6134028 0.03919304
  0.6193948 0.03917542
  0.6253872 0.03914653
  0.6313796 0.03910641
  0.6373716 0.0390551
  0.6433628 0.03899257
  0.6493528 0.03891859
  0.6553413 0.03883294
  0.661328 0.03873536
  0.6673127 0.03862563
  0.6732956 0.03850352
  0.6792767 0.03836878
  0.6852561 0.03822117
  0.6912343 0.03806044
  0.6972114 0.03788638
  0.703188 0.03769889
  0.7091643 0.0374979
  0.7151403 0.03728336
  0.721116 0.03705521
  0.7270912 0.0368134
  0.7330655 0.03655789
  0.7390385 0.03628864
  0.7450096 0.03600564
  0.7509779 0.03570877
  0.7569429 0.03539763
  0.7629039 0.03507176
  0.7688607 0.0347307
  0.7748133 0.03437398
  0.7807618 0.03400111
  0.7867066 0.03361158
  0.7926483 0.03320489
  0.7985877 0.0327805
  0.8045255 0.03233806
  0.8104622 0.03187733
  0.8163978 0.03139808
  0.8223317 0.03090014
  0.8282631 0.03038338
  0.8341907 0.0298477
  0.8401127 0.02929308
  0.8460269 0.02871938
  0.8519313 0.02812583
  0.857825 0.02751143
  0.8637076 0.02687509
  0.8695802 0.02621565
  0.8754443 0.02553182
  0.8813025 0.02482217
  0.8871581 0.02408509
  0.893013 0.02331896
  0.8988661 0.02252251
  0.9047126 0.02169497
  0.9105447 0.02083617
  0.916351 0.01994663
  0.9221179 0.01902711
  0.9278334 0.01807528
  0.9334945 0.01708647
  0.9391072 0.01605462
  0.9446858 0.01497202
  0.9502523 0.01382885
  0.9558275 0.01261469
  0.9614042 0.01132477
  0.966937 0.009964121
  0.972348 0.008549263
  0.9775608 0.007102924
  0.9826011 0.005625056
  0.9876162 0.004075856
  0.9927657 0.002408994
  0.9972256 0.0009280053
  1.0 0.0
