E186  (10.27%)               
  1.0 0.0
  0.9967249 -0.0001995684
  0.9923446 -0.0004233584
  0.9874317 -0.0006191801
  0.9821746 -0.0007694423
  0.9766729 -0.0008666225
  0.9710029 -0.0009082936
  0.9652233 -0.0008957908
  0.959367 -0.0008316836
  0.9534573 -0.0007190445
  0.947511 -0.0005617234
  0.9415371 -0.0003638563
  0.9355388 -0.0001285908
  0.9295179 0.000141523
  0.9234769 0.0004438156
  0.9174184 0.0007754864
  0.9113457 0.001133755
  0.9052617 0.001516894
  0.8991691 0.001923672
  0.8930699 0.002352855
  0.8869655 0.002803214
  0.8808567 0.003273545
  0.8747438 0.003762775
  0.8686266 0.004270136
  0.8625052 0.004794902
  0.8563797 0.005336333
  0.8502504 0.005893675
  0.8441176 0.00646616
  0.8379817 0.007053021
  0.8318432 0.007653682
  0.8257024 0.00826768
  0.8195598 0.008894553
  0.8134156 0.009533846
  0.8072699 0.01018511
  0.8011229 0.01084789
  0.7949745 0.01152176
  0.7888249 0.01220635
  0.7826738 0.01290133
  0.7765215 0.01360636
  0.7703678 0.0143211
  0.7642129 0.0150452
  0.7580568 0.01577832
  0.7518996 0.01652011
  0.7457414 0.01727023
  0.7395823 0.01802842
  0.7334224 0.0187944
  0.7272617 0.01956793
  0.7211002 0.02034873
  0.7149378 0.02113657
  0.7087745 0.0219312
  0.7026102 0.02273237
  0.6964447 0.02353982
  0.6902778 0.02435322
  0.6841094 0.02517224
  0.6779393 0.02599657
  0.6717675 0.02682585
  0.6655937 0.02765977
  0.659418 0.02849798
  0.6532403 0.02934014
  0.6470604 0.03018592
  0.6408784 0.03103502
  0.6346944 0.03188714
  0.6285084 0.03274197
  0.6223207 0.0335992
  0.6161313 0.03445848
  0.6099408 0.03531949
  0.6037493 0.03618186
  0.5975574 0.03704523
  0.5913654 0.03790904
  0.5851739 0.03877266
  0.5789835 0.03963546
  0.5727947 0.04049679
  0.5666084 0.04135601
  0.5604252 0.04221247
  0.5542459 0.0430655
  0.5480715 0.04391442
  0.5419028 0.04475825
  0.5357405 0.04559575
  0.5295849 0.04642571
  0.5234362 0.04724696
  0.5172946 0.04805837
  0.5111599 0.04885885
  0.5050315 0.04964733
  0.4989091 0.05042278
  0.4927918 0.05118432
  0.486679 0.05193126
  0.4805702 0.05266296
  0.4744648 0.05337873
  0.4683625 0.05407789
  0.462263 0.05475977
  0.4561658 0.05542366
  0.450071 0.05606885
  0.4439784 0.05669467
  0.4378879 0.05730054
  0.4317996 0.05788587
  0.4257135 0.05845012
  0.4196296 0.0589927
  0.4135478 0.05951305
  0.4074683 0.06001062
  0.4013909 0.06048484
  0.3953157 0.06093517
  0.3892429 0.06136107
  0.3831723 0.06176203
  0.377104 0.06213753
  0.3710381 0.06248706
  0.3649744 0.06281009
  0.358913 0.06310612
  0.3528537 0.06337464
  0.3467965 0.06361517
  0.3407414 0.06382728
  0.3346885 0.06401055
  0.3286378 0.06416455
  0.3225896 0.06428885
  0.316544 0.06438302
  0.3105012 0.06444664
  0.3044617 0.06447929
  0.2984255 0.06448064
  0.2923929 0.06445034
  0.2863637 0.06438806
  0.2803377 0.06429345
  0.2743143 0.06416618
  0.268293 0.06400584
  0.2622729 0.06381211
  0.2562531 0.06358502
  0.2502329 0.06332483
  0.2442121 0.0630318
  0.2381907 0.06270618
  0.2321689 0.06234828
  0.2261473 0.06195837
  0.2201268 0.06153673
  0.2141086 0.06108321
  0.2080939 0.06059756
  0.2020839 0.06007955
  0.1960799 0.05952899
  0.1900833 0.05894571
  0.1840954 0.05832956
  0.1781178 0.05768008
  0.1721516 0.05699642
  0.1661977 0.05627769
  0.1602564 0.05552297
  0.1543278 0.05473128
  0.1484115 0.05390161
  0.1425071 0.05303269
  0.1366156 0.05212315
  0.1307391 0.05117189
  0.1248817 0.05017813
  0.1190486 0.04914147
  0.1132464 0.0480618
  0.1074812 0.04693802
  0.101755 0.04576802
  0.09606562 0.04454884
  0.09040671 0.04327658
  0.08476853 0.04194607
  0.07914552 0.04055124
  0.07355037 0.03908971
  0.06801566 0.03756535
  0.06259019 0.0359889
  0.05732766 0.03437448
  0.05224729 0.03272493
  0.04731745 0.03102705
  0.04247043 0.02925248
  0.03761188 0.02735513
  0.03274089 0.0253124
  0.02811244 0.02321819
  0.02405035 0.02123889
  0.02067505 0.01947429
  0.01785524 0.01788968
  0.01539295 0.01640043
