E385  (8.41%)                
  1.0 0.0
  0.9972176 0.0007292502
  0.9934914 0.001723864
  0.9891905 0.002893761
  0.9843681 0.004226344
  0.9791036 0.005693996
  0.9735216 0.0072483
  0.9677427 0.008839475
  0.9618561 0.01043546
  0.9559222 0.01201492
  0.9499622 0.01356826
  0.9439709 0.01509664
  0.937942 0.0166031
  0.9318715 0.01809001
  0.9257583 0.01955922
  0.9196032 0.02101282
  0.9134089 0.02245292
  0.9071795 0.02388141
  0.9009211 0.02529989
  0.8946405 0.02670889
  0.8883438 0.02810773
  0.8820358 0.02949602
  0.8757196 0.03087372
  0.8693966 0.03224118
  0.8630669 0.03359895
  0.8567303 0.03494746
  0.8503868 0.03628701
  0.8440371 0.03761782
  0.837682 0.03894003
  0.831323 0.04025367
  0.8249615 0.04155852
  0.8185989 0.04285423
  0.8122358 0.04414053
  0.8058724 0.04541726
  0.7995086 0.04668438
  0.7931436 0.04794191
  0.7867762 0.04919007
  0.7804057 0.05042914
  0.7740316 0.05165935
  0.7676539 0.05288086
  0.7612728 0.05409372
  0.7548891 0.05529794
  0.748504 0.0564934
  0.7421186 0.05767972
  0.7357339 0.05885646
  0.7293506 0.06002322
  0.722969 0.06117968
  0.7165892 0.06232558
  0.7102109 0.0634607
  0.7038336 0.06458488
  0.6974568 0.06569805
  0.69108 0.06680014
  0.6847031 0.06789105
  0.6783258 0.06897064
  0.6719483 0.07003875
  0.6655708 0.07109518
  0.6591938 0.0721397
  0.6528178 0.07317188
  0.6464433 0.0741912
  0.6400711 0.07519713
  0.6337018 0.07618915
  0.6273361 0.07716672
  0.6209749 0.07812933
  0.614619 0.07907644
  0.6082691 0.08000736
  0.6019261 0.08092118
  0.5955903 0.08181704
  0.589262 0.0826941
  0.5829411 0.08355158
  0.5766275 0.08438872
  0.5703208 0.08520481
  0.5640204 0.08599918
  0.5577256 0.08677133
  0.551436 0.08752083
  0.5451508 0.08824722
  0.5388697 0.08895003
  0.532592 0.0896288
  0.5263174 0.09028304
  0.5200453 0.09091229
  0.5137754 0.09151614
  0.5075074 0.09209429
  0.5012413 0.09264644
  0.4949769 0.09317229
  0.4887144 0.09367152
  0.4824539 0.09414379
  0.4761959 0.09458879
  0.4699406 0.09500615
  0.4636887 0.09539547
  0.4574405 0.09575631
  0.4511962 0.09608825
  0.444956 0.09639088
  0.4387199 0.09666382
  0.4324879 0.09690665
  0.4262597 0.09711899
  0.4200351 0.09730051
  0.4138138 0.09745095
  0.4075959 0.09757005
  0.401381 0.09765754
  0.3951693 0.09771316
  0.3889606 0.09773662
  0.382755 0.09772766
  0.3765526 0.09768601
  0.3703535 0.09761155
  0.3641576 0.09750415
  0.3579647 0.09736367
  0.3517745 0.09718996
  0.3455867 0.09698287
  0.3394005 0.09674221
  0.3332155 0.09646783
  0.3270308 0.09615983
  0.320846 0.09581836
  0.3146609 0.09544359
  0.3084753 0.09503569
  0.3022894 0.09459484
  0.2961034 0.09412123
  0.289918 0.09361504
  0.2837337 0.09307632
  0.2775514 0.09250509
  0.2713722 0.0919014
  0.2651972 0.09126534
  0.2590277 0.09059704
  0.2528652 0.08989666
  0.2467113 0.08916422
  0.2405675 0.08839934
  0.2344352 0.08760158
  0.2283155 0.08677053
  0.2222091 0.08590573
  0.2161167 0.08500671
  0.2100386 0.084073
  0.2039753 0.08310401
  0.1979271 0.08209916
  0.1918945 0.08105787
  0.1858781 0.07997961
  0.1798787 0.07886388
  0.1738971 0.07771018
  0.1679342 0.07651787
  0.1619918 0.07528627
  0.1560716 0.07401484
  0.1501761 0.07270317
  0.1443079 0.07135104
  0.1384703 0.06995822
  0.1326667 0.06852382
  0.1269009 0.06704674
  0.1211765 0.06552603
  0.1154968 0.06396088
  0.1098652 0.06235059
  0.1042848 0.06069437
  0.09875805 0.05899111
  0.09328634 0.05723944
  0.08786986 0.05543778
  0.08250794 0.05358422
  0.07720206 0.05167629
  0.07196372 0.04971395
  0.06681517 0.04770219
  0.06178659 0.04565101
  0.05691172 0.04357399
  0.05221465 0.0414801
  0.04769493 0.03936824
  0.04333364 0.03722916
  0.03910074 0.03504694
  0.03497651 0.03280806
  0.0310137 0.03053883
  0.02732586 0.02831088
  0.02401406 0.02620421
  0.02111381 0.0242627
  0.01858605 0.02247221
  0.01635846 0.02079609
  0.01436612 0.01919945
  0.01255882 0.01765337
  0.01089854 0.01613524
  0.009363965 0.0146428
  0.00795923 0.01320015
  0.006695473 0.01183966
  0.005575313 0.01058472
  0.00458959 0.009443081
  0.003723039 0.008409645
  0.002970616 0.007466579
  0.002327452 0.006591252
  0.001783726 0.005765044
  0.001329699 0.004973657
  0.0009572172 0.004206117
  0.0006599421 0.003453784
