E230  (9.96%)                
  1.0 0.0
  0.9970418 -0.0001563871
  0.9931788 -0.0003384878
  0.9888566 -0.0005087393
  0.9841507 -0.0006476639
  0.9791118 -0.0007412075
  0.9737864 -0.0007838431
  0.9682326 -0.0007738857
  0.9625039 -0.0007120739
  0.9566458 -0.0005990813
  0.950696 -0.0004369862
  0.9446779 -0.0002288719
  0.938598 2.20282e-05
  0.9324563 0.0003124902
  0.9262546 0.0006389387
  0.9199972 0.0009973445
  0.9136913 0.00138325
  0.9073459 0.001793276
  0.9009697 0.002225205
  0.8945702 0.0026768
  0.8881529 0.003145813
  0.8817218 0.003630041
  0.8752792 0.004127757
  0.8688265 0.004638081
  0.8623648 0.00516024
  0.8558947 0.005693483
  0.8494164 0.006237081
  0.8429297 0.006790334
  0.836434 0.007352537
  0.829929 0.007922936
  0.8234144 0.008500737
  0.8168906 0.009085108
  0.810358 0.009675179
  0.8038176 0.01027004
  0.7972705 0.01086882
  0.7907182 0.01147101
  0.7841619 0.01207628
  0.7776027 0.01268426
  0.7710413 0.01329465
  0.7644786 0.01390713
  0.7579149 0.0145214
  0.7513505 0.01513716
  0.7447856 0.01575401
  0.7382203 0.0163715
  0.731655 0.01698919
  0.7250898 0.01760665
  0.718525 0.01822343
  0.7119608 0.01883909
  0.7053977 0.01945319
  0.6988359 0.02006545
  0.6922758 0.02067563
  0.6857175 0.0212835
  0.6791614 0.02188884
  0.6726076 0.02249142
  0.6660563 0.02309104
  0.6595076 0.02368748
  0.6529616 0.02428052
  0.6464185 0.0248699
  0.639878 0.02545537
  0.6333403 0.0260367
  0.6268051 0.02661364
  0.6202723 0.02718596
  0.6137417 0.02775343
  0.6072129 0.02831583
  0.6006857 0.028873
  0.5941597 0.02942483
  0.5876349 0.0299712
  0.5811111 0.030512
  0.5745882 0.03104711
  0.5680663 0.03157639
  0.5615454 0.03209971
  0.5550258 0.03261693
  0.5485076 0.03312786
  0.541991 0.0336323
  0.5354762 0.03413001
  0.5289634 0.0346208
