E207  (12.04%)               
  1.0 0.0
  0.9966492 0.0004258294
  0.9923659 0.001039885
  0.9876348 0.001789955
  0.982489 0.002661879
  0.9769775 0.003638018
  0.9711786 0.004693781
  0.9651845 0.005796497
  0.959079 0.006920177
  0.9529271 0.008045211
  0.946762 0.009157611
  0.9405864 0.01025217
  0.9343937 0.01133035
  0.928179 0.01239375
  0.9219391 0.01344362
  0.9156726 0.01448125
  0.9093801 0.01550889
  0.9030631 0.01652889
  0.8967246 0.01754348
  0.8903686 0.01855474
  0.8840003 0.019564
  0.8776245 0.02057095
  0.8712449 0.02157519
  0.8648637 0.02257652
  0.8584823 0.02357494
  0.8521005 0.02457064
  0.8457175 0.02556395
  0.8393324 0.02655522
  0.8329449 0.02754472
  0.8265549 0.02853266
  0.8201626 0.02951922
  0.8137688 0.03050451
  0.8073742 0.03148845
  0.8009797 0.03247078
  0.7945859 0.03345127
  0.7881931 0.0344297
  0.7818017 0.03540592
  0.7754115 0.03637978
  0.7690224 0.03735117
  0.762634 0.03832006
  0.756246 0.03928645
  0.7498583 0.04025031
  0.7434705 0.04121163
  0.7370826 0.04217037
  0.7306943 0.0431265
  0.7243058 0.04407998
  0.7179168 0.04503074
  0.7115276 0.04597872
  0.7051383 0.04692381
  0.6987489 0.04786592
  0.6923599 0.04880496
  0.6859715 0.04974079
  0.6795842 0.0506733
  0.6731984 0.05160228
  0.6668145 0.05252739
  0.6604327 0.05344825
  0.6540532 0.05436452
  0.647676 0.05527587
  0.641301 0.056182
  0.6349278 0.05708262
  0.6285561 0.05797745
  0.6221856 0.05886632
  0.6158157 0.05974912
  0.6094462 0.06062571
  0.6030771 0.06149597
  0.5967084 0.06235974
  0.5903402 0.06321683
  0.5839729 0.06406707
  0.5776068 0.06491022
  0.5712423 0.06574584
  0.5648801 0.06657333
  0.5585207 0.06739207
  0.5521645 0.06820147
  0.5458122 0.0690009
  0.5394642 0.06978978
  0.5331213 0.0705675
  0.5267839 0.07133345
  0.5204527 0.07208675
  0.514128 0.07282638
  0.5078101 0.07355136
  0.5014991 0.07426072
  0.4951949 0.07495353
  0.4888973 0.07562888
  0.4826059 0.07628588
  0.4763203 0.07692369
  0.4700399 0.07754163
  0.4637644 0.07813906
  0.4574934 0.07871536
  0.4512265 0.07926988
  0.4449636 0.079802
  0.4387043 0.08031105
  0.4324485 0.08079639
  0.4261963 0.08125738
  0.4199474 0.08169346
  0.4137021 0.08210404
  0.4074603 0.08248858
  0.4012222 0.08284649
  0.394988 0.08317722
  0.3887579 0.08348021
  0.3825321 0.0837549
  0.3763109 0.08400071
  0.3700945 0.08421702
  0.3638831 0.08440323
  0.3576768 0.08455876
  0.3514756 0.08468301
  0.3452793 0.08477538
  0.3390877 0.0848353
  0.3329006 0.0848622
  0.3267179 0.08485561
  0.3205394 0.08481508
  0.3143655 0.08474017
  0.3081964 0.08463042
  0.3020326 0.0844854
  0.2958746 0.08430468
  0.2897234 0.08408784
  0.2835795 0.0838344
  0.2774434 0.08354387
  0.2713151 0.08321574
  0.2651941 0.08284946
  0.2590797 0.08244446
  0.2529707 0.08200012
  0.2468659 0.08151592
  0.2407638 0.08099189
  0.2346638 0.08042816
  0.2285656 0.07982491
  0.2224699 0.07918235
  0.2163775 0.07850078
  0.2102901 0.07778055
  0.2042098 0.07702165
  0.1981385 0.07622366
  0.1920783 0.07538622
  0.1860308 0.07450894
  0.1799974 0.07359147
  0.1739795 0.07263347
  0.1679784 0.07163434
  0.1619952 0.07059321
  0.1560312 0.06950919
  0.1500874 0.06838142
  0.1441649 0.06720906
  0.1382646 0.06599124
  0.1323878 0.06472676
  0.1265371 0.06341434
  0.120716 0.06205305
  0.1149292 0.06064234
  0.1091822 0.05918212
  0.1034814 0.05767222
  0.09783291 0.05611129
  0.09224046 0.05449752
  0.08670588 0.05282873
  0.08122913 0.0511023
  0.07581009 0.04931496
  0.070457 0.04746469
  0.0651897 0.04555424
  0.06003724 0.04359154
  0.0550339 0.041589
  0.05021148 0.03955799
  0.04558459 0.03750345
  0.04115116 0.03542503
  0.03689891 0.03331834
  0.03282118 0.03117871
  0.02896748 0.02902868
  0.02542828 0.02692545
  0.0222713 0.02492947
  0.01950936 0.02307666
  0.01710773 0.02136632
  0.01500417 0.01977453
  0.01313943 0.01827458
  0.01146666 0.01684366
  0.009950695 0.0154635
  0.008565665 0.01411887
  0.007300703 0.01280461
  0.006157813 0.01153133
  0.00513921 0.01031492
  0.004240839 0.009167652
  0.003452297 0.008094756
  0.002759804 0.007095211
  0.002152888 0.006164806
  0.001630769 0.005297373
  0.001189315 0.00448331
  0.0008228231 0.003712803
  0.0005262694 0.002977137
  0.0002959954 0.002268813
  0.0001298898 0.001581301
  2.746612e-05 0.0009087204
  -9.991999e-06 0.0002454885
  2.076952e-05 -0.0004140346
  0.0001209826 -0.001075059
  0.0002885404 -0.001741566
  0.0005231377 -0.002417001
  0.0008263815 -0.00310446
  0.001201678 -0.003806679
  0.001654169 -0.004525803
  0.002190524 -0.00526275
  0.002818112 -0.006015786
  0.003543307 -0.006778386
  0.00437716 -0.007545472
  0.005335952 -0.008315183
  0.006436596 -0.009085654
  0.007694723 -0.009855732
  0.009122042 -0.01062665
  0.01072377 -0.01140512
  0.01249859 -0.01220842
  0.01445137 -0.01305861
  0.01660704 -0.01396031
  0.01899558 -0.01491281
  0.02164867 -0.01591154
  0.02459805 -0.01694633
  0.02787633 -0.01800088
  0.03151685 -0.01906103
  0.03554026 -0.0201178
  0.03994367 -0.0211622
  0.044695 -0.02218852
  0.04974112 -0.0231964
  0.05502558 -0.02417507
  0.0604875 -0.02511018
  0.06607211 -0.02599256
  0.07174562 -0.02681948
  0.07749914 -0.02759303
  0.0833305 -0.02831616
  0.08923549 -0.02899196
  0.09520732 -0.02962376
  0.1012364 -0.03021507
  0.1073117 -0.03076802
  0.1134233 -0.03128364
  0.1195631 -0.03176337
  0.1257252 -0.03220904
  0.1319058 -0.03262281
  0.1381032 -0.03300676
  0.1443168 -0.03336227
  0.1505462 -0.03369056
  0.1567905 -0.03399291
  0.163049 -0.0342706
  0.1693205 -0.03452493
