NACA 64-206
  1.0 0.0
  0.9972241 0.0002653884
  0.99387 0.0005856791
  0.9903356 0.000922729
  0.9866025 0.001278232
  0.9826504 0.001654028
  0.9784579 0.002052053
  0.9740033 0.002474241
  0.9692668 0.002922342
  0.9642336 0.003397612
  0.9588987 0.003900345
  0.953274 0.004429248
  0.9474224 0.004978245
  0.9416483 0.005518884
  0.9359752 0.006049301
  0.9303442 0.006575314
  0.9247115 0.007101321
  0.9190439 0.007630696
  0.9133178 0.008165937
  0.9075197 0.00870865
  0.9016472 0.009259383
  0.8957487 0.009813902
  0.8898893 0.01036587
  0.8840526 0.01091639
  0.8782229 0.01146648
  0.8723884 0.01201681
  0.8665404 0.01256776
  0.8606735 0.01311939
  0.8547857 0.01367143
  0.8488784 0.01422326
  0.8429624 0.01477355
  0.8370538 0.01532081
  0.8311492 0.01586539
  0.8252448 0.01640768
  0.8193378 0.01694799
  0.813426 0.01748653
  0.8075084 0.01802344
  0.8015898 0.01855832
  0.795676 0.01909063
  0.7897659 0.01962022
  0.7838585 0.02014679
  0.7779527 0.02067003
  0.7720476 0.02118962
  0.7661426 0.02170522
  0.7602371 0.02221647
  0.7543309 0.02272301
  0.7484236 0.02322446
  0.7425154 0.02372057
  0.7366062 0.02421141
  0.730696 0.02469706
  0.7247851 0.02517757
  0.7188735 0.02565304
  0.7129614 0.02612352
  0.7070487 0.0265891
  0.7011358 0.02704984
  0.6952228 0.02750578
  0.6893098 0.02795678
  0.6833969 0.02840262
  0.6774843 0.02884306
  0.6715719 0.02927792
  0.6656599 0.02970696
  0.6597482 0.03012997
  0.6538369 0.03054676
  0.6479258 0.0309571
  0.642015 0.03136084
  0.6361043 0.03175783
  0.6301938 0.03214795
  0.6242833 0.03253107
  0.6183728 0.03290706
  0.6124621 0.0332758
  0.6065512 0.03363716
  0.6006401 0.03399101
  0.5947285 0.03433722
  0.5888165 0.03467575
  0.582904 0.03500655
  0.576991 0.03532958
  0.5710776 0.03564478
  0.5651638 0.03595212
