NACA 0010-66
  1.0 0.001
  0.9969117 0.002078661
  0.9931948 0.003355946
  0.9892986 0.004670458
  0.9852091 0.006023419
  0.9809126 0.007415574
  0.9763956 0.008846922
  0.9716465 0.01031636
  0.9666573 0.01182123
  0.9614252 0.01335681
  0.955956 0.01491573
  0.9502664 0.01648764
  0.9443864 0.01805929
  0.9383568 0.0196165
  0.9322219 0.02114591
  0.9260245 0.02263622
  0.9198017 0.02407899
  0.9135815 0.02546896
  0.9073819 0.02680395
  0.9012106 0.02808437
  0.8950659 0.0293126
  0.8889402 0.03049167
  0.882826 0.0316242
  0.8767169 0.0327124
  0.8706068 0.03375819
  0.8644906 0.03476316
  0.8583636 0.03572868
  0.8522218 0.0366559
  0.8460619 0.03754577
  0.8398808 0.03839907
  0.8336763 0.03921646
  0.8274466 0.03999843
  0.8211907 0.04074539
  0.8149081 0.04145764
  0.8085989 0.04213541
  0.8022643 0.04277887
  0.7959058 0.04338816
  0.7895256 0.04396366
  0.7831259 0.044506
  0.7767084 0.04501587
  0.7702751 0.04549403
  0.7638274 0.0459413
  0.7573668 0.04635855
  0.7508946 0.04674668
  0.7444119 0.04710665
  0.7379196 0.04743944
  0.7314183 0.04774608
  0.7249085 0.04802761
  0.7183905 0.04828508
  0.7118645 0.04851958
  0.7053302 0.04873219
  0.6987873 0.04892402
  0.6922352 0.04909614
  0.6856732 0.04924956
  0.6791007 0.04938526
  0.6725173 0.04950424
  0.6659225 0.0496075
  0.6593161 0.04969603
  0.652698 0.04977085
  0.6460682 0.04983296
  0.639427 0.04988341
  0.6327745 0.04992322
  0.6261112 0.04995346
  0.6194378 0.04997517
  0.612755 0.04998945
  0.6060637 0.04999738
  0.5993648 0.05000006
  0.5926597 0.04999836
  0.5859495 0.04999245
  0.5792353 0.04998236
  0.5725181 0.04996811
  0.5657988 0.04994974
  0.5590784 0.04992728
  0.5523575 0.04990078
  0.5456369 0.04987028
  0.538917 0.04983581
  0.5321983 0.04979741
  0.5254813 0.04975513
  0.5187661 0.04970901
  0.5120531 0.04965909
  0.5053422 0.04960541
  0.4986334 0.04954801
  0.4919268 0.04948689
  0.4852221 0.04942196
  0.4785192 0.04935313
  0.4718181 0.04928029
  0.4651185 0.04920334
  0.4584203 0.04912219
  0.4517233 0.04903673
  0.4450275 0.04894686
  0.4383325 0.04885248
  0.4316383 0.04875348
  0.4249447 0.04864978
  0.4182515 0.04854125
  0.4115585 0.04842781
  0.4048655 0.04830934
  0.3981722 0.04818573
  0.3914785 0.04805693
  0.3847842 0.04792292
  0.3780892 0.04778372
  0.3713935 0.04763932
  0.3646969 0.04748973
  0.3579996 0.04733497
  0.3513017 0.04717503
  0.3446034 0.04700994
  0.3379049 0.04683971
  0.3312064 0.04666435
  0.3245084 0.04648387
  0.3178112 0.04629831
  0.3111153 0.04610768
  0.3044212 0.04591202
  0.2977296 0.04571134
  0.2910409 0.04550539
  0.284356 0.04529348
  0.2776754 0.04507488
  0.2709998 0.04484887
  0.2643299 0.04461474
  0.2576662 0.04437179
  0.2510093 0.0441193
  0.2443598 0.0438566
  0.2377183 0.04358297
  0.2310854 0.04329776
  0.2244615 0.04300029
  0.2178471 0.04268989
  0.2112428 0.04236591
  0.2046491 0.04202771
  0.1980663 0.04167465
  0.191495 0.0413061
  0.1849353 0.04092142
  0.1783869 0.04051996
  0.1718492 0.04010101
  0.1653209 0.03966388
  0.1588005 0.03920778
  0.152286 0.0387319
  0.1457749 0.03823534
  0.1392654 0.03771648
  0.1327587 0.03717349
  0.1262593 0.03660486
  0.1197755 0.03600948
  0.1133186 0.03538676
  0.106903 0.03473663
  0.1005453 0.03405965
  0.09426429 0.03335602
  0.08807941 0.03262162
  0.08200594 0.03185121
  0.07605417 0.03104012
  0.07022978 0.03018373
  0.06453927 0.02927619
  0.0590043 0.02831521
  0.05365818 0.02730388
  0.0485367 0.02624989
  0.04367996 0.02516681
  0.03913361 0.02407391
  0.03492651 0.02298903
  0.03106672 0.02192619
  0.02754493 0.02089492
  0.02434019 0.01990061
  0.02142546 0.01892728
  0.01879708 0.01794202
  0.01646472 0.01694305
  0.01441559 0.0159437
  0.0126158 0.01495722
