E205  (10.48%)               
  1.0 0.0
  0.996741 0.0003673246
  0.9924992 0.0008993815
  0.9877728 0.001553332
  0.982633 0.002320354
  0.9771306 0.003187361
  0.9713359 0.004130951
  0.9653393 0.00511885
  0.9592299 0.006127278
  0.9530779 0.007139503
  0.9469192 0.008144284
  0.9407569 0.009137976
  0.934585 0.0101215
  0.928399 0.01109573
  0.922196 0.01206127
  0.9159747 0.01301884
  0.9097354 0.01397011
  0.9034791 0.01491691
  0.8972079 0.01586092
  0.8909245 0.01680377
  0.8846324 0.01774653
  0.8783349 0.01868906
  0.8720346 0.01963112
  0.8657337 0.02057256
  0.8594332 0.02151336
  0.8531338 0.02245357
  0.8468355 0.02339322
  0.8405381 0.02433227
  0.8342412 0.02527063
  0.8279448 0.02620826
  0.8216486 0.0271451
  0.8153522 0.02808109
  0.8090553 0.02901623
  0.8027577 0.02995059
  0.7964594 0.03088424
  0.7901605 0.03181722
  0.7838611 0.03274956
  0.7775615 0.03368126
  0.7712623 0.0346123
  0.7649639 0.03554254
  0.7586668 0.03647169
  0.7523713 0.03739949
  0.7460774 0.03832569
  0.7397853 0.03925007
  0.7334948 0.04017244
  0.7272056 0.04109261
  0.7209172 0.04201046
  0.7146295 0.04292598
  0.708342 0.04383913
  0.7020547 0.04474987
  0.6957673 0.04565816
  0.68948 0.04656392
  0.6831928 0.04746708
  0.676906 0.04836754
  0.6706196 0.04926511
  0.664334 0.05015957
  0.6580494 0.05105067
  0.6517659 0.0519382
  0.6454837 0.05282193
  0.639203 0.05370164
  0.6329238 0.05457711
  0.6266462 0.05544813
  0.6203704 0.05631438
  0.6140963 0.05717556
  0.6078241 0.05803135
  0.6015537 0.05888142
  0.5952851 0.05972547
  0.5890184 0.06056318
  0.5827534 0.06139426
  0.5764903 0.06221838
  0.5702289 0.06303512
  0.5639694 0.06384404
  0.5577119 0.06464466
  0.5514567 0.06543652
  0.5452042 0.06621913
  0.5389549 0.06699199
  0.5327093 0.06775462
  0.5264682 0.06850644
  0.5202321 0.06924657
  0.5140015 0.06997407
  0.5077767 0.07068799
  0.501558 0.07138743
  0.4953454 0.07207152
  0.4891387 0.07273939
  0.4829378 0.07339021
  0.4767423 0.07402318
  0.4705518 0.07463759
  0.4643661 0.07523278
  0.4581847 0.07580808
  0.4520075 0.07636279
  0.4458343 0.07689625
  0.4396648 0.07740776
  0.4334989 0.07789666
  0.4273364 0.07836229
  0.4211773 0.07880408
  0.4150215 0.0792215
  0.408869 0.07961401
  0.4027198 0.07998107
  0.3965739 0.08032214
  0.3904312 0.08063669
  0.3842917 0.08092417
  0.3781554 0.08118405
  0.3720225 0.08141584
  0.3658931 0.08161902
  0.3597673 0.08179309
  0.3536453 0.08193754
  0.3475273 0.08205186
  0.3414135 0.08213556
  0.3353042 0.08218814
  0.3291997 0.08220905
  0.3231004 0.08219772
  0.3170063 0.0821536
  0.3109177 0.08207614
  0.3048347 0.08196478
  0.2987573 0.08181898
  0.2926856 0.08163818
  0.2866195 0.081422
  0.2805591 0.0811701
  0.2745039 0.08088214
  0.2684539 0.08055776
  0.2624086 0.08019659
  0.2563676 0.07979824
  0.2503302 0.07936233
  0.244296 0.07888874
  0.2382646 0.07837753
  0.2322361 0.07782873
  0.2262106 0.07724243
  0.2201887 0.07661872
  0.2141712 0.07595775
  0.2081592 0.07525956
  0.2021539 0.07452385
  0.1961568 0.07375029
  0.1901692 0.07293861
  0.1841925 0.07208853
  0.1782284 0.07119988
  0.1722782 0.07027237
  0.1663438 0.06930532
  0.1604264 0.06829784
  0.1545273 0.06724906
  0.1486472 0.06615808
  0.1427869 0.06502398
  0.1369469 0.06384569
  0.1311285 0.06262175
  0.1253343 0.06135096
  0.1195683 0.06003249
  0.1138357 0.05866595
  0.1081427 0.05725139
  0.1024956 0.05578822
  0.09689865 0.05427474
  0.09135238 0.05270852
  0.08585447 0.05108629
  0.08039997 0.04940383
  0.07498686 0.04765619
  0.06962743 0.04584212
  0.0643494 0.04396682
  0.05919227 0.04204207
  0.05420006 0.04008357
  0.04939731 0.03809876
  0.04477421 0.03608213
  0.0402978 0.03401763
  0.03592228 0.03187967
  0.03164801 0.02965761
  0.02760308 0.02741216
  0.02396378 0.0252551
  0.0208229 0.02327417
  0.01815019 0.0214793
  0.01584291 0.01982552
  0.013806 0.0182648
  0.01196938 0.01675761
  0.01028213 0.01527061
  0.008710682 0.01377996
  0.007262102 0.01230175
  0.005969172 0.01088756
  0.004850577 0.009584828
  0.003897167 0.008412164
  0.003083859 0.007363857
  0.002392065 0.006423152
  0.001811907 0.005567848
  0.001329696 0.004776911
  0.000933407 0.00403377
  0.0006140814 0.003325713
  0.0003656459 0.002642738
  0.0001845309 0.00197658
  6.943414e-05 0.001319958
  2.131811e-05 0.0006659346
  4.272e-05 7.763429e-06
  0.0001323844 -0.0006585005
  0.0002889814 -0.001335042
  0.0005134914 -0.002023428
  0.0008090219 -0.002724454
  0.00118078 -0.0034377
  0.00163604 -0.004160599
  0.002183774 -0.004886642
  0.002833747 -0.005603718
  0.003599659 -0.006304922
  0.004499233 -0.006988432
  0.005552443 -0.007653403
  0.006780636 -0.008301239
  0.008204347 -0.00893813
  0.009838934 -0.00957978
  0.01168877 -0.01025815
  0.01376853 -0.01099666
  0.0161082 -0.01179361
  0.01872712 -0.01263671
  0.02162864 -0.01350223
  0.02481441 -0.01436012
  0.02831688 -0.01519002
  0.03218511 -0.01598964
  0.03646546 -0.01676038
  0.04118348 -0.01750666
  0.04630894 -0.01823586
  0.05174432 -0.01893776
  0.05736347 -0.01959153
  0.0630588 -0.02018516
  0.06878106 -0.02071742
  0.07454141 -0.02119432
  0.0803633 -0.02162257
  0.0862613 -0.0220078
  0.09223923 -0.02235493
  0.09828806 -0.02266848
  0.1043883 -0.02295085
  0.1105211 -0.02320272
  0.1166719 -0.02342524
  0.1228317 -0.02362005
  0.1289969 -0.02378912
  0.1351693 -0.02393447
  0.1413525 -0.02405774
  0.1475494 -0.02416044
  0.1537614 -0.02424404
  0.159989 -0.02430998
  0.1662311 -0.02435974
  0.1724856 -0.02439466
  0.1787499 -0.02441556
  0.185022 -0.02442313
  0.1913001 -0.02441808
  0.1975829 -0.02440114
  0.2038697 -0.02437306
  0.2101603 -0.02433458
  0.2164545 -0.02428633
  0.2227528 -0.02422878
  0.2290551 -0.0241624
  0.2353614 -0.02408765
