NACA 64(3)-418
  1.0 0.0
  0.996289 0.0007446276
  0.9918147 0.001647892
  0.987114 0.002603298
  0.9821681 0.0036157
  0.9769578 0.004690153
  0.971465 0.005831677
  0.9656747 0.007044852
  0.9595775 0.008333202
  0.9531741 0.009698311
  0.9464795 0.01113872
  0.939525 0.0126492
  0.9323527 0.01422187
  0.925009 0.0158475
  0.9175383 0.01751691
  0.9099767 0.01922243
  0.902347 0.02095909
  0.8946555 0.02272542
  0.886897 0.02452142
  0.8790669 0.02634649
  0.8711633 0.02819925
  0.8631873 0.03007752
  0.8551438 0.03197808
  0.8470416 0.03389669
  0.8388932 0.03582899
  0.8307121 0.03777123
  0.8225112 0.03971978
  0.8143026 0.04167116
  0.8060977 0.04362211
  0.7979067 0.04556959
  0.789738 0.04751022
  0.781598 0.04944026
  0.7734901 0.05135658
  0.7654156 0.05325669
  0.7573734 0.05513867
  0.7493603 0.05700118
  0.7413716 0.0588437
  0.7334028 0.06066651
  0.725451 0.0624697
  0.7175141 0.06425307
  0.7095912 0.06601618
  0.7016827 0.06775835
  0.6937898 0.06947863
  0.6859141 0.07117577
  0.6780566 0.07284861
  0.6702179 0.07449608
  0.6623979 0.07611729
  0.6545964 0.07771143
  0.6468123 0.07927783
  0.6390445 0.080816
  0.6312919 0.08232556
  0.6235539 0.08380605
  0.6158298 0.08525703
  0.6081191 0.086678
  0.6004216 0.08806842
  0.5927374 0.0894277
  0.5850667 0.09075503
  0.5774105 0.09204948
  0.5697705 0.09331006
  0.5621488 0.09453573
  0.5545481 0.09572542
  0.5469715 0.09687803
  0.5394223 0.09799228
  0.5319022 0.09906686
  0.524411 0.1001008
  0.5169467 0.1010934
  0.5095055 0.1020441
  0.502082 0.1029526
  0.4946692 0.1038186
  0.4872606 0.1046427
  0.4798542 0.105425
  0.4724526 0.1061653
  0.4650633 0.1068628
  0.4576983 0.1075167
  0.450374 0.108126
  0.4431097 0.1086893
  0.4359223 0.1092021
  0.4288194 0.1096598
  0.4217998 0.1100588
  0.414855 0.1103964
  0.4079704 0.1106699
  0.4011257 0.1108765
  0.3942952 0.1110135
  0.3874515 0.1110823
  0.3805715 0.1110867
  0.3736383 0.1110301
  0.3666409 0.1109152
  0.3595753 0.110745
  0.3524451 0.110523
  0.3452628 0.1102532
  0.3380484 0.1099377
  0.3308216 0.1095762
  0.3235981 0.1091682
  0.3163894 0.1087136
  0.3092025 0.108212
  0.3020399 0.1076629
  0.2949001 0.1070657
  0.287778 0.1064196
  0.2806688 0.1057246
  0.2735688 0.1049803
  0.2664756 0.1041868
  0.2593879 0.1033439
  0.2523056 0.1024517
  0.2452298 0.1015104
  0.2381629 0.1005202
  0.231108 0.09948155
  0.2240696 0.09839495
  0.2170529 0.09726126
  0.210064 0.09608161
  0.2031097 0.09485743
  0.1961978 0.0935905
  0.1893362 0.09228254
  0.182533 0.09093436
  0.175795 0.08954661
  0.1691281 0.08811995
  0.1625368 0.08665507
  0.1560248 0.08515262
  0.1495949 0.08361327
  0.1432489 0.08203761
  0.1369895 0.08042616
  0.1308241 0.07878035
  0.1247644 0.0771033
  0.1188254 0.07539965
  0.1130238 0.07367535
  0.1073764 0.07193727
  0.1018988 0.07019282
  0.09660425 0.06844945
  0.09150286 0.06671407
  0.08660294 0.06499213
  0.08191094 0.06328878
  0.07743045 0.06160893
  0.07316183 0.05995688
  0.06910233 0.05833612
  0.06524694 0.05674854
  0.06158875 0.0551946
  0.05811902 0.05367421
  0.05482785 0.05218693
  0.05170478 0.050732
  0.04873923 0.04930846
  0.0459208 0.0479152
  0.04323981 0.0465509
  0.04068865 0.04521412
  0.03826119 0.04390407
  0.03595201 0.04262046
  0.03375597 0.04136322
  0.03166797 0.04013234
  0.02968293 0.03892777
  0.02779571 0.03774938
  0.02600115 0.03659691
  0.02429416 0.03546998
  0.02266972 0.03436812
  0.02112296 0.03329072
  0.01964997 0.03223648
  0.01824818 0.03120292
  0.01691475 0.03018765
  0.01564668 0.02918853
  0.01444085 0.02820363
  0.01329419 0.02723122
  0.01220372 0.02626978
  0.0111666 0.02531793
  0.01018012 0.02437447
  0.009241727 0.02343832
  0.008349303 0.02250877
  0.007501297 0.02158563
  0.006696313 0.02066884
  0.005933032 0.0197584
  0.005210195 0.01885432
  0.004526708 0.01795654
  0.003884246 0.01706256
  0.003286683 0.01616757
  0.002737207 0.01526701
  0.002238019 0.01435721
  0.001788151 0.01343894
  0.001385482 0.01251461
  0.001028137 0.01158626
  0.0007144859 0.01065557
  0.0004431316 0.009723951
  0.0002129025 0.008792595
  2.284576e-05 0.007862491
  -0.0001277784 0.006934468
  -0.0002394986 0.006009219
  -0.0003126313 0.005087321
  -0.0003472764 0.004169254
  -0.0003433083 0.003255414
  -0.0003003615 0.002346125
  -0.0002178102 0.001441651
  -9.473984e-05 0.0005421969
  7.006828e-05 -0.0003520912
  0.0002772337 -0.001241595
  0.0005264218 -0.002127264
  0.0008174639 -0.00300995
  0.001150415 -0.003890354
  0.001525526 -0.004769035
  0.001943222 -0.005646392
  0.002404073 -0.006522652
  0.002908761 -0.007397841
  0.003458039 -0.008271747
  0.004052675 -0.00914387
  0.004693375 -0.01001336
  0.005380681 -0.01087892
  0.006114834 -0.01173876
  0.006895587 -0.01259043
  0.007722017 -0.01343078
  0.00859382 -0.01425794
  0.009512452 -0.01507269
  0.01048017 -0.0158769
  0.01149932 -0.01667269
  0.01257138 -0.01746159
  0.01369761 -0.01824515
  0.01487905 -0.01902503
  0.01611638 -0.019803
  0.01741137 -0.02058032
  0.01876735 -0.02135779
  0.02018797 -0.02213632
  0.02167705 -0.02291706
  0.02323862 -0.02370137
  0.02487681 -0.02449096
  0.02659581 -0.0252879
  0.02839974 -0.02609472
  0.0302928 -0.02691401
  0.0322807 -0.02774656
  0.0343699 -0.02859255
  0.03656708 -0.0294521
  0.03887917 -0.03032531
  0.04131326 -0.03121226
  0.04387656 -0.03211303
  0.04657645 -0.03302784
  0.04942056 -0.03395706
  0.05241702 -0.03490151
  0.05557505 -0.03586255
  0.058906 -0.03684135
  0.0624225 -0.03783828
  0.06613721 -0.03885352
  0.07006236 -0.03988715
  0.0742091 -0.04093906
  0.07858682 -0.04200905
  0.08320251 -0.04309652
  0.08806049 -0.04419886
  0.09316137 -0.04531225
  0.09850164 -0.04643238
  0.1040742 -0.04755478
  0.1098699 -0.04867507
  0.1158769 -0.04978822
  0.1220791 -0.05088896
  0.128457 -0.05197223
  0.1349887 -0.05303352
  0.1416525 -0.05406928
  0.1484285 -0.05507712
  0.155301 -0.05605603
  0.1622597 -0.05700555
  0.1692973 -0.05792435
  0.1764063 -0.05881114
  0.1835796 -0.05966481
  0.1908104 -0.06048451
  0.1980921 -0.06126961
  0.205419 -0.06201973
  0.2127857 -0.06273452
  0.2201872 -0.06341347
  0.227618 -0.06405615
  0.2350723 -0.0646622
  0.242544 -0.0652314
  0.2500268 -0.06576359
  0.2575142 -0.06625873
  0.2650003 -0.06671629
  0.2724812 -0.06713553
  0.2799554 -0.06751588
  0.2874237 -0.06785692
  0.2948892 -0.06815827
  0.3023576 -0.0684196
  0.3098362 -0.06864073
  0.3173313 -0.06882234
  0.3248436 -0.06896519
  0.3323683 -0.06906994
  0.3398946 -0.06913732
  0.347406 -0.06916828
  0.3548808 -0.06916398
  0.3622951 -0.06912315
  0.3696335 -0.06904145
  0.3768917 -0.06891476
  0.3840753 -0.06873911
  0.3911984 -0.06851037
  0.3982825 -0.06822387
  0.4053568 -0.0678743
  0.4124545 -0.06746082
  0.4196045 -0.06698625
  0.4268291 -0.06645339
  0.4341434 -0.06586531
  0.4415542 -0.0652259
  0.449058 -0.06454031
  0.4566398 -0.06381482
  0.4642771 -0.06305282
  0.4719499 -0.06225599
  0.479643 -0.06142582
  0.4873467 -0.06056341
  0.4950571 -0.05966932
  0.5027763 -0.0587435
  0.5105113 -0.05778569
  0.51827 -0.05679622
  0.5260583 -0.0557756
  0.5338807 -0.0547245
  0.54174 -0.05364385
  0.5496367 -0.05253486
  0.5575699 -0.05139902
  0.5655373 -0.05023786
  0.5735365 -0.04905301
  0.581565 -0.04784613
  0.5896205 -0.04661899
  0.5977003 -0.04537338
  0.6058017 -0.04411111
  0.6139223 -0.04283338
  0.6220602 -0.04154109
  0.6302143 -0.04023502
  0.6383841 -0.03891587
  0.64657 -0.03758422
  0.6547731 -0.03624057
  0.6629947 -0.03488611
  0.671235 -0.03352259
  0.6794925 -0.03215207
  0.687764 -0.03077689
  0.6960448 -0.02939971
  0.7043285 -0.02802343
  0.7126075 -0.02665082
  0.7208738 -0.02528444
  0.7291194 -0.02392687
  0.7373363 -0.02258061
  0.7455166 -0.0212481
  0.7536526 -0.01993178
  0.7617378 -0.01863487
  0.7697689 -0.01736073
  0.7777464 -0.01611203
  0.7856737 -0.01489085
  0.7935572 -0.01369874
  0.8014061 -0.01253678
  0.8092313 -0.01140437
  0.8170412 -0.01029909
  0.8248395 -0.00921906
  0.8326253 -0.008163092
  0.8403934 -0.007130561
  0.8481345 -0.006121348
  0.8558352 -0.005136901
  0.8634791 -0.004185038
  0.8710492 -0.0032752
  0.8785284 -0.002416038
  0.8859003 -0.001615216
  0.8931499 -0.0008792533
  0.9002635 -0.0002134291
  0.9072295 0.000378258
  0.9140382 0.0008930683
  0.920682 0.001329452
  0.9271558 0.001686939
  0.9334561 0.001966002
  0.9395816 0.002167912
  0.9455322 0.002294581
  0.9513098 0.002348437
  0.9569169 0.002333385
  0.9623576 0.00225521
  0.967637 0.002119508
  0.9727605 0.001931462
  0.9777341 0.001695832
  0.9825638 0.001416971
  0.987256 0.00109884
  0.9918166 0.0007450359
  0.9962517 0.000358817
  1.0 0.0
