E195  (11.82%)               
  1.0 0.0
  0.9968312 0.0004532547
  0.9927653 0.001093716
  0.9882455 0.001868966
  0.9832883 0.002772175
  0.9779253 0.003791062
  0.9722211 0.004904954
  0.9662657 0.006081604
  0.9601514 0.007292496
  0.9539565 0.008515842
  0.9477287 0.009735692
  0.9414791 0.01094536
  0.9352049 0.01214552
  0.9289042 0.01333731
  0.922577 0.01452154
  0.9162246 0.01569887
  0.9098497 0.0168704
  0.9034551 0.01803733
  0.8970439 0.01920086
  0.8906192 0.02036221
  0.8841845 0.02152217
  0.8777426 0.02268061
  0.8712959 0.02383738
  0.8648465 0.0249924
  0.8583958 0.02614569
  0.8519446 0.02729734
  0.8454935 0.02844729
  0.8390429 0.02959538
  0.8325927 0.0307415
  0.826143 0.03188554
  0.8196935 0.03302744
  0.8132439 0.03416716
  0.8067937 0.03530477
  0.8003427 0.03644032
  0.7938909 0.03757385
  0.7874385 0.03870535
  0.7809857 0.03983479
  0.7745333 0.04096209
  0.768082 0.04208707
  0.7616324 0.04320934
  0.7551851 0.04432852
  0.7487403 0.04544425
  0.7422981 0.04655623
  0.7358585 0.04766418
  0.729421 0.04876785
  0.7229853 0.04986708
  0.7165507 0.05096175
  0.7101171 0.05205177
  0.7036842 0.05313698
  0.697252 0.05421724
  0.6908207 0.05529235
  0.6843906 0.05636211
  0.677962 0.05742625
  0.6715353 0.05848437
  0.6651111 0.05953604
  0.6586896 0.06058083
  0.6522709 0.06161832
  0.6458553 0.06264814
  0.6394428 0.06366989
  0.6330334 0.06468322
  0.6266271 0.06568767
  0.6202239 0.06668268
  0.6138241 0.06766766
  0.6074279 0.06864198
  0.6010361 0.069605
  0.5946493 0.07055606
  0.5882684 0.0714945
  0.5818946 0.07241958
  0.5755287 0.0733302
  0.5691715 0.07422515
  0.5628236 0.07510326
  0.5564852 0.07596342
  0.5501561 0.07680457
  0.5438361 0.07762571
  0.5375246 0.07842585
  0.5312208 0.07920415
  0.5249239 0.07995997
  0.5186332 0.08069272
  0.512348 0.0814018
  0.5060675 0.08208661
  0.4997911 0.08274653
  0.4935183 0.08338094
  0.4872485 0.0839892
  0.4809811 0.08457084
  0.4747157 0.08512554
  0.4684522 0.08565301
  0.4621903 0.08615292
  0.4559301 0.08662495
  0.4496714 0.08706875
  0.4434145 0.08748399
  0.4371596 0.08787031
  0.430907 0.08822734
  0.424657 0.08855469
  0.4184098 0.088852
  0.4121655 0.0891189
  0.4059243 0.08935503
  0.3996862 0.08956002
  0.3934512 0.08973353
  0.3872192 0.0898752
  0.3809904 0.08998474
  0.3747648 0.09006183
  0.3685423 0.09010615
  0.3623233 0.09011741
  0.3561078 0.09009529
  0.349896 0.09003949
  0.3436882 0.0899497
  0.3374846 0.08982576
  0.331285 0.08966748
  0.3250894 0.08947467
  0.3188972 0.08924714
  0.3127078 0.08898466
  0.3065203 0.08868696
  0.3003338 0.08835383
  0.2941471 0.08798536
  0.2879598 0.08758178
  0.2817716 0.08714332
  0.275583 0.08667026
  0.2693945 0.08616292
  0.2632076 0.08562167
  0.2570238 0.08504682
  0.250845 0.08443828
  0.2446726 0.08379586
  0.2385077 0.08311936
  0.2323514 0.08240858
  0.226204 0.08166326
  0.220066 0.08088316
  0.2139373 0.08006787
  0.2078183 0.07921694
  0.2017098 0.07832997
  0.195613 0.07740661
  0.1895293 0.07644662
  0.1834607 0.07544985
  0.1774093 0.07441602
  0.1713773 0.0733444
  0.1653666 0.07223416
  0.1593782 0.07108443
  0.153413 0.06989426
  0.1474713 0.06866266
  0.1415533 0.06738844
  0.1356603 0.06607037
  0.1297948 0.06470754
  0.1239611 0.06329951
  0.1181643 0.0618463
  0.1124109 0.06034831
  0.1067074 0.05880514
  0.101058 0.05721553
  0.09546379 0.05557765
  0.08992376 0.05388902
  0.08443469 0.05214641
  0.07899705 0.05034636
  0.07362414 0.04848925
  0.06834196 0.04658104
  0.06318576 0.04463315
  0.0581942 0.04266023
  0.05339263 0.04067088
  0.04878025 0.03866425
  0.04433828 0.03663231
  0.04003779 0.03456129
  0.03586499 0.03244119
  0.03188238 0.03030141
  0.02820402 0.02821084
  0.02491915 0.02624024
  0.02204928 0.02442712
  0.01955062 0.02276014
  0.01734945 0.02120587
  0.01538042 0.01973213
  0.01359278 0.0183119
  0.0119486 0.01692297
  0.01041951 0.01554811
  0.008995684 0.01418775
  0.007687013 0.01286313
  0.006505877 0.01160212
  0.005455413 0.0104255
  0.004527731 0.009341451
  0.003708447 0.008347815
  0.002988521 0.007435831
  0.002365111 0.006591234
  0.001830469 0.005799236
  0.001376253 0.005047275
  0.0009954489 0.004325122
  0.0006827862 0.003624392
  0.0004347092 0.00293798
  0.0002492854 0.002259578
  0.0001261778 0.001583251
  6.66863e-05 0.0009030639
  7.087358e-05 0.000214878
  0.0001361668 -0.0004821707
  0.0002614455 -0.001188218
  0.0004471177 -0.001902819
  0.0006949522 -0.002624741
  0.00100799 -0.003351609
  0.001390465 -0.004079338
  0.00184762 -0.004801244
  0.002385376 -0.005507986
  0.003010862 -0.006196314
  0.003732603 -0.006867314
  0.004560377 -0.007522882
  0.005505235 -0.008166158
  0.006579253 -0.008802265
  0.007794634 -0.009439525
  0.009161313 -0.01009144
  0.01068231 -0.01077893
  0.01236583 -0.01151622
  0.01423103 -0.0123031
  0.01629259 -0.01313371
  0.01855732 -0.01399606
