FX 83-W-160
  0.004206031 -0.01176793
  0.004876363 -0.01266352
  0.005591641 -0.01355369
  0.00635332 -0.01443841
  0.007162934 -0.01531762
  0.008022073 -0.01619111
  0.008932348 -0.01705854
  0.009895347 -0.01791945
  0.01091263 -0.01877376
  0.01198579 -0.01962246
  0.01311632 -0.02046678
  0.01430553 -0.02130819
  0.01555445 -0.02214841
  0.01686369 -0.02298944
  0.01823364 -0.02383322
  0.01966681 -0.02467963
  0.02116683 -0.02552768
  0.02273768 -0.0263763
  0.02438391 -0.02722441
  0.02611076 -0.02807091
  0.02792441 -0.02891494
  0.02983155 -0.02975742
  0.031839 -0.0306004
  0.03395355 -0.03144634
  0.03618153 -0.03229812
  0.03852798 -0.03315914
  0.04099695 -0.03403105
  0.04359384 -0.03491057
  0.04632503 -0.03579314
  0.04919847 -0.03667375
  0.05222525 -0.03754714
  0.05542068 -0.03841041
  0.05880134 -0.03926621
  0.06238268 -0.04011858
  0.06617637 -0.04097233
  0.07018616 -0.04183182
  0.07440961 -0.04269286
  0.07884321 -0.04354667
  0.083486 -0.04438435
  0.08834482 -0.04519849
  0.09343224 -0.04598804
  0.09875691 -0.04675462
  0.1043186 -0.04750018
  0.1101049 -0.04822493
  0.1160969 -0.04892428
  0.1222756 -0.04959389
  0.1286262 -0.0502308
  0.1351382 -0.05083348
  0.1418013 -0.05140116
  0.1486038 -0.05193374
  0.1555331 -0.05243149
  0.1625736 -0.05289473
  0.1697054 -0.05332417
  0.176904 -0.05372012
  0.1841485 -0.05407919
  0.1914301 -0.05439741
  0.1987545 -0.05467155
  0.2061379 -0.05490262
  0.2135877 -0.05509628
  0.2210936 -0.05525831
  0.2286269 -0.05539329
  0.2361555 -0.05549775
  0.2436665 -0.05556555
  0.2511696 -0.05559093
  0.2586932 -0.05557108
  0.2662621 -0.0555109
  0.2738813 -0.05541657
  0.2815327 -0.05529476
  0.2891809 -0.05514783
  0.2968014 -0.05497082
  0.3043939 -0.05475792
  0.311982 -0.0545028
  0.3196047 -0.05420449
  0.3272868 -0.05386973
  0.3350262 -0.05350696
  0.3427901 -0.05312629
  0.3505256 -0.05273068
  0.3581984 -0.05231289
  0.3658058 -0.05186412
  0.3733742 -0.05137422
  0.3809498 -0.05083796
  0.3885673 -0.05025951
  0.3962356 -0.04964546
  0.4039347 -0.04900499
  0.4116191 -0.0483453
  0.4192513 -0.04766291
  0.4268234 -0.04695081
  0.4343565 -0.04619953
  0.4418966 -0.04539926
  0.4494915 -0.04455135
  0.457162 -0.04366338
  0.4648947 -0.04274738
  0.4726389 -0.04181919
  0.4803275 -0.04088222
  0.4879236 -0.03992806
  0.4954284 -0.03894455
  0.5028752 -0.03791601
  0.510321 -0.03683531
  0.5178185 -0.03571164
  0.5254032 -0.03455791
  0.5330914 -0.03339096
  0.5408774 -0.03222715
  0.5487409 -0.03106718
  0.5566603 -0.02990761
  0.5646146 -0.02874452
  0.5725845 -0.02757516
  0.5805564 -0.02640436
  0.588524 -0.02523852
  0.5964887 -0.02408294
  0.6044591 -0.02294106
  0.6124431 -0.02181159
  0.62044 -0.02069272
  0.6284386 -0.01958404
  0.6364184 -0.0184872
  0.6443611 -0.01740836
  0.6522631 -0.01635319
  0.660136 -0.01532518
  0.6680051 -0.01432479
  0.6758944 -0.01334599
  0.683812 -0.01238279
  0.6917479 -0.01143135
  0.6996754 -0.0104918
  0.7075694 -0.009571189
  0.7154214 -0.008675944
  0.7232396 -0.007810378
  0.731044 -0.006974825
  0.7388513 -0.006165357
  0.7466662 -0.005378895
  0.7544819 -0.004613719
  0.7622842 -0.003871406
  0.7700635 -0.003155211
  0.7778168 -0.002467675
  0.7855476 -0.001810348
  0.793261 -0.001183183
  0.8009595 -0.0005860279
  0.8086429 -1.898142e-05
  0.8163083 0.0005174026
  0.8239508 0.001022235
  0.8315632 0.001494585
  0.8391379 0.001932943
  0.8466712 0.002334922
  0.8541664 0.002698458
  0.8616318 0.00302301
  0.8690673 0.003311645
  0.876454 0.00356754
  0.8837588 0.003790508
  0.8909575 0.003971361
  0.8980515 0.004100732
  0.9050592 0.004175202
  0.9119873 0.004202229
  0.9188162 0.004190105
  0.9255103 0.004142047
  0.9320398 0.004056296
  0.9383862 0.003931775
  0.944534 0.003768057
  0.9504641 0.003565818
  0.9561594 0.003325826
  0.9616173 0.003048013
  0.9668462 0.002736079
  0.9718407 0.002409625
  0.9765713 0.002086502
  0.9810206 0.001739045
  0.9852118 0.00132894
  0.9891868 0.0009409599
  0.9929936 0.0006688569
  0.9967026 -3.897849e-05
  1.0 0.0
