NACA 63(4)-421
  1.0 0.0
  0.9956081 0.0008643001
  0.9903437 0.001910515
  0.9848532 0.003013581
  0.9791242 0.004177501
  0.9731464 0.005406121
  0.9669121 0.006702861
  0.9604181 0.008070347
  0.9536679 0.00950993
  0.9466736 0.01102113
  0.9394564 0.01260143
  0.9320429 0.01424704
  0.9244616 0.0159535
  0.9167395 0.01771641
  0.9088993 0.01953209
  0.9009558 0.02139839
  0.8929147 0.0233149
  0.8847756 0.02528083
  0.8765394 0.02729455
  0.8682085 0.02935381
  0.8597875 0.03145562
  0.8512835 0.03359616
  0.8427061 0.03577094
  0.8340663 0.03797586
  0.8253746 0.04020709
  0.8166403 0.04246089
  0.8078718 0.04473376
  0.7990759 0.04702248
  0.7902581 0.04932381
  0.7814239 0.05163387
  0.7725794 0.05394844
  0.7637318 0.05626308
  0.7548889 0.05857313
  0.7460592 0.06087376
  0.7372514 0.06316025
  0.7284721 0.06542841
  0.7197259 0.06767472
  0.7110153 0.06989627
  0.7023408 0.07209073
  0.693701 0.0742564
  0.685094 0.07639226
  0.6765182 0.07849743
  0.6679721 0.08057098
  0.6594547 0.08261192
  0.6509653 0.08461923
  0.6425033 0.08659181
  0.6340688 0.08852854
  0.6256622 0.09042821
  0.6172844 0.09228956
  0.6089365 0.09411128
  0.6006203 0.09589207
  0.5923375 0.09763049
  0.5840896 0.09932488
  0.5758765 0.1009738
  0.567697 0.1025762
  0.5595488 0.1041311
  0.5514283 0.1056378
  0.5433311 0.1070961
  0.5352537 0.108506
  0.527195 0.1098674
  0.5191563 0.1111798
  0.5111417 0.1124423
  0.5031575 0.1136538
  0.495212 0.1148129
  0.4873135 0.1159169
  0.4794662 0.1169626
  0.4716693 0.1179479
  0.4639173 0.118871
  0.456201 0.1197307
  0.4485072 0.120526
  0.4408198 0.121257
  0.433125 0.121927
  0.4254157 0.122539
  0.4176911 0.1230951
  0.4099569 0.1235973
  0.4022259 0.1240473
  0.394517 0.1244467
  0.3868541 0.124795
  0.3792567 0.1250867
  0.3717344 0.1253161
  0.3642881 0.1254788
  0.3569104 0.1255706
  0.3495875 0.1255872
  0.3422993 0.1255248
  0.3350244 0.1253844
  0.3277459 0.1251692
  0.3204523 0.1248816
  0.3131376 0.124524
  0.305801 0.1240991
  0.2984475 0.1236098
  0.2910877 0.1230593
  0.2837352 0.1224485
  0.276402 0.1217774
  0.269098 0.1210461
  0.2618307 0.1202549
  0.2546056 0.119404
  0.247426 0.1184935
  0.2402932 0.1175236
  0.2332081 0.1164945
  0.2261726 0.1154063
  0.2191891 0.1142597
  0.2122607 0.1130554
  0.2053913 0.1117945
  0.1985852 0.1104781
  0.1918471 0.1091079
  0.1851822 0.1076857
  0.1785965 0.1062142
  0.1720969 0.1046963
  0.165691 0.1031354
  0.1593864 0.1015353
  0.1531908 0.09990015
  0.1471115 0.09823423
  0.1411555 0.0965419
  0.1353305 0.09482618
  0.1296454 0.09308994
  0.1241093 0.09133679
  0.1187305 0.08957085
  0.1135164 0.08779658
  0.1084723 0.0860185
  0.1036022 0.08424105
  0.09890774 0.08246839
  0.09438882 0.0807043
  0.09004383 0.07895207
  0.08587059 0.07721455
  0.08186631 0.07549448
  0.07802744 0.07379434
  0.07434965 0.07211631
  0.07082788 0.07046221
  0.06745655 0.06883339
  0.0642301 0.06723022
  0.06114256 0.06565252
  0.05818752 0.06409986
  0.05535839 0.06257169
  0.05264853 0.06106734
  0.05005147 0.05958606
  0.04756095 0.05812711
  0.045171 0.05668971
  0.04287609 0.05527302
  0.04067164 0.05387619
  0.03855376 0.05249864
  0.03651891 0.05114002
  0.03456382 0.04980014
  0.0326854 0.04847888
  0.03088064 0.04717618
  0.02914663 0.04589198
  0.02748054 0.04462622
  0.02587958 0.04337884
  0.02434105 0.04214974
  0.0228623 0.0409388
  0.02144077 0.03974586
  0.02007401 0.03857067
  0.01876107 0.03741209
  0.01750177 0.03626828
  0.01629554 0.03513749
  0.01514148 0.03401805
  0.01403851 0.0329084
  0.0129854 0.0318071
  0.01198087 0.03071279
  0.01102358 0.02962424
  0.01011222 0.02854029
  0.009245473 0.02745986
  0.00842192 0.02638216
  0.00763875 0.02530808
  0.006892734 0.02423942
  0.006181027 0.02317792
  0.005501106 0.02212527
  0.004850714 0.02108308
  0.00422796 0.02005275
  0.003634782 0.01903242
  0.003076524 0.01801697
  0.002557897 0.01700136
  0.002082749 0.01598107
  0.001651894 0.01495547
  0.001264205 0.01392647
  0.0009186284 0.01289574
  0.0006142442 0.01186466
  0.0003502711 0.01083442
  0.000126074 0.009805963
  -5.88306e-05 0.008780103
  -0.0002047685 0.007757493
  -0.0003119009 0.006738667
  -0.0003802152 0.005724055
  -0.0004095142 0.004713992
  -0.0003994014 0.003708734
  -0.000349262 0.002708463
  -0.0002582384 0.001713297
  -0.0001251988 0.0007232928
  5.129505e-05 -0.0002615549
  0.0002721212 -0.001241727
  0.0005367632 -0.002218442
  0.0008447515 -0.003192864
  0.00119581 -0.004166026
  0.001589825 -0.005138829
  0.002026805 -0.006112039
  0.002506852 -0.007086275
  0.003030111 -0.008061991
  0.003596721 -0.009039444
  0.004206747 -0.01001866
  0.004860096 -0.01099936
  0.005556411 -0.01198095
  0.006294936 -0.01296236
  0.007074352 -0.01394202
  0.007892599 -0.01491775
  0.008747719 -0.01588878
  0.009638991 -0.0168578
  0.010566 -0.01782873
  0.0115291 -0.01880496
  0.01253036 -0.01978546
  0.01357233 -0.02076813
  0.01465788 -0.02175063
  0.01579021 -0.02273031
  0.01697271 -0.02370466
  0.0182077 -0.02467367
  0.01949705 -0.0256385
  0.02084262 -0.02660048
  0.02224631 -0.02756108
  0.02370993 -0.02852198
  0.02523517 -0.02948506
  0.02682351 -0.03045247
  0.02847604 -0.03142659
  0.03019345 -0.03241003
  0.03197764 -0.03340396
  0.03383178 -0.0344084
  0.0357592 -0.03542329
  0.03776337 -0.0364486
  0.03984784 -0.03748427
  0.04201628 -0.03853026
  0.04427248 -0.03958654
  0.04662035 -0.04065316
  0.04906401 -0.04173022
  0.05160783 -0.04281801
  0.05425661 -0.04391701
  0.05701586 -0.04502799
  0.05989223 -0.04615146
  0.06289296 -0.04728775
  0.06602558 -0.04843718
  0.06929784 -0.04960005
  0.07271753 -0.05077661
  0.07629227 -0.05196705
  0.08002916 -0.05317146
  0.08393465 -0.05438952
  0.08801497 -0.05561952
  0.09227574 -0.05685914
  0.09672182 -0.05810573
  0.1013573 -0.05935638
  0.1061856 -0.06060805
  0.1112101 -0.06185779
  0.1164326 -0.06310277
  0.1218531 -0.06433998
  0.1274687 -0.06556627
  0.1332739 -0.06677851
  0.1392605 -0.06797376
  0.1454179 -0.06914943
  0.1517337 -0.0703035
  0.1581945 -0.07143457
  0.1647872 -0.07253943
  0.1714991 -0.07361296
  0.1783175 -0.07465033
  0.1852305 -0.0756471
  0.1922278 -0.0765994
  0.1993012 -0.0775039
  0.2064454 -0.07835782
  0.2136579 -0.07915954
  0.2209364 -0.07990876
  0.2282783 -0.08060533
  0.2356803 -0.08124922
  0.2431383 -0.08184046
  0.2506477 -0.08237922
  0.2582032 -0.08286575
  0.2657989 -0.08329975
  0.2734286 -0.08368058
  0.2810852 -0.08400771
  0.2887616 -0.08428083
  0.2964497 -0.08449979
  0.3041414 -0.08466468
  0.3118283 -0.08477507
  0.319504 -0.08482903
  0.3271659 -0.08482457
  0.3348148 -0.08475973
  0.3424552 -0.08463246
  0.3500948 -0.08444046
  0.3577452 -0.08418137
  0.3654192 -0.08385569
  0.3731277 -0.08346541
