E222  (10.17%)               
  1.0 0.0
  0.9968569 0.0006732863
  0.9927345 0.001605575
  0.9880738 0.002705544
  0.9829584 0.003935352
  0.9775361 0.005238424
  0.9719531 0.006556388
  0.9662718 0.007854027
  0.9605007 0.009126757
  0.9546451 0.01037462
  0.9487109 0.01159804
  0.9427047 0.01279929
  0.9366352 0.01398183
  0.9305128 0.01514926
  0.9243498 0.01630507
  0.9181588 0.01744994
  0.9119497 0.01858284
  0.9057299 0.01970333
  0.8995032 0.02081156
  0.8932706 0.02190824
  0.8870314 0.02299402
  0.8807852 0.02406941
  0.8745323 0.02513479
  0.8682736 0.02619046
  0.8620104 0.02723661
  0.8557446 0.02827308
  0.8494774 0.02929948
  0.8432099 0.03031554
  0.8369423 0.03132106
  0.8306746 0.03231591
  0.8244061 0.03330007
  0.8181359 0.03427369
  0.8118634 0.03523701
  0.805588 0.03619019
  0.7993097 0.03713339
  0.7930287 0.03806669
  0.7867454 0.03899014
  0.7804607 0.03990368
  0.774175 0.04080712
  0.767889 0.04170028
  0.7616028 0.04258301
  0.7553164 0.04345518
  0.7490297 0.04431673
  0.7427421 0.04516759
  0.7364531 0.04600779
  0.7301622 0.04683747
  0.7238689 0.04765675
  0.7175734 0.0484657
  0.7112756 0.0492644
  0.7049761 0.05005286
  0.6986752 0.05083109
  0.692374 0.05159901
  0.686073 0.05235633
  0.6797727 0.05310277
  0.6734736 0.05383804
  0.6671756 0.0545619
  0.6608787 0.05527415
  0.6545823 0.05597459
  0.6482859 0.05666306
  0.6419888 0.05733955
  0.6356904 0.05800416
  0.6293902 0.05865697
  0.6230882 0.05929804
  0.6167844 0.05992741
  0.610479 0.06054508
  0.6041723 0.06115107
  0.5978652 0.06174531
  0.5915582 0.0623276
  0.5852519 0.06289762
  0.5789467 0.06345511
  0.5726428 0.06399981
  0.5663403 0.06453147
  0.5600391 0.06504987
  0.553739 0.0655548
  0.5474395 0.06604606
  0.5411403 0.06652358
  0.5348411 0.06698731
  0.5285415 0.06743719
  0.5222416 0.06787314
  0.5159412 0.06829509
  0.5096405 0.06870294
  0.5033397 0.0690966
  0.4970389 0.06947595
  0.4907386 0.0698408
  0.4844389 0.07019093
  0.4781401 0.07052614
  0.4718425 0.07084623
  0.465546 0.071151
  0.4592509 0.07144026
  0.4529572 0.07171381
  0.446665 0.07197145
  0.4403742 0.07221297
