NACA 65-210
  1.0 0.0
  0.9969661 0.0003508565
  0.9933019 0.0007793564
  0.9894438 0.001236171
  0.9853731 0.001724417
  0.9810703 0.002247514
  0.9765155 0.002809105
  0.9716898 0.003412895
  0.9665782 0.004062349
  0.9611731 0.004760179
  0.9554793 0.005507609
  0.9495201 0.006303425
  0.9433423 0.007142746
  0.9370934 0.008005104
  0.9309248 0.008867968
  0.9247875 0.009736283
  0.9186412 0.01061412
  0.9124583 0.01150392
  0.9062237 0.01240635
  0.8999476 0.01331837
  0.8936987 0.01422861
  0.8874732 0.01513712
  0.8812563 0.01604577
  0.8750366 0.01695597
  0.8688059 0.01786864
  0.8625592 0.01878422
  0.8562952 0.01970267
  0.8500155 0.02062344
  0.8437292 0.02154487
  0.8374459 0.02246491
  0.8311614 0.02338357
  0.8248738 0.02430044
  0.8185923 0.02521353
  0.8123196 0.02612181
  0.806056 0.02702461
  0.7998005 0.02792145
  0.7935509 0.02881209
  0.7873051 0.02969658
  0.7810613 0.03057498
  0.7748181 0.03144726
  0.7685745 0.03231333
  0.7623302 0.03317304
  0.756085 0.03402616
  0.7498393 0.03487243
  0.7435941 0.03571146
  0.7373502 0.03654274
  0.7311082 0.03736576
  0.7248685 0.03818003
  0.7186315 0.03898512
  0.7123969 0.03978061
  0.7061647 0.04056612
  0.6999344 0.04134128
  0.6937053 0.04210583
  0.6874767 0.04285961
  0.6812483 0.04360252
  0.6750197 0.04433439
  0.6687909 0.04505507
  0.6625619 0.04576436
  0.6563329 0.04646205
  0.6501044 0.04714792
  0.6438768 0.04782168
  0.6376508 0.04848291
  0.6314267 0.04913117
  0.6252047 0.04976605
  0.6189848 0.05038713
  0.612767 0.05099406
  0.6065507 0.05158645
  0.6003357 0.05216397
  0.5941212 0.05272631
  0.5879067 0.05327321
  0.5816919 0.05380446
  0.5754768 0.05431977
  0.5692617 0.05481887
  0.5630473 0.05530145
  0.5568344 0.05576718
  0.5506244 0.05621573
  0.5444185 0.05664669
  0.5382183 0.05705922
  0.5320245 0.05745243
  0.5258376 0.05782545
  0.5196574 0.05817747
  0.513483 0.0585077
  0.5073134 0.05881538
  0.5011468 0.05909974
  0.4949809 0.05936017
  0.4888135 0.05959692
  0.4826427 0.0598106
  0.4764671 0.06000178
  0.4702859 0.060171
  0.4640987 0.06031876
  0.4579055 0.06044557
  0.451707 0.06055192
  0.4455042 0.06063828
  0.4392987 0.06070487
  0.4330914 0.06075177
  0.4268832 0.06077906
  0.4206748 0.06078684
  0.4144664 0.06077522
  0.4082579 0.06074429
  0.402049 0.06069417
  0.3958392 0.06062494
  0.3896276 0.06053686
  0.3834135 0.06043027
  0.3771967 0.06030553
  0.3709769 0.06016298
  0.3647543 0.060003
  0.358529 0.05982593
  0.3523017 0.05963217
  0.3460732 0.05942208
  0.3398444 0.0591958
  0.3336162 0.0589532
  0.3273893 0.05869417
  0.3211644 0.0584186
  0.3149418 0.05812636
  0.3087219 0.05781733
  0.3025047 0.0574914
  0.2962904 0.05714843
  0.2900787 0.05678824
  0.2838697 0.05641063
  0.2776633 0.05601542
  0.2714594 0.05560241
  0.2652583 0.05517139
  0.2590599 0.05472218
  0.2528644 0.05425461
  0.2466721 0.05376848
  0.2404832 0.05326361
  0.2342979 0.05273981
  0.2281163 0.05219688
  0.2219385 0.05163461
  0.2157646 0.05105278
  0.2095943 0.05045118
  0.2034277 0.04982957
  0.1972644 0.04918772
  0.1911043 0.04852522
  0.1849475 0.04784147
  0.1787948 0.04713588
  0.1726472 0.04640794
  0.1665065 0.04565722
  0.1603748 0.04488338
  0.1542546 0.04408617
  0.1481492 0.04326544
  0.1420619 0.04242095
  0.1359954 0.04155182
  0.1299513 0.04065693
  0.1239292 0.03973496
  0.1179276 0.0387844
  0.1119435 0.03780346
  0.1059725 0.03679007
  0.100009 0.03574184
  0.09404622 0.03465598
  0.08808294 0.03353035
  0.08213246 0.03236552
  0.07622372 0.0311657
  0.07039863 0.02993844
  0.06469641 0.02868792
  0.05912542 0.02741004
  0.05366359 0.02609443
  0.0482657 0.02472441
  0.04287687 0.02327974
  0.03751889 0.02176229
  0.03234417 0.02021576
  0.02756235 0.01871215
  0.0233147 0.01731341
  0.01963823 0.01603417
  0.01653031 0.01485593
  0.01393434 0.01376915
  0.0117585 0.0127633
  0.009915855 0.01182711
  0.008343381 0.01095085
